,smiles,id,response
7486,CC(=O)OC(C)(CCC=C(C)C)C=C,NCGC00258858-01,0
7487,CC(=O)OCC(COC(C)=O)OC(C)=O,NCGC00254207-01,0
7488,CC1CC(OC(C)=O)OC(C)O1,NCGC00259672-01,0
7489,CC(=C)C1CC=C(C)C(C1)OC(C)=O,NCGC00256971-01,0
7490,CC(=O)OC1=CC=C(C=C)C=C1,NCGC00256056-01,0
7491,CC(CCOC(C)=O)CC(C)(C)C,NCGC00255507-01,0
7492,CCCCCCOC(C)=O,NCGC00255245-01,0
7493,CCCCOCCOC(C)=O,NCGC00257034-01,0
7494,CC(=O)OCCOCCOCCOC(C)=O,NCGC00258822-01,0
7495,COC(=O)C=C(C)CCC=C(C)C,NCGC00256733-01,0
7496,C=CC(=O)N1CCOCC1,NCGC00256280-01,0
7497,OC1=CC=CC=C1C(=O)C2=CC=CC=C2,NCGC00258095-01,0
7498,CCCCCC=CCC(=O)OC,NCGC00256857-01,0
7499,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)CC4=CC=CC5=C4C=CO5,NCGC00254402-01,0
7500,CCOC(=O)CCC(=O)OCC,NCGC00253946-01,0
7501,CCCCOC(=O)C(C)OC(=O)CCC,NCGC00256245-01,0
7502,CCCCCCOC(=O)CCC,NCGC00256849-01,0
7503,C=CCOC(=O)CCC1CCCCC1,NCGC00256109-01,0
7504,CCCCCOC(=O)CCCC,NCGC00255847-01,0
7505,CCCCCCCC(=O)OCCCCCC,NCGC00256630-01,0
7506,CCCCN(CCC(=O)OCC)C(C)=O,NCGC00255638-01,0
7507,ClC(=O)OCCOCCOC(Cl)=O,NCGC00254939-01,0
7508,COC(=O)C(C)N(C(=O)C1=CC=CO1)C2=C(C)C=CC=C2C,NCGC00256891-01,0
7509,CN(C)C(=O)OC1=NN(C(=O)N(C)C)C(C)=C1,NCGC00255561-01,0
7510,NC(=O)C1=CC=CC=C1O,NCGC00259493-01,0
7511,CC(C)(CS(O)(=O)=O)NC(=O)C=C,NCGC00259330-01,0
7512,CNC(=O)C1=CC=CC=C1,NCGC00257774-01,0
7513,CNC(=O)N(C1=CC=CC=C1)C2=CC=CC=C2,NCGC00258340-01,0
7514,NC1=CC=C(NC(=O)C2=CC=C(N)C=C2)C=C1,NCGC00258270-01,0
7515,CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2CCCCC2,NCGC00256467-01,0
7516,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O,NCGC00255376-01,0
7517,CCCOC(=O)NCCCN(C)C,NCGC00255580-01,0
7518,OC(=O)CONC(=O)C1=CC=CC=C1,NCGC00255650-01,0
7519,OC(=O)\C=C\C(O)=O.CCN(CC)CCC1=CNC2=CC=CC=C12.CCN(CC)CCC3=CNC4=CC=CC=C34,NCGC00247725-01,0
7520,OC(=O)\C=C\C(O)=O.OC(=O)\C=C\C(O)=O.OC(=O)\C=C\C(O)=O.CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2.CN(C)CCN(CC3=CC=CS3)C4=CC=CC=N4,NCGC00256620-01,0
7521,COC1=CC2=CC=C(C=C2C=C1)[C@H](C)C(O)=O,NCGC00255562-01,0
7522,C[C@@H](O)C(O)=O,NCGC00254746-01,0
7523,[H][C@]12COC(C)(C)O[C@@]1([H])[C@]3([H])OC(C)(C)O[C@@]3(O2)C(O)=O,NCGC00254837-01,0
7524,[H][C@@]12CC[C@]3(O)C[C@]1(CC3=C)[C@@H](C(O)=O)[C@]4([H])[C@@]5(C)[C@@H](O)C=C[C@@]24OC5=O,NCGC00256446-01,0
7525,CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1,NCGC00256601-01,0
7526,CC(CO)(CO)C(O)=O,NCGC00258014-01,0
7527,OC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O,NCGC00258674-01,0
7528,CC(C)(C)OC(=O)C1=CC=CC=C1C(O)=O,NCGC00256772-01,0
7529,OC(=O)C1=CC=CN=C1,NCGC00256537-01,0
7530,OC(=O)C1=CC=NC=C1,NCGC00258056-01,0
7531,OC[C@H]1O[C@H](OC2=CC=C(CCCCCCC3=CC=C(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)C(=C3)C5=CC(CC(O)=O)=CC=C5)C=C2C6=CC(CC(O)=O)=CC=C6)[C@@H](O)[C@@H](O)[C@@H]1O,NCGC00183833-01,0
7532,OC(=O)CCCC(O)=O,NCGC00256456-01,0
7533,OC(=O)CCCCC1CCSS1,NCGC00256970-01,0
7534,OC(=O)CCCCCCCC(O)=O,NCGC00256508-01,0
7535,CCCCCCCCCCCCCC(O)=O,NCGC00259401-01,0
7536,CCCCCCCCCCCCCCCCCC(O)=O,NCGC00259436-01,0
7537,CCCCCCCCCCCCCCCCCC(O)=O,NCGC00254456-01,0
7538,COCC(O)=O,NCGC00259120-01,0
7539,COCC(O)=O,NCGC00257369-01,0
7540,O=C(OC(=O)C1=CC=CC=C1)C2=CC=CC=C2,NCGC00258383-01,0
7541,CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C,NCGC00254147-01,0
7542,COC(=O)C1(O)C2=C(C=CC=C2)C3=C1C=CC=C3,NCGC00255489-01,0
7543,COC(=O)CC(=O)OC,NCGC00259157-01,0
7544,CC(C)CC(=O)OC1=CC=C(C)C=C1,NCGC00256787-01,0
7545,O=C(OC1=CC=CC=C1)C2=CC=CC=C2,NCGC00260426-01,0
7546,O=C(OC1=CC=CC=C1)OC2=CC=CC=C2,NCGC00257704-01,0
7547,C[C@@H](OC1=CC=C(OC2=NC=C(Cl)C=C2F)C=C1)C(=O)OCC#C,NCGC00254630-01,0
7548,CCOC(=O)C1=C(C)C=CC=C1,NCGC00255547-01,0
7549,CC\C=C/CCOC(=O)C1=CC=CC=C1,NCGC00256635-01,0
7550,O=C(OCC1=CC=CC=C1)C2=CC=CC=C2,NCGC00258889-01,0
7551,CCCOC(=O)C1=CC=C(N=C1)C(=O)OCCC,NCGC00254635-01,0
7552,O=C(CC1=CC=CC=C1)OCCC2=CC=CC=C2,NCGC00254597-01,0
7553,CCCCOC(=O)C(C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1,NCGC00254986-01,0
7554,CCCCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCCCC,NCGC00259863-01,0
7555,CCCCCCOC(=O)C1=CC=CC=C1,NCGC00255207-01,0
7556,CC(=C)C(=O)OCCCCOC(=O)C(C)=C,NCGC00256263-01,0
7557,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,NCGC00259825-01,0
7558,CCSC(=O)N1CCCCCC1,NCGC00259121-01,0
7559,CCCSC(=O)N(CCC)CCC,NCGC00254205-01,0
7560,CCCCN(CC)C(=O)SCCC,NCGC00256363-01,0
7561,O=C\C=C\C1=CC=CC=C1,NCGC00259353-01,0
7562,CC1=CC=C(C=C1N=C=O)N=C=O,NCGC00253965-01,0
7563,O=C=NC1CCC(CC2CCC(CC2)N=C=O)CC1,NCGC00255393-01,0
7564,O=C=NC1=CC=C(CC2=CC=C(C=C2)N=C=O)C=C1,NCGC00256765-01,0
7565,CC1CCC(=O)C1=O,NCGC00256786-01,0
7566,CC1CCCC(=O)C1=O,NCGC00256679-01,0
7567,CC1=CC(=O)CC(C)(C)C1,NCGC00254115-01,0
7568,CC1=CC(=O)NC(=S)N1,NCGC00254505-01,0
7569,O=C1NNC(=O)C=C1,NCGC00259378-01,0
7570,CC(C)C(=O)OC1=C(C)OC=CC1=O,NCGC00256802-01,0
7571,CCCC1CCC(=O)O1,NCGC00256923-01,0
7572,CCCCCCCC1CCC(=O)O1,NCGC00254148-01,0
7573,CCCCCC1=CCCC1=O,NCGC00257294-01,0
7574,CCCCCC1=CCCC1=O,NCGC00259287-01,0
7575,O=C1CCC2=C(O1)C=CC=C2,NCGC00259686-01,0
7576,O=C1CCCCC1,NCGC00256489-01,0
7577,CC(=O)C1CCCCC1=O,NCGC00260420-01,0
7578,O=C1CCCCCCCCCCOCCCCO1,NCGC00256800-01,0
7579,O=C1CCCCCN1,NCGC00253933-01,0
7580,O=C1CCCCCO1,NCGC00257999-01,0
7581,C=CN1CCCC1=O,NCGC00260011-01,0
7582,O=C1CCCO1,NCGC00258044-01,0
7583,COC(=O)C1=C(C=C(C)C=C1)C2=NC(=O)C(C)(N2)C(C)C,NCGC00255361-01,0
7584,[H][C@@]12CC=CC[C@]1([H])C(=O)NC2=O,NCGC00255546-01,0
7585,O=C1N(C2CCC(=O)NC2=O)C(=O)C3=CC=CC=C13,NCGC00254343-01,0
7586,NC(=O)NC1NC(=O)NC1=O,NCGC00256403-01,0
7587,CC1COC(=O)O1,NCGC00259596-01,0
7588,CC1COC(=O)O1,NCGC00256995-01,0
7589,CCCCCCC1CCOC1=O,NCGC00255038-01,0
7590,O=C1OCCO1,NCGC00258628-01,0
7591,COC1=CC(=O)OC(CCC2=CC=CC=C2)C1,NCGC00258586-01,0
7592,CN1C2=C(NC=N2)C(=O)N(C)C1=O,NCGC00254040-01,0
7593,O=C1CCCC2=C1C=CC=C2,NCGC00258000-01,0
7594,CC1=CC=CC(C)=C1NC(=O)CN2CCCC2=O,NCGC00256487-01,0
7595,O=CC1CCC=CC1,NCGC00258612-01,0
7596,O=CC1=CC=CC=C1,NCGC00258188-01,0
7597,O=CNC1=CC=CC=C1,NCGC00257825-01,0
7598,O=NN1CCCCCC1,NCGC00256532-01,0
7599,O=P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,NCGC00255292-01,0
7600,[H]P(=O)(OC)OC,NCGC00256338-01,0
7601,CCS(=O)(=O)CCSP(=O)(OC)OC,NCGC00255471-01,0
7602,OC(=O)C1=CC(=CC=C1O)\N=N\C2=CC=C(C=C2)S(=O)(=O)NC3=NC=CC=C3,NCGC00258791-01,0
7603,NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CS2,NCGC00259792-01,0
7604,NC1=CC=C(C=C1)S(=O)(=O)NC2=NC=CS2,NCGC00257187-01,0
7605,NC1=CC2=C(C=C1)C=C(C=C2)S(O)(=O)=O,NCGC00256114-01,0
7606,CCCCCCCCCCCCCCCS(=O)(=O)OC1=CC=CC=C1,NCGC00254254-01,0
7607,ClC1=CC=CC(Cl)=C1S(Cl)(=O)=O,NCGC00260409-01,0
7608,O=S1(=O)CCCO1,NCGC00254117-01,0
7609,O=S1OCCO1,NCGC00258053-01,0
7610,C1OC1C2CCC3OC3C2,NCGC00254198-01,0
7611,OB(O)O,NCGC00259734-01,0
7612,CCOC(=O)C=CC(O)=O,NCGC00255854-01,0
7613,OC(=O)C1=CC(O)=CC=C1,NCGC00258081-01,0
7614,OCC1=CC=C(O1)C(O)=O,NCGC00260669-01,0
7615,OC(=O)C1=CC=C(O)C=C1,NCGC00257058-01,0
7616,OC(=O)C1=CC=C(O)C=C1O,NCGC00260020-01,0
7617,OC(=O)C1=C(N=CC=C1)C(O)=O,NCGC00255468-01,0
7618,OC(=O)CC(O)(CC(O)=O)C(O)=O,NCGC00254055-01,0
7619,OC(=O)CCCCC(O)=O,NCGC00259710-01,0
7620,OC(=O)CCSCCC(O)=O,NCGC00254889-01,0
7621,CC(C)(O)C1=CC=C(C=C1)C(C)(C)O,NCGC00258030-01,0
7622,CC(C)(O)CC1=CC=CC=C1,NCGC00256627-01,0
7623,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,NCGC00258468-01,0
7624,OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl,NCGC00256485-01,0
7625,CC1(C)CC(O)CC(C)(C)N1,NCGC00257719-01,0
7626,CC1=CC(O)=CC(C)=C1Cl,NCGC00255257-01,0
7627,OC(=O)C1=CC(O)=C(O)C=C1,NCGC00257721-01,0
7628,COC1=C(O)C=CC(C=O)=C1,NCGC00259474-01,0
7629,COC1=C(O)C=CC(C=O)=C1,NCGC00254468-01,0
7630,OC1=CC=C(Cl)C=C1,NCGC00259253-01,0
7631,OC1=CC=CC(Cl)=C1Cl,NCGC00258463-01,0
7632,OC1=CC(O)=CC=C1,NCGC00259966-01,0
7633,OC1=CC(O)=CC=C1,NCGC00253918-01,0
7634,CC(=O)NC1=C(O)C=CC=C1,NCGC00257536-01,0
7635,OC1CCCCCCCCCCC1,NCGC00259350-01,0
7636,OC1=NC(O)=NC(O)=N1,NCGC00257109-01,0
7637,OC1OCCOC1O,NCGC00255657-01,0
7638,CC1=CC=C(OC(=O)C2=C(O)C=CC=C2)C=C1,NCGC00256803-01,0
7639,OC1CCCCC1C2=CC=CC=C2,NCGC00255584-01,0
7640,NC1=C2C(O)=NN=C(O)C2=CC=C1,NCGC00258494-01,0
7641,[H][C@@]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]3([H])C4=C(CC[C@@]23[H])C=C(O)C=C4,NCGC00255193-01,0
7642,OCC(CO)(CO)CO,NCGC00259470-01,0
7643,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,NCGC00260122-01,0
7644,CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=C1,NCGC00258354-01,0
7645,OCC1CCC(COC=C)CC1,NCGC00257253-01,0
7646,OCC1=CC=CC(OC2=CC=CC=C2)=C1,NCGC00257439-01,0
7647,CC1=C(CCO)SC=N1,NCGC00257545-01,0
7648,OCCCCCCO,NCGC00258004-01,0
7649,CCCCCCOCCOCCO,NCGC00259695-01,0
7650,CCCCOCCOCCOCCO,NCGC00259434-01,0
7651,ON(CC1=CC=CC=C1)CC2=CC=CC=C2,NCGC00256220-01,0
7652,ON1N=NC2=C1C=CC=C2,NCGC00256701-01,0
7653,CCN(CC1=CC(=CC=C1)S(O)(=O)=O)C2=CC=CC=C2,NCGC00254824-01,0
7654,S(SC1=CC=CC=C1)C2=CC=CC=C2,NCGC00258282-01,0
7655,CCOC(=O)N1C=CN(C)C1=S,NCGC00255133-01,0
7656,NC1=NC(=S)NN1,NCGC00256233-01,0
7657,SC1=NC2=C(S1)C=CC=C2,NCGC00091643-08,0
7658,SCCSCCS,NCGC00256015-01,0
7659,O.O.[Cl-].[Cl-].[Ba++],NCGC00258042-01,0
7660,[Br-].CCN1C=C[N+](C)=C1,NCGC00260183-01,0
7661,[Br-].CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C2CCCC2,NCGC00183852-01,0
7662,[Br-].CC[N+]1(CC)CCC(C1C)=C(C2=CC=CC=C2)C3=CC=CC=C3,NCGC00183859-01,0
7663,[Br-].CCC[N+](CCC)(CCC)CCC,NCGC00255238-01,0
7664,[Br-].CCC[N+]1(C)CCCCC1,NCGC00260217-01,0
7665,[Br-].CCCC[N+](CCCC)(CCCC)CCCC,NCGC00255885-01,0
7666,[Br-].CCCC[N+]1(C)CCCC1,NCGC00260250-01,0
7667,[Cl-].[Cl-].[Ca++],NCGC00260134-01,0
7668,[Ca++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,NCGC00254718-01,0
7669,[Ca++].[O-]C(=O)C([O-])=O,NCGC00260294-01,0
7670,[Ca++].CC(O)C([O-])=O.CC(O)C([O-])=O,NCGC00256365-01,0
7671,O.[Ca++].O=C1[N-]S(=O)(=O)C2=C1C=CC=C2.O=C3[N-]S(=O)(=O)C4=C3C=CC=C4,NCGC00256888-01,0
7672,[Ca++].CC(=O)NCCCS([O-])(=O)=O.CC(=O)NCCCS([O-])(=O)=O,NCGC00256899-01,0
7673,[Cl-].C[N+](C)=CCl,NCGC00255861-01,0
7674,[Cl-].C[N+](C)(C)C,NCGC00258214-01,0
7675,[Cl-].C[N+](C)(C)CC(O)=O,NCGC00255967-01,0
7676,[Cl-].C[N+](C)(C)CC1CO1,NCGC00254128-01,0
7677,[Cl-].CC(=C)C(=O)NCCC[N+](C)(C)C,NCGC00256264-01,0
7678,[Cl-].CCC[N+]1(C)CCCC1,NCGC00260256-01,0
7679,[Cl-].C[N+]1=CN(CC=C)C=C1,NCGC00258159-01,0
7680,[Cl-].C[N+](C)(CC=C)CC=C,NCGC00259244-01,0
7681,[Cl-].C[N+](C)(CC=C)CC=C,NCGC00257309-01,0
7682,[Cl-].CCCCNC1=CC=C(C=C1)C(=O)OCC[NH+](CC)CC,NCGC00183003-01,0
7683,[Cl-].CCCC[N+](C)(CCCC)CCCC,NCGC00255710-01,0
7684,[Cl-].CCCC[N+]1(C)CCCC1,NCGC00257466-01,0
7685,[Cl-].CCCC[N+]1=CC=CC=C1,NCGC00257388-01,0
7686,[Cr++].[CH-]1C=CC=C1.[CH-]2C=CC=C2,NCGC00260435-01,0
7687,[Fe++].[CH-]1C=CC=C1.[CH-]2C=CC=C2,NCGC00260063-01,0
7688,[Na+].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,NCGC00259472-01,0
7689,[I-].CCC[N+]1(C)CCCC1,NCGC00260258-01,0
7690,[I-].CCN1C=C[N+](C)=C1,NCGC00260191-01,0
7691,[I-].CCCN1C=C[N+](C)=C1,NCGC00260202-01,0
7692,[I-].CCCC[N+]1=CC=CC(C)=C1,NCGC00260232-01,0
7693,[I-].CCCC[N+]1=CC=CC=C1C,NCGC00260228-01,0
7694,[I-].CCCC[N+]1=CC=CC=C1,NCGC00260240-01,0
7695,[K+].[I-],NCGC00257542-01,0
7696,[K+].[K+].[O-]S(=O)(=O)OOS([O-])(=O)=O,NCGC00258352-01,0
7697,[K+].[O-][N+]([O-])=O,NCGC00257274-01,0
7698,[K+].C\C=C\C=C\C([O-])=O,NCGC00260304-01,0
7699,[K+].CCCCC(CC)C([O-])=O,NCGC00256932-01,0
7700,[K+].[O-]C(=O)C1=CC=CC=C1,NCGC00260295-01,0
7701,[K+].[O-]C(=O)CC1=C2C=CC=CC2=CC=C1,NCGC00255477-01,0
7702,[K+].CC([O-])=O,NCGC00260288-01,0
7703,[K+].[O-]C=O,NCGC00260322-01,0
7704,[K+].[O-]Cl(=O)=O,NCGC00256721-01,0
7705,[K+].[O-]N=O,NCGC00255971-01,0
7706,[K+].OC1=CC2=C(C=C1)C=C(C=C2)S([O-])(=O)=O,NCGC00258797-01,0
7707,[K+].OC1=CC2=C(C=C1)C=C(C=C2)S([O-])(=O)=O,NCGC00257339-01,0
7708,[K+].[S-]C#N,NCGC00258035-01,0
7709,[K+].[O-]C1=NC(=O)N(Cl)C(=O)N1Cl,NCGC00255318-01,0
7710,[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,NCGC00260321-01,0
7711,[K+].O=C1[N-]C(=O)C2=C1C=CC=C2,NCGC00258560-01,0
7712,[K+].OC(=O)C1=C(C=CC=C1)C([O-])=O,NCGC00255874-01,0
7713,[Na+].[Br-],NCGC00255632-01,0
7714,[Na+].[Na+].OP([O-])(=O)OP(O)([O-])=O,NCGC00258367-01,0
7715,[Na+].[Na+].[O-]S(=O)(=O)C1=CC=C2N\C(C(=O)C2=C1)=C3\NC4=CC=C(C=C4C3=O)S([O-])(=O)=O,NCGC00256411-01,0
7716,[Na+].[Na+].OC1=CC2=C(C=C(C=C2)S([O-])(=O)=O)C=C1S([O-])(=O)=O,NCGC00255763-01,0
7717,[Na+].[Na+].CC1=NN(C(=O)C1\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)C3=CC(Cl)=C(C=C3Cl)S([O-])(=O)=O,NCGC00255666-01,0
7718,[Na+].[Na+].CC1=C(N)C=CC(=C1)C(C2=CC=C(NC3=CC=C(C=C3)S([O-])(=O)=O)C=C2)=C4C=CC(C=C4)=NC5=CC=C(C=C5S(O)(=O)=O)S([O-])(=O)=O,NCGC00256291-01,0
7719,[Na+].[Na+].CC1=CC(C)=C(C=C1C)\N=N\C2=C(O)C(=CC3=C2C=CC(=C3)S([O-])(=O)=O)S([O-])(=O)=O,NCGC00260334-01,0
7720,[Na+].[Na+].F[Si--](F)(F)(F)(F)F,NCGC00255590-01,0
7721,[Na+].[Na+].[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@@]2([H])NC(=O)[C@@H](C3=CC=CC=C3)S([O-])(=O)=O)C([O-])=O,NCGC00182030-01,0
7722,[Na+].[Na+].[O-][N+](=O)C1=CC=C(C=CC2=CC=C(C=C2S([O-])(=O)=O)[N+]([O-])=O)C(=C1)S([O-])(=O)=O,NCGC00259325-01,0
7723,[Na+].[Na+].[O-][N+](=O)C1=CC=C(C=CC2=CC=C(C=C2S([O-])(=O)=O)[N+]([O-])=O)C(=C1)S([O-])(=O)=O,NCGC00257101-01,0
7724,[Na+].[O-][N+]([O-])=O,NCGC00260143-01,0
7725,[Na+].COC1=CC(OC)=NC(SC2=C(C([O-])=O)C(Cl)=CC=C2)=N1,NCGC00254752-01,0
7726,[Na+].[O-]C(=O)CCl,NCGC00256954-01,0
7727,[Na+].[O-]C(=O)CF,NCGC00255312-01,0
7728,[Na+].CC([O-])=O,NCGC00260289-01,0
7729,[Na+].[O-]C1=CC=CC=C1,NCGC00259761-01,0
7730,[Na+].[O-]Cl(=O)=O,NCGC00259682-01,0
7731,[Na+].[O-]Cl=O,NCGC00256359-01,0
7732,[Na+].[O-]N=O,NCGC00254137-01,0
7733,[Na+].[O-]S(=O)(=O)C=C,NCGC00255242-01,0
7734,[Na+].OC1=CC2=C(C=C1)C=C(C=C2)S([O-])(=O)=O,NCGC00259088-01,0
7735,[Na+].[O-]S(=O)(=O)C1=CC2=C(C=CC=C2)C=C1,NCGC00254920-01,0
7736,[Na+].CCCCC1=CC2=C(C=CC=C2C=C1)S([O-])(=O)=O,NCGC00255589-01,0
7737,[Na+].[O-]S(=O)(=O)CC=C,NCGC00255611-01,0
7738,[Na+].OCCS([O-])(=O)=O,NCGC00257781-01,0
7739,[Na+].CN(CS([O-])(=O)=O)C1=C(C)N(C)N(C1=O)C2=CC=CC=C2,NCGC00258051-01,0
7740,[Na+].OCS([O-])(=O)=O,NCGC00258647-01,0
7741,[Na+].COS([O-])(=O)=O,NCGC00255859-01,0
7742,[Na+].CCCCCCCCOS([O-])(=O)=O,NCGC00255572-01,0
7743,[Na+].[S-]C#N,NCGC00259170-01,0
7744,[Na+].[S-]C1=CC=CC=C1,NCGC00259169-01,0
7745,[Na+].[S-]C1=CC=CC=C1,NCGC00257219-01,0
7746,[Na+].CC(=C)CS([O-])(=O)=O,NCGC00256079-01,0
7747,[Na+].CC(=O)C([O-])=O,NCGC00255495-01,0
7748,[Na+].CC(=O)CC(C1=CC=CC=C1)C2=C([O-])C3=CC=CC=C3OC2=O,NCGC00255556-01,0
7749,[Na+].CC(C)(CO)[C@@H](O)C(=O)NCCC([O-])=O,NCGC00256852-01,0
7750,[Na+].CC(Cl)(Cl)C([O-])=O,NCGC00258664-01,0
7751,[Na+].CC1=CC=C(C(C)=C1)S([O-])(=O)=O,NCGC00255667-01,0
7752,[Na+].CC1=CC=C(C=C1)S([O-])(=O)=O,NCGC00255749-01,0
7753,[Na+].CC1=CC=CC=C1S([O-])(=O)=O,NCGC00255900-01,0
7754,[Na+].CCC1(CC)C(=O)NC([O-])=NC1=O,NCGC00258416-01,0
7755,[Na+].[O-]C(=O)C(Cl)(Cl)Cl,NCGC00255551-01,0
7756,[Na+].[O-]C(=O)C(Cl)Cl,NCGC00255419-01,0
7757,[Na+].[O-]C(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O,NCGC00183270-01,0
7758,[Na+].ClN1C(=O)[N-]C(=O)N(Cl)C1=O,NCGC00257133-01,0
7759,[Na+].COC1=CC(OC)=NC(OC2=CC=CC(OC3=NC(OC)=CC(OC)=N3)=C2C([O-])=O)=N1,NCGC00255125-01,0
7760,[Na+].COC1=NN(C(=O)[N-]S(=O)(=O)C2=C(OC(F)(F)F)C=CC=C2)C(=O)N1C,NCGC00257490-01,0
7761,[Na+].F[B-](F)(F)F,NCGC00257350-01,0
7762,[Na+].F[B-](F)(F)F,NCGC00258074-01,0
7763,[Na+].N#C[N-]C#N,NCGC00260357-01,0
7764,[Na+].NC1=CC=C(C=C1)S([O-])(=O)=O,NCGC00260123-01,0
7765,O.O.[Na+].[O-]C1=NC(=O)N(Cl)C(=O)N1Cl,NCGC00259471-01,0
7766,O.O.O.[Na+].CC1=CC=C(C=C1)S(=O)(=O)[N-]Cl,NCGC00255685-01,0
7767,O.[Na+].O=C1[N-]S(=O)(=O)C2=CC=CC=C12,NCGC00254263-01,0
7768,[Na+].[O-]C(=O)C1=CC(=CC=C1)[N+]([O-])=O,NCGC00256201-01,0
7769,[Na+].[O-]C1=C(C=CC=C1)[N+]([O-])=O,NCGC00255706-01,0
7770,[Na+].CC(=O)NC1=C(I)C(C([O-])=O)=C(I)C(NC(C)=O)=C1I,NCGC00255327-01,0
7771,[Na+].CCCCCCCCCCCC(=O)N(C)CC([O-])=O,NCGC00260541-01,0
7772,[Na+].[O-]S(=O)(=O)C(CC(=O)OC1CCCCC1)C(=O)OC2CCCCC2,NCGC00257414-01,0
7773,[Na+].CCOC(=O)CC([O-])C(=O)OCC,NCGC00258604-01,0
7774,[Na+].OC(=O)C1=CC(=CC(=C1)C(O)=O)S([O-])(=O)=O,NCGC00258269-01,0
7775,[Na+].CC(C)C1=CC=C(C=C1)S([O-])(=O)=O,NCGC00256755-01,0
7776,[Na+].CCCCC(CC)COS([O-])(=O)=O,NCGC00257129-01,0
7777,[Na+].OS(=O)(=O)C1=CC=C(C=C1)N2N=C(CC2=O)C([O-])=O,NCGC00256157-01,0
7778,[Na+].OCCN1CCN(CCS([O-])(=O)=O)CC1,NCGC00255791-01,0
7779,[NH4+].[NH4+].OC(=O)CC(O)(CC([O-])=O)C([O-])=O,NCGC00260325-01,0
7780,[NH4+].[NH4+].[O-]S(=O)(=O)OOS([O-])(=O)=O,NCGC00258713-01,0
7781,[NH4+].NC([O-])=O,NCGC00256720-01,0
7782,[NH4+].[O-]Cl(=O)(=O)=O,NCGC00259842-01,0
7783,[NH4+].[O-]Cl(=O)(=O)=O,NCGC00257019-01,0
7784,[NH4+].NS([O-])(=O)=O,NCGC00256985-01,0
7785,[NH4+].[S-]C#N,NCGC00255174-01,0
7786,CC(C)(CO)[N+]([O-])=O,NCGC00255278-01,0
7787,NC1=CC(=C(NCCO)C=C1)[N+]([O-])=O,NCGC00255317-01,0
7788,[O-][N+](=O)C1=CC2=C(NC=N2)C=C1,NCGC00256398-01,0
7789,CC1=NC(=CN1C2=CC=C(C=C2)[N+]([O-])=O)[N+]([O-])=O,NCGC00183023-01,0
7790,[O-][N+](=O)C1=CC=C2C(=O)NC(=O)C2=C1,NCGC00257744-01,0
7791,[O-][N+](=O)C1=CC=C2C(=O)OC(=O)C2=C1,NCGC00257882-01,0
7792,[O-][N+](=O)C1=CC2=CC=CN=C2C=C1,NCGC00258062-01,0
7793,[O-][N+](=O)C1=CC=CC2=CC=CN=C12,NCGC00258237-01,0
7794,[O-][N+](=O)C1=CC=CC=C1,NCGC00259299-01,0
7795,CCC[N+]([O-])=O,NCGC00259838-01,0
7796,CCC[N+]([O-])=O,NCGC00256466-01,0
7797,CCCC[N+]([O-])=O,NCGC00257900-01,0
7798,C[N+]([O-])=O,NCGC00258376-01,0
7799,[O-]C(=O)\C=C/C([O-])=O.C[NH+](C)CCC(C1=CC=CC=C1)C2=CC=CC=[NH+]2,NCGC00258627-01,0
7800,CCOP([O-])(=O)OCC.CCCC[P+](CC)(CCCC)CCCC,NCGC00260163-01,0
7801,[OH-].C[N+](C)(C)C,NCGC00260121-01,0
