posting_date,internship_title,employment_type,work_mode,industry,location,company_name,company_size,company_age,linkedin_presence,website_available,domain_age_months,verification_status,stipend,unrealistic_salary_flag,payment_required,registration_fee,job_description_length,grammatical_errors,vague_description_score,urgency_score,keyword_spam_score,fake_certificate_offer,recruiter_experience_years,recruiter_email_type,suspicious_email_domain,recruiter_response_time_hours,social_media_presence,emotional_manipulation_score,phishing_language_score,trust_signal_score,fraud_score,is_fake_posting
2024-09-19,AI Research Intern,Contract,Remote,Cybersecurity,Toronto,"Jackson, Daniel and Zimmerman",Medium,32.0,1,0,372,1,36924.0,0,0,0,1547,2,29,67,27,0,5.2,Corporate,0,17.5,1,6,12,67.7,36.4,0
2023-01-19,Backend Developer,Internship,Hybrid,AI,Sydney,Hayes-Riley,Medium,19.0,1,1,239,1,22000.0,0,1,4829,1263,3,50,26,13,0,3.4,Corporate,0,11.8,0,37,1,74.9,32.1,0
2021-05-01,AI Research Intern,Internship,Hybrid,Gaming,Bangalore,Hill-Crosby,Medium,3.0,0,1,52,0,51998.0,0,0,0,1613,1,0,34,38,0,2.0,Corporate,0,24.1,1,43,0,60.5,3.7,0
2018-12-01,ML Engineer,Full-Time,Remote,Software,Toronto,Hudson-Sampson,Enterprise,23.0,1,1,291,1,47429.0,0,0,0,2210,1,0,45,39,0,5.8,Free,1,15.3,1,11,0,77.7,16.4,0
2021-09-24,Data Science Intern,Internship,Remote,E-Commerce,Toronto,"Kramer, Watkins and Jones",Small,34.0,1,1,406,1,5166.0,0,0,0,2506,4,57,43,19,0,4.0,Corporate,0,41.8,0,36,35,40.6,49.7,0
2023-01-09,Backend Developer,Part-Time,Hybrid,Software,Berlin,"Greene, Daugherty and Rios",Medium,8.0,1,1,93,1,41213.0,0,1,741,1856,4,2,38,56,0,2.5,Corporate,0,1.0,1,11,0,74.3,27.8,0
2021-08-21,Frontend Developer,Full-Time,Hybrid,EdTech,Dubai,Rice and Sons,Medium,25.0,1,0,307,1,35111.0,0,0,0,1957,2,55,55,8,0,5.3,Free,1,10.6,1,43,33,42.1,78.9,1
2026-02-15,UI/UX Designer,Contract,Remote,Software,Singapore,"Fry, Flores and Osborn",Small,19.0,0,1,225,1,16445.0,0,1,2887,1156,3,0,7,58,0,10.4,Corporate,0,12.7,1,19,18,58.8,57.0,1
2018-08-16,UI/UX Designer,Contract,Hybrid,Gaming,Berlin,Hart-Hayden,Enterprise,29.0,1,0,369,1,16448.0,0,0,0,1763,3,16,48,0,0,7.1,Corporate,0,6.6,1,0,19,65.1,20.0,0
2021-06-16,Data Science Intern,Part-Time,Remote,AI,Berlin,Valdez-Howell,Startup,6.0,1,1,90,0,20534.0,0,0,0,1090,1,39,14,24,0,7.3,Corporate,0,19.2,1,16,25,69.3,25.1,0
2024-08-18,Cloud Engineer,Full-Time,Remote,Healthcare,Toronto,"Scott, Thompson and Moran",Enterprise,28.0,1,1,356,0,36890.0,0,0,0,2122,3,18,42,14,0,8.2,Corporate,0,19.8,0,30,12,72.4,3.3,0
2024-12-16,Data Science Intern,Part-Time,Remote,AI,London,Vargas Inc,Startup,2.0,1,1,50,1,30995.0,0,0,0,1090,2,23,47,12,0,4.8,Corporate,0,27.7,1,37,1,59.0,10.7,0
2019-01-03,UI/UX Designer,Part-Time,Remote,Cybersecurity,Bangalore,"Bartlett, Peterson and Cruz",Startup,29.0,1,1,361,0,14019.0,0,0,0,1603,4,30,1,18,0,3.2,Free,1,1.0,0,5,1,57.5,24.3,0
2019-07-11,ML Engineer,Full-Time,Remote,Software,Bangalore,"Wilson, Lee and Jackson",Small,22.0,1,1,259,0,30563.0,0,0,0,1173,4,22,44,41,1,3.8,Free,1,37.2,0,20,37,48.0,51.6,1
2018-08-12,ML Engineer,Part-Time,Remote,Healthcare,London,"Smith, Newman and Smith",Enterprise,23.0,1,1,287,1,44621.0,0,0,0,2489,2,57,51,20,0,0.2,Corporate,0,25.5,0,0,49,26.6,54.2,1
2026-04-10,ML Engineer,Internship,Remote,Gaming,Singapore,"Peterson, Jones and Khan",Medium,16.0,1,1,196,1,43150.0,0,0,0,2238,2,31,61,0,1,8.0,Corporate,0,9.8,0,16,37,64.6,70.3,1
2025-10-09,Cloud Engineer,Part-Time,Remote,Healthcare,Dubai,Williams-Hansen,Startup,1.0,0,1,6,0,27425.0,0,0,0,2349,4,32,40,34,0,4.8,Free,1,21.1,0,24,24,68.4,43.9,0
2023-08-27,Cybersecurity Analyst,Contract,Remote,FinTech,Toronto,Gardner Group,Small,1.0,1,1,18,1,43671.0,0,0,0,3084,1,26,4,13,0,6.8,Corporate,0,4.7,0,38,18,55.6,21.9,0
2025-08-01,AI Research Intern,Internship,Remote,EdTech,New York,"Thompson, Briggs and Wallace",Enterprise,29.0,1,1,333,1,28405.0,0,1,2832,1294,0,26,73,0,0,2.1,Free,1,12.4,0,17,40,53.3,72.8,1
2022-12-16,Marketing Intern,Contract,Onsite,Healthcare,London,Padilla LLC,Startup,14.0,1,1,158,0,41814.0,0,0,0,1172,5,0,39,62,0,8.1,Corporate,0,8.9,1,0,26,63.1,25.6,0
2020-05-08,Data Science Intern,Internship,Hybrid,E-Commerce,Bangalore,Thompson Inc,Startup,,0,1,408,1,38710.0,0,0,0,2082,0,26,36,40,0,2.6,Free,1,33.6,1,14,25,51.6,51.8,1
2020-10-02,Frontend Developer,Internship,Hybrid,AI,Toronto,"Rodriguez, Koch and Dyer",Medium,25.0,1,1,321,1,24673.0,0,0,0,2625,3,35,58,39,0,3.5,Corporate,0,10.8,0,17,17,60.5,8.4,0
2019-07-05,Backend Developer,Part-Time,Onsite,AI,San Francisco,Edwards PLC,Medium,30.0,1,1,389,1,30895.0,0,0,0,382,2,39,3,0,0,7.5,Corporate,0,26.0,1,6,56,31.0,37.7,0
2025-01-27,Cloud Engineer,Contract,Hybrid,FinTech,Dubai,Blevins Ltd,Medium,6.0,1,1,68,1,55215.0,0,1,4303,2223,6,20,24,33,1,6.5,Corporate,0,26.9,1,38,9,72.8,65.9,1
2019-03-22,UI/UX Designer,Full-Time,Remote,Gaming,Bangalore,Parrish Ltd,Enterprise,11.0,0,1,139,0,37998.0,0,0,0,2763,4,11,26,11,0,5.4,Corporate,0,17.9,1,9,16,38.5,19.5,0
2025-05-01,Cloud Engineer,Internship,Onsite,Cybersecurity,Bangalore,Boyd LLC,Small,13.0,1,1,193,1,20109.0,0,0,0,2302,4,7,56,40,0,4.8,Free,1,1.0,1,10,22,84.1,23.9,0
2022-07-03,Frontend Developer,Internship,Remote,EdTech,Bangalore,"Hunt, Henry and Parker",Medium,8.0,1,0,111,1,28016.0,0,0,0,1174,2,15,64,43,0,6.8,Corporate,0,9.9,1,19,38,60.1,37.3,0
2018-02-26,UI/UX Designer,Part-Time,Hybrid,Marketing,Bangalore,Hall-Hawkins,Small,39.0,1,0,470,0,33671.0,0,0,0,2071,1,39,35,23,0,4.6,Corporate,0,10.5,1,20,34,50.5,31.6,0
2025-08-11,Cloud Engineer,Full-Time,Remote,Healthcare,London,"Trujillo, Lopez and Henderson",Startup,29.0,1,1,336,1,36752.0,0,0,0,2243,3,21,0,3,0,0.0,Corporate,0,23.3,1,30,17,59.6,0.0,0
2019-09-01,ML Engineer,Contract,Hybrid,Cybersecurity,Toronto,Armstrong Inc,Startup,36.0,0,1,421,1,27088.0,0,0,0,573,3,53,33,30,0,3.2,Free,1,15.7,1,32,22,40.3,57.3,1
2023-10-11,AI Research Intern,Contract,Hybrid,EdTech,Toronto,Henry and Sons,Startup,25.0,0,1,282,0,28615.0,0,0,0,2549,1,18,3,31,0,6.7,Corporate,0,20.8,1,31,27,52.3,19.7,0
2018-06-11,AI Research Intern,Part-Time,Hybrid,Software,London,Crawford Ltd,Startup,3.0,1,1,34,1,24897.0,0,0,0,1608,4,53,30,38,0,5.1,Free,1,13.7,1,34,0,63.0,39.0,0
2025-06-15,UI/UX Designer,Full-Time,Remote,Cybersecurity,Sydney,Scott-Harvey,Medium,19.0,0,1,218,1,26340.0,0,0,0,1237,5,55,0,24,0,2.3,Free,1,20.9,0,57,43,20.5,70.3,1
2026-06-14,Cybersecurity Analyst,Internship,Hybrid,Marketing,Singapore,"Mitchell, Nolan and Dean",Startup,30.0,1,1,355,0,27437.0,0,0,0,1995,2,47,45,38,0,6.7,Corporate,0,19.2,0,0,40,38.4,35.9,0
2023-11-26,Data Science Intern,Contract,Remote,Cybersecurity,Singapore,Peters-Sanchez,Startup,35.0,0,1,435,1,25021.0,0,0,0,1515,1,72,73,75,0,3.3,Free,1,21.6,0,21,17,49.5,81.3,1
2026-07-15,Frontend Developer,Part-Time,Remote,AI,Bangalore,"Robbins, May and Atkins",Enterprise,15.0,1,1,156,1,41490.0,0,0,0,2019,3,11,36,36,0,3.6,Corporate,0,20.8,1,28,7,83.0,4.7,0
2022-06-18,AI Research Intern,Part-Time,Remote,EdTech,Sydney,Wilson-Ramos,Startup,25.0,1,1,292,1,11688.0,0,0,0,1207,3,33,14,29,0,3.5,Free,1,27.8,1,33,7,69.5,24.1,0
2023-07-15,Marketing Intern,Internship,Remote,Healthcare,London,Hill Ltd,Medium,31.0,1,1,378,1,38897.0,0,0,0,987,1,27,0,12,0,8.6,Corporate,0,1.0,1,19,40,48.5,14.3,0
2021-04-26,Marketing Intern,Internship,Remote,Gaming,Sydney,Hill-Hunter,Small,20.0,0,0,194,0,36375.0,0,1,4248,2130,1,32,77,27,0,6.3,Corporate,0,21.4,0,7,53,31.6,100.0,1
2022-10-27,Frontend Developer,Full-Time,Remote,E-Commerce,Berlin,Washington LLC,Medium,1.0,1,1,20,0,14468.0,0,0,0,2174,4,54,100,60,0,4.6,Corporate,0,16.7,1,76,21,43.4,77.4,1
2024-07-08,Cloud Engineer,Full-Time,Remote,FinTech,Toronto,Ball and Sons,Enterprise,13.0,1,1,172,1,44525.0,0,0,0,2515,4,52,35,13,0,2.1,Free,1,6.8,1,39,46,34.0,60.0,1
2018-09-05,ML Engineer,Contract,Hybrid,Software,London,Arnold-Conrad,Startup,5.0,0,1,66,0,36307.0,0,0,0,1422,0,29,51,17,0,5.8,Corporate,0,23.4,0,35,0,54.0,40.8,0
2018-11-04,Cloud Engineer,Full-Time,Hybrid,Cybersecurity,Singapore,"Burton, Riley and Perez",Startup,30.0,1,1,379,1,53157.0,0,0,0,2321,5,7,63,14,0,5.3,Corporate,0,13.5,1,26,11,64.9,18.3,0
2022-01-20,UI/UX Designer,Part-Time,Remote,Marketing,Berlin,Clarke-Gallagher,Startup,38.0,0,0,477,1,47198.0,0,0,0,2837,2,24,36,40,0,0.0,Corporate,0,33.9,0,49,19,40.8,47.9,0
2020-10-14,Data Science Intern,Full-Time,Remote,Software,Toronto,"Russo, Thomas and Gill",Startup,22.0,1,0,251,0,24236.0,0,0,0,1632,2,45,20,0,0,2.4,Corporate,0,19.2,0,19,25,53.2,25.3,0
2019-11-22,AI Research Intern,Full-Time,Onsite,Marketing,Toronto,"Castro, Massey and Taylor",Startup,36.0,1,1,413,0,25512.0,0,0,0,1654,3,12,4,18,0,2.3,Corporate,0,18.6,1,38,31,54.3,0.5,0
2023-12-06,Backend Developer,Contract,Remote,Cybersecurity,New York,Walker-Rodriguez,Startup,20.0,0,1,250,0,41878.0,0,0,0,1558,3,51,28,59,0,7.1,Corporate,0,28.5,0,55,23,36.7,44.5,0
2026-12-23,Data Science Intern,Part-Time,Remote,Marketing,Berlin,Wilkinson Inc,Medium,10.0,1,1,131,1,40281.0,0,0,0,1868,1,0,49,32,0,5.4,Free,1,27.8,1,52,6,82.4,16.7,0
2026-11-29,ML Engineer,Contract,Remote,Gaming,Toronto,Dixon-Meyer,Startup,10.0,1,1,111,1,30116.0,0,0,0,1269,2,21,35,40,0,2.1,Corporate,0,11.1,1,46,22,64.4,10.4,0
2023-07-29,AI Research Intern,Contract,Hybrid,EdTech,Singapore,Gilbert PLC,Startup,9.0,0,1,130,0,56791.0,0,0,0,1858,2,5,87,39,0,9.5,Free,1,24.5,0,3,23,46.1,48.6,0
2024-03-23,Data Science Intern,Contract,Hybrid,E-Commerce,Bangalore,Whitehead Group,Enterprise,10.0,1,1,131,1,26687.0,0,1,3404,2203,3,66,0,22,0,6.2,Free,1,7.4,1,55,18,54.0,74.4,1
2022-07-20,UI/UX Designer,Full-Time,Remote,Software,London,Sanchez-Ellis,Startup,25.0,1,0,310,1,38004.0,0,0,0,2010,5,23,73,10,0,5.5,Corporate,0,23.3,1,36,10,63.9,15.4,0
2022-06-17,UI/UX Designer,Contract,Remote,Gaming,Toronto,Molina Ltd,Startup,18.0,1,1,219,1,30836.0,0,0,0,832,3,67,24,34,0,6.7,Corporate,0,17.9,0,37,1,72.3,34.2,0
2023-02-12,Marketing Intern,Full-Time,Remote,FinTech,New York,Rodriguez-Fowler,Small,27.0,1,1,302,0,50878.0,0,0,0,1568,2,9,95,36,0,5.0,Free,1,34.5,1,6,11,59.7,44.0,0
2020-07-15,Cybersecurity Analyst,Full-Time,Remote,Software,Bangalore,Gardner PLC,Enterprise,33.0,1,1,418,1,41240.0,0,0,0,1497,2,38,20,11,0,3.5,Corporate,0,15.2,1,65,13,45.7,21.5,0
2023-05-30,Backend Developer,Contract,Remote,Marketing,Bangalore,"Frederick, Castillo and King",Startup,28.0,1,1,344,1,58903.0,0,0,0,2723,5,48,23,20,0,5.8,Corporate,0,15.7,0,0,34,40.7,23.4,0
2020-08-05,Cloud Engineer,Part-Time,Hybrid,FinTech,London,Davidson Ltd,Startup,6.0,1,1,60,1,29771.0,0,0,0,1534,2,19,57,18,0,0.0,Corporate,0,23.4,1,20,9,78.0,5.5,0
2018-09-25,UI/UX Designer,Contract,Remote,Gaming,New York,Bell-Jensen,Startup,10.0,1,1,129,1,38937.0,0,0,0,2883,2,42,44,15,0,4.7,Corporate,0,14.0,1,39,63,59.3,42.2,0
2022-01-01,Data Science Intern,Part-Time,Remote,Healthcare,Sydney,Taylor Inc,Small,22.0,0,1,247,0,36912.0,0,0,0,3078,2,14,49,42,0,8.2,Corporate,0,20.1,1,35,40,60.0,41.6,0
2020-03-25,Backend Developer,Contract,Remote,Healthcare,San Francisco,"Ramirez, Cardenas and Mcconnell",Small,21.0,1,1,267,1,10934.0,0,0,0,1809,2,24,71,27,0,8.7,Corporate,0,30.8,1,15,18,70.8,26.8,0
2020-04-28,ML Engineer,Full-Time,Hybrid,FinTech,New York,Pacheco Group,Medium,31.0,1,1,370,1,44371.0,0,0,0,2132,7,22,100,0,0,4.7,Corporate,0,26.4,1,25,33,50.0,28.6,0
2018-04-25,AI Research Intern,Internship,Hybrid,E-Commerce,Berlin,Dickerson-Andrews,Enterprise,14.0,0,1,157,0,37462.0,0,1,3666,1867,1,37,57,27,1,3.9,Corporate,0,4.7,1,31,17,36.2,84.1,1
2024-02-11,Marketing Intern,Contract,Remote,Healthcare,New York,"Hamilton, Myers and Mcdonald",Startup,4.0,1,1,46,1,16489.0,0,0,0,2736,3,12,81,59,1,3.7,Corporate,0,19.6,1,26,26,,51.0,1
2019-08-02,Frontend Developer,Internship,Remote,Software,San Francisco,"Lowery, Freeman and Robertson",Small,36.0,1,1,435,1,21728.0,0,0,0,2006,3,63,55,29,1,5.0,Corporate,0,22.5,1,26,3,57.0,54.9,1
2024-05-18,Frontend Developer,Internship,Remote,FinTech,Singapore,Callahan Inc,Small,38.0,1,1,454,1,56317.0,0,0,0,1705,1,1,57,26,0,12.5,Free,1,8.8,1,40,26,93.1,7.0,0
2019-12-27,Cloud Engineer,Contract,Hybrid,Cybersecurity,Bangalore,Guerrero-Patterson,Startup,25.0,1,1,293,1,49210.0,0,0,0,1325,4,52,73,27,0,0.0,Free,1,15.2,1,19,34,37.9,73.2,1
2022-09-18,Frontend Developer,Contract,Remote,E-Commerce,New York,"Daugherty, Palmer and Perkins",Startup,,1,0,284,1,30874.0,0,0,0,2247,7,13,44,11,0,8.0,Corporate,0,11.9,1,10,37,38.9,62.6,1
2025-03-29,Marketing Intern,Contract,Remote,Gaming,San Francisco,"Frazier, Ortiz and Moon",Enterprise,8.0,1,1,111,0,12797.0,0,0,0,1208,5,45,53,0,0,5.4,Free,1,13.1,1,0,0,46.7,29.2,0
2024-08-23,AI Research Intern,Full-Time,Remote,Cybersecurity,Singapore,"Morris, Cannon and Olsen",Startup,1.0,1,1,8,1,2000.0,0,1,1147,2382,3,18,32,11,0,2.6,Corporate,0,20.0,1,30,27,52.4,51.5,1
2025-02-06,Cloud Engineer,Contract,Hybrid,FinTech,New York,"Mathews, Baker and Jones",Startup,18.0,1,1,221,0,3728.0,0,0,0,1151,3,50,71,0,0,11.2,Free,1,25.7,1,21,24,49.7,51.4,1
2026-08-15,Cloud Engineer,Full-Time,Hybrid,Healthcare,Dubai,Allen-Robinson,Enterprise,5.0,0,0,69,0,49868.0,0,0,0,1527,5,78,20,23,0,0.2,Corporate,0,15.9,1,0,16,30.4,76.0,1
2026-05-15,ML Engineer,Part-Time,Remote,AI,Berlin,"Lopez, Newton and Perez",Startup,8.0,1,1,90,1,23815.0,0,0,0,1952,2,18,87,17,0,6.0,Corporate,0,26.1,1,27,22,73.7,12.7,0
2023-05-17,Data Science Intern,Part-Time,Hybrid,Healthcare,Singapore,Mendoza LLC,Medium,23.0,1,1,280,1,32824.0,0,0,0,1314,3,21,63,38,0,2.2,Corporate,0,1.0,1,35,23,77.0,10.4,0
2018-11-06,Frontend Developer,Part-Time,Hybrid,FinTech,London,Craig Ltd,Small,9.0,1,1,114,1,12617.0,0,0,0,1456,4,28,54,10,0,1.9,Corporate,0,19.4,0,63,22,66.8,11.6,0
2023-06-06,Backend Developer,Full-Time,Hybrid,Cybersecurity,New York,"Perry, Nolan and Marshall",Enterprise,6.0,1,1,91,1,12837.0,0,0,0,2235,4,27,32,11,1,10.9,Corporate,0,26.2,1,0,32,44.6,45.3,0
2024-12-11,UI/UX Designer,Internship,Hybrid,Cybersecurity,Sydney,"Hansen, Marquez and Taylor",Small,16.0,0,1,209,1,28863.0,0,0,0,2859,5,33,22,17,0,2.1,Free,1,10.6,1,46,0,49.2,21.9,0
2021-08-04,Frontend Developer,Contract,Hybrid,EdTech,San Francisco,"Wall, Woods and Collins",Startup,26.0,0,1,308,1,35362.0,0,0,0,2192,4,37,34,13,0,11.0,Free,1,15.9,0,29,51,17.6,66.5,1
2019-06-06,Backend Developer,Internship,Hybrid,Cybersecurity,Bangalore,Torres Group,Startup,32.0,1,0,391,0,39536.0,0,0,0,1422,8,58,53,0,0,8.8,Free,1,15.0,1,8,40,8.1,84.2,1
2024-12-06,AI Research Intern,Full-Time,Onsite,Healthcare,Dubai,"Nielsen, Smith and Cooke",Medium,21.0,1,1,250,1,14021.0,0,0,0,1615,1,8,4,0,0,8.4,Corporate,0,26.3,0,2,17,72.3,0.0,0
2025-05-20,Cloud Engineer,Full-Time,Remote,Marketing,Toronto,"Evans, Strong and Elliott",Startup,28.0,1,1,346,1,2000.0,0,0,0,1987,3,0,44,0,0,0.8,Corporate,0,8.5,0,31,41,59.6,2.2,0
2026-07-28,Cybersecurity Analyst,Internship,Onsite,FinTech,Bangalore,"Garrison, Martin and Jones",Startup,19.0,1,1,227,1,13735.0,0,1,390,2508,1,55,0,59,0,6.0,Free,1,4.1,1,0,26,48.3,69.6,1
2020-06-26,Data Science Intern,Full-Time,Remote,Marketing,Berlin,Foley-Perez,Small,16.0,1,1,191,1,52480.0,0,0,0,930,3,23,25,13,0,4.4,Corporate,0,16.2,1,36,13,69.9,7.1,0
2022-11-12,Frontend Developer,Full-Time,Remote,AI,San Francisco,"Lee, Taylor and Simpson",Startup,1.0,0,1,27,0,25499.0,0,0,0,2213,1,1,17,42,0,6.1,Free,1,24.3,1,44,24,47.7,61.1,1
2021-08-14,Data Science Intern,Internship,Remote,Gaming,Sydney,"Rice, Browning and Allen",Startup,34.0,1,1,429,1,35026.0,0,0,0,1937,5,40,17,54,0,5.7,Corporate,0,17.8,0,13,33,23.2,49.4,0
2022-02-02,Marketing Intern,Contract,Hybrid,AI,New York,"Tran, Garcia and Hudson",Startup,23.0,1,1,270,1,13448.0,0,0,0,1866,5,44,36,37,0,4.9,Corporate,0,46.6,1,27,27,45.2,42.3,0
2023-09-30,Backend Developer,Contract,Hybrid,Healthcare,Singapore,"Jennings, Wilson and Benson",Enterprise,26.0,1,1,323,0,17942.0,0,0,0,866,2,42,12,34,0,0.8,Corporate,0,22.6,1,19,13,47.2,13.9,0
2022-02-14,Marketing Intern,Contract,Remote,Marketing,Singapore,Santiago PLC,Small,28.0,1,1,341,0,20492.0,0,0,0,2112,5,23,51,10,0,5.8,Corporate,0,8.0,1,31,30,58.8,26.2,0
2019-12-24,Cloud Engineer,Contract,Remote,E-Commerce,Dubai,Ewing-Smith,Small,16.0,1,1,158,1,47060.0,0,0,0,2023,3,0,51,7,0,5.3,Corporate,0,17.0,0,23,22,83.4,0.0,0
2020-06-09,UI/UX Designer,Internship,Hybrid,Marketing,Bangalore,Brown-Farrell,Small,2.0,0,1,1,1,5977.0,0,0,0,2441,3,36,33,0,0,3.0,Corporate,0,14.8,1,10,10,53.6,40.8,0
2023-02-22,Backend Developer,Full-Time,Remote,E-Commerce,Dubai,"Gonzalez, Scott and Long",Medium,38.0,1,0,425,1,20675.0,0,0,0,2217,4,11,40,52,0,4.5,Corporate,0,12.1,0,16,31,61.5,15.9,0
2023-02-05,AI Research Intern,Internship,Remote,Cybersecurity,San Francisco,Garza Ltd,Enterprise,26.0,1,1,332,0,38597.0,0,0,0,1961,1,46,38,12,0,1.9,Corporate,0,16.5,1,39,1,51.6,28.9,0
2022-01-31,Frontend Developer,Full-Time,Remote,FinTech,San Francisco,Montes-Williams,Startup,38.0,1,1,450,1,37063.0,0,0,0,2856,4,34,44,0,1,7.4,Free,1,46.8,1,23,18,50.6,62.2,1
2019-10-10,Frontend Developer,Part-Time,Remote,Software,Dubai,"King, Hunter and Yang",Startup,12.0,1,1,156,1,57043.0,0,0,0,2842,6,32,25,32,0,3.2,Corporate,0,20.9,1,42,55,36.2,50.4,1
2019-05-31,Data Science Intern,Internship,Remote,FinTech,San Francisco,"Briggs, Martin and Oneal",Small,22.0,1,1,260,1,19996.0,0,0,0,2559,4,50,37,32,0,1.7,Free,1,11.9,1,39,19,61.8,34.3,0
2021-06-22,Frontend Developer,Contract,Remote,E-Commerce,Dubai,Jones-Deleon,Medium,2.0,0,0,19,1,38916.0,0,0,0,2030,2,30,59,35,0,6.7,Corporate,0,1.0,1,49,27,52.9,57.2,1
2020-05-23,Cybersecurity Analyst,Full-Time,Remote,E-Commerce,New York,Moon Ltd,Enterprise,19.0,1,1,231,1,55895.0,0,0,0,1479,3,35,52,17,0,6.4,Free,1,31.8,1,30,3,70.2,15.2,0
2025-01-15,AI Research Intern,Contract,Remote,Healthcare,Bangalore,"Lamb, Compton and Banks",Medium,32.0,1,1,378,0,2000.0,0,0,0,1136,4,65,22,18,0,3.3,Corporate,0,32.6,1,36,0,37.7,31.6,0
2021-01-04,Cybersecurity Analyst,Part-Time,Hybrid,Software,Toronto,"Moore, Lucas and Hughes",Startup,35.0,1,1,437,1,37191.0,0,0,0,1449,4,5,52,22,0,5.9,Free,1,12.7,0,24,38,52.6,43.3,0
2021-04-25,AI Research Intern,Part-Time,Remote,Marketing,Berlin,Owens Inc,Medium,22.0,0,1,261,1,39594.0,0,0,0,2713,1,71,45,37,0,9.5,Free,1,3.9,1,4,36,35.8,67.4,1
2022-12-15,AI Research Intern,Part-Time,Onsite,AI,Bangalore,Jones-Valdez,Medium,26.0,0,1,317,1,38879.0,0,0,0,1281,5,31,39,5,0,8.6,Free,1,29.1,1,11,0,60.9,31.6,0
2019-12-01,Backend Developer,Part-Time,Hybrid,Healthcare,Dubai,Knight-Walsh,Enterprise,29.0,1,1,345,0,43429.0,0,0,0,1862,4,38,46,0,0,6.9,Corporate,0,1.0,0,0,31,67.8,9.6,0
2024-07-09,AI Research Intern,Contract,Remote,EdTech,New York,"James, Jordan and Perez",Startup,33.0,0,1,406,0,33811.0,0,0,0,516,2,5,23,46,0,0.1,Corporate,0,15.1,1,46,37,46.9,35.0,0
2023-09-03,Cybersecurity Analyst,Full-Time,Hybrid,EdTech,Bangalore,Fitzpatrick and Sons,Small,6.0,1,1,51,0,18125.0,0,0,0,796,6,0,57,6,1,6.0,Corporate,0,24.7,1,26,10,79.0,19.7,0
2024-02-29,Data Science Intern,Full-Time,Remote,Marketing,Singapore,"Powell, King and Thomas",Small,27.0,0,1,303,1,29118.0,0,0,0,2574,2,23,0,34,0,6.5,Corporate,0,7.2,1,22,29,49.7,26.5,0
2022-06-02,Cybersecurity Analyst,Full-Time,Onsite,Marketing,Sydney,Moore-Robertson,Medium,19.0,1,1,245,1,53391.0,0,0,0,1480,4,55,26,26,1,0.0,Free,1,20.9,1,44,49,44.9,81.1,1
2022-05-09,Marketing Intern,Internship,Remote,EdTech,London,Reid LLC,Startup,36.0,1,1,404,1,34862.0,0,0,0,1796,3,43,0,18,0,5.4,Corporate,0,4.7,1,0,42,43.4,36.2,0
2024-12-31,UI/UX Designer,Part-Time,Remote,Healthcare,New York,Bowen-Heath,Medium,14.0,1,1,175,1,34904.0,0,0,0,1413,1,21,34,0,0,2.7,Free,1,24.3,0,0,0,80.0,2.8,0
2019-10-05,Cybersecurity Analyst,Part-Time,Hybrid,Gaming,London,"Moore, Randall and Peck",Small,4.0,1,1,41,1,37913.0,0,0,0,2388,2,14,74,33,0,7.8,Corporate,0,31.5,1,10,37,59.9,12.4,0
2019-09-12,Marketing Intern,Part-Time,Remote,EdTech,London,"Mitchell, Dunn and Anderson",Enterprise,22.0,1,1,243,1,38763.0,0,0,0,2483,3,25,77,35,0,2.6,Corporate,0,40.1,1,38,30,57.5,32.7,0
2018-06-29,UI/UX Designer,Full-Time,Remote,E-Commerce,Toronto,"Mcdonald, Rivera and Mitchell",Startup,27.0,1,1,316,1,59784.0,0,0,0,2350,4,53,9,45,0,7.6,Corporate,0,17.8,1,26,22,53.0,14.8,0
2020-12-31,AI Research Intern,Full-Time,Remote,Gaming,Dubai,Green and Sons,Startup,31.0,1,1,376,0,58272.0,0,0,0,2662,3,0,52,17,0,8.3,Corporate,0,45.2,1,43,6,64.4,10.3,0
2023-09-28,Data Science Intern,Internship,Remote,E-Commerce,Berlin,Howell-Goodman,Medium,39.0,1,1,466,0,67117.0,0,1,72,2655,4,46,21,38,0,2.5,Corporate,0,5.7,1,10,0,45.6,60.6,1
2025-12-20,ML Engineer,Contract,Remote,EdTech,San Francisco,Mills-Nelson,Small,13.0,0,1,149,1,28773.0,0,0,0,1015,4,15,72,0,1,5.8,Corporate,0,25.5,1,1,33,47.6,56.2,1
2024-11-11,Cybersecurity Analyst,Full-Time,Remote,Gaming,Sydney,Duran Group,Startup,14.0,1,1,157,0,18504.0,0,0,0,2043,4,25,22,35,0,8.6,Free,1,17.0,1,56,14,55.5,34.7,0
2018-12-06,UI/UX Designer,Contract,Remote,Gaming,Dubai,Clark LLC,Startup,8.0,1,1,102,1,39353.0,0,0,0,1349,5,22,88,36,0,8.3,Free,1,24.9,1,38,20,61.7,43.1,0
2021-11-02,AI Research Intern,Full-Time,Remote,Software,Toronto,"Smith, Gordon and Mooney",Medium,22.0,0,1,274,1,38552.0,0,1,617,1429,3,42,0,10,0,0.1,Corporate,0,20.7,1,27,34,42.5,71.5,1
2026-05-02,Backend Developer,Part-Time,Remote,Healthcare,Toronto,Smith-Serrano,Small,36.0,0,1,445,1,50925.0,0,1,4259,2765,2,19,43,4,0,2.8,Corporate,0,34.6,1,8,49,42.1,66.5,1
