TransactionNo,Items,DateTime,Daypart,DayType
9051,Smoothies,2017-03-30 10:43:01,Morning,Weekday
9052,Jammie Dodgers,2017-03-30 10:45:56,Morning,Weekday
9052,Tiffin,2017-03-30 10:45:56,Morning,Weekday
9053,Cake,2017-03-30 10:58:52,Morning,Weekday
9053,Bread,2017-03-30 10:58:52,Morning,Weekday
9053,Coffee,2017-03-30 10:58:52,Morning,Weekday
9053,Coffee,2017-03-30 10:58:52,Morning,Weekday
9053,Baguette,2017-03-30 10:58:52,Morning,Weekday
9054,Bread,2017-03-30 11:00:00,Morning,Weekday
9055,Farm House,2017-03-30 11:11:32,Morning,Weekday
9056,Coffee,2017-03-30 11:12:01,Morning,Weekday
9057,Coffee,2017-03-30 11:18:11,Morning,Weekday
9058,Juice,2017-03-30 11:18:41,Morning,Weekday
9058,Hot chocolate,2017-03-30 11:18:41,Morning,Weekday
9058,Muffin,2017-03-30 11:18:41,Morning,Weekday
9059,Coffee,2017-03-30 11:26:24,Morning,Weekday
9059,Muffin,2017-03-30 11:26:24,Morning,Weekday
9060,Bread,2017-03-30 11:49:19,Morning,Weekday
9060,Cake,2017-03-30 11:49:19,Morning,Weekday
9060,Jammie Dodgers,2017-03-30 11:49:19,Morning,Weekday
9060,Tea,2017-03-30 11:49:19,Morning,Weekday
9060,Truffles,2017-03-30 11:49:19,Morning,Weekday
9061,Coffee,2017-03-30 12:02:28,Afternoon,Weekday
9061,Bakewell,2017-03-30 12:02:28,Afternoon,Weekday
9062,Sandwich,2017-03-30 12:04:38,Afternoon,Weekday
9063,Cake,2017-03-30 12:19:27,Afternoon,Weekday
9063,Truffles,2017-03-30 12:19:27,Afternoon,Weekday
9064,Salad,2017-03-30 12:34:38,Afternoon,Weekday
9065,Juice,2017-03-30 12:38:19,Afternoon,Weekday
9065,Cake,2017-03-30 12:38:19,Afternoon,Weekday
9065,Sandwich,2017-03-30 12:38:19,Afternoon,Weekday
9066,Coffee,2017-03-30 12:39:29,Afternoon,Weekday
9066,Chicken Stew,2017-03-30 12:39:29,Afternoon,Weekday
9067,Coke,2017-03-30 12:57:31,Afternoon,Weekday
9067,Tea,2017-03-30 12:57:31,Afternoon,Weekday
9067,Cake,2017-03-30 12:57:31,Afternoon,Weekday
9068,Extra Salami or Feta,2017-03-30 13:46:24,Afternoon,Weekday
9068,Salad,2017-03-30 13:46:24,Afternoon,Weekday
9068,Toast,2017-03-30 13:46:24,Afternoon,Weekday
9068,Coffee,2017-03-30 13:46:24,Afternoon,Weekday
9069,Coffee,2017-03-30 14:08:30,Afternoon,Weekday
9069,Sandwich,2017-03-30 14:08:30,Afternoon,Weekday
9070,Truffles,2017-03-30 14:11:45,Afternoon,Weekday
9070,Soup,2017-03-30 14:11:45,Afternoon,Weekday
9070,Cookies,2017-03-30 14:11:45,Afternoon,Weekday
9071,Toast,2017-03-30 14:13:51,Afternoon,Weekday
9071,Coffee,2017-03-30 14:13:51,Afternoon,Weekday
9072,Cake,2017-03-30 14:27:25,Afternoon,Weekday
9072,Coffee,2017-03-30 14:27:25,Afternoon,Weekday
9073,Coffee,2017-03-30 14:52:54,Afternoon,Weekday
9073,Coffee,2017-03-30 14:52:54,Afternoon,Weekday
9073,Cake,2017-03-30 14:52:54,Afternoon,Weekday
9073,Tiffin,2017-03-30 14:52:54,Afternoon,Weekday
9073,Bread,2017-03-30 14:52:54,Afternoon,Weekday
9074,Bread,2017-03-30 15:08:36,Afternoon,Weekday
9075,Coffee,2017-03-30 15:09:18,Afternoon,Weekday
9075,Tea,2017-03-30 15:09:18,Afternoon,Weekday
9075,Cake,2017-03-30 15:09:18,Afternoon,Weekday
9076,Coffee,2017-03-30 15:16:17,Afternoon,Weekday
9076,Tea,2017-03-30 15:16:17,Afternoon,Weekday
9076,Sandwich,2017-03-30 15:16:17,Afternoon,Weekday
9076,Toast,2017-03-30 15:16:17,Afternoon,Weekday
9077,Coffee,2017-03-30 15:16:48,Afternoon,Weekday
9077,Coffee,2017-03-30 15:16:48,Afternoon,Weekday
9077,Cake,2017-03-30 15:16:48,Afternoon,Weekday
9078,Bread,2017-03-30 15:28:57,Afternoon,Weekday
9079,Coffee,2017-03-30 15:30:02,Afternoon,Weekday
9080,Tea,2017-03-30 15:52:36,Afternoon,Weekday
9080,Coffee,2017-03-30 15:52:36,Afternoon,Weekday
9080,Sandwich,2017-03-30 15:52:36,Afternoon,Weekday
9080,Sandwich,2017-03-30 15:52:36,Afternoon,Weekday
9081,Coffee,2017-03-30 15:53:48,Afternoon,Weekday
9081,Tea,2017-03-30 15:53:48,Afternoon,Weekday
9081,Cake,2017-03-30 15:53:48,Afternoon,Weekday
9082,Tea,2017-03-30 15:55:03,Afternoon,Weekday
9082,Coffee,2017-03-30 15:55:03,Afternoon,Weekday
9082,Sandwich,2017-03-30 15:55:03,Afternoon,Weekday
9082,Sandwich,2017-03-30 15:55:03,Afternoon,Weekday
9083,Coffee,2017-03-30 16:23:41,Afternoon,Weekday
9083,Cake,2017-03-30 16:23:41,Afternoon,Weekday
9084,Cake,2017-03-30 16:44:32,Afternoon,Weekday
9084,Coffee,2017-03-30 16:44:32,Afternoon,Weekday
9084,Juice,2017-03-30 16:44:32,Afternoon,Weekday
9085,Tea,2017-03-30 16:47:47,Afternoon,Weekday
9085,Cake,2017-03-30 16:47:47,Afternoon,Weekday
9086,Juice,2017-03-30 16:50:15,Afternoon,Weekday
9086,Coffee,2017-03-30 16:50:15,Afternoon,Weekday
9086,Coffee,2017-03-30 16:50:15,Afternoon,Weekday
9086,Spanish Brunch,2017-03-30 16:50:15,Afternoon,Weekday
9086,Bread,2017-03-30 16:50:15,Afternoon,Weekday
9088,Muffin,2017-03-30 17:03:18,Evening,Weekday
9089,Coffee,2017-03-31 08:24:30,Morning,Weekday
9089,Sandwich,2017-03-31 08:24:30,Morning,Weekday
9090,Coffee,2017-03-31 08:37:47,Morning,Weekday
9091,Coffee,2017-03-31 08:48:12,Morning,Weekday
9091,Toast,2017-03-31 08:48:12,Morning,Weekday
9092,Coffee,2017-03-31 09:03:41,Morning,Weekday
9092,Tiffin,2017-03-31 09:03:41,Morning,Weekday
9093,Coffee,2017-03-31 09:05:18,Morning,Weekday
9094,Coffee,2017-03-31 09:17:42,Morning,Weekday
9094,Coffee,2017-03-31 09:17:42,Morning,Weekday
9094,Toast,2017-03-31 09:17:42,Morning,Weekday
9095,Coffee,2017-03-31 09:18:15,Morning,Weekday
9095,Medialuna,2017-03-31 09:18:15,Morning,Weekday
9096,Medialuna,2017-03-31 09:19:34,Morning,Weekday
9096,Bread,2017-03-31 09:19:34,Morning,Weekday
9096,Tea,2017-03-31 09:19:34,Morning,Weekday
9097,Cookies,2017-03-31 09:45:20,Morning,Weekday
9097,Bread,2017-03-31 09:45:20,Morning,Weekday
9098,Tea,2017-03-31 09:54:52,Morning,Weekday
9099,Hot chocolate,2017-03-31 10:05:25,Morning,Weekday
9099,Tea,2017-03-31 10:05:25,Morning,Weekday
9099,Pastry,2017-03-31 10:05:25,Morning,Weekday
9099,Tiffin,2017-03-31 10:05:25,Morning,Weekday
9100,Coffee,2017-03-31 10:10:19,Morning,Weekday
9101,Bread,2017-03-31 10:28:20,Morning,Weekday
9102,Cake,2017-03-31 10:38:51,Morning,Weekday
9103,Bread,2017-03-31 10:40:20,Morning,Weekday
9103,Bread,2017-03-31 10:40:20,Morning,Weekday
9104,Coffee,2017-03-31 10:48:49,Morning,Weekday
9104,Medialuna,2017-03-31 10:48:49,Morning,Weekday
9105,Farm House,2017-03-31 10:50:05,Morning,Weekday
9106,Jammie Dodgers,2017-03-31 10:52:22,Morning,Weekday
9106,Muffin,2017-03-31 10:52:22,Morning,Weekday
9106,Coffee,2017-03-31 10:52:22,Morning,Weekday
9106,Coffee,2017-03-31 10:52:22,Morning,Weekday
9106,Juice,2017-03-31 10:52:22,Morning,Weekday
9107,Alfajores,2017-03-31 10:56:02,Morning,Weekday
9107,Juice,2017-03-31 10:56:02,Morning,Weekday
9107,Coffee,2017-03-31 10:56:02,Morning,Weekday
9107,Coffee,2017-03-31 10:56:02,Morning,Weekday
9107,Medialuna,2017-03-31 10:56:02,Morning,Weekday
9107,Cookies,2017-03-31 10:56:02,Morning,Weekday
9108,Coffee,2017-03-31 11:16:09,Morning,Weekday
9109,Medialuna,2017-03-31 11:17:32,Morning,Weekday
9109,Bread,2017-03-31 11:17:32,Morning,Weekday
9110,Spanish Brunch,2017-03-31 11:21:32,Morning,Weekday
9111,Coffee,2017-03-31 11:23:20,Morning,Weekday
9111,Bread,2017-03-31 11:23:20,Morning,Weekday
9112,Bread,2017-03-31 11:29:08,Morning,Weekday
9112,Coffee,2017-03-31 11:29:08,Morning,Weekday
9113,Coffee,2017-03-31 11:29:57,Morning,Weekday
9113,Alfajores,2017-03-31 11:29:57,Morning,Weekday
9114,Bread,2017-03-31 11:34:26,Morning,Weekday
9114,Coke,2017-03-31 11:34:26,Morning,Weekday
9114,Bread,2017-03-31 11:34:26,Morning,Weekday
9114,Cookies,2017-03-31 11:34:26,Morning,Weekday
9115,Cookies,2017-03-31 11:41:58,Morning,Weekday
9115,Bread,2017-03-31 11:41:58,Morning,Weekday
9116,Bread,2017-03-31 11:45:31,Morning,Weekday
9116,Cookies,2017-03-31 11:45:31,Morning,Weekday
9117,Bread,2017-03-31 11:58:29,Morning,Weekday
9119,Coffee,2017-03-31 12:12:43,Afternoon,Weekday
9120,Toast,2017-03-31 12:13:24,Afternoon,Weekday
9120,Coffee,2017-03-31 12:13:24,Afternoon,Weekday
9121,Coffee,2017-03-31 12:14:14,Afternoon,Weekday
9121,Coffee,2017-03-31 12:14:14,Afternoon,Weekday
9121,Pastry,2017-03-31 12:14:14,Afternoon,Weekday
9122,Coffee,2017-03-31 12:15:06,Afternoon,Weekday
9123,Juice,2017-03-31 12:22:50,Afternoon,Weekday
9123,Muffin,2017-03-31 12:22:50,Afternoon,Weekday
9124,Farm House,2017-03-31 12:40:03,Afternoon,Weekday
9125,Coffee,2017-03-31 13:05:37,Afternoon,Weekday
9126,Coffee,2017-03-31 13:17:42,Afternoon,Weekday
9126,Medialuna,2017-03-31 13:17:42,Afternoon,Weekday
9128,Bread,2017-03-31 13:22:26,Afternoon,Weekday
9128,Brownie,2017-03-31 13:22:26,Afternoon,Weekday
9129,Salad,2017-03-31 13:25:17,Afternoon,Weekday
9129,Extra Salami or Feta,2017-03-31 13:25:17,Afternoon,Weekday
9129,Bread,2017-03-31 13:25:17,Afternoon,Weekday
9129,Baguette,2017-03-31 13:25:17,Afternoon,Weekday
9129,Tea,2017-03-31 13:25:17,Afternoon,Weekday
9129,Bread,2017-03-31 13:25:17,Afternoon,Weekday
9130,Bread,2017-03-31 13:27:04,Afternoon,Weekday
9131,Bread,2017-03-31 13:29:03,Afternoon,Weekday
9131,Hot chocolate,2017-03-31 13:29:03,Afternoon,Weekday
9131,Coffee,2017-03-31 13:29:03,Afternoon,Weekday
9131,Sandwich,2017-03-31 13:29:03,Afternoon,Weekday
9131,Cookies,2017-03-31 13:29:03,Afternoon,Weekday
9132,Chicken Stew,2017-03-31 13:40:19,Afternoon,Weekday
9133,Bread,2017-03-31 13:41:06,Afternoon,Weekday
9133,Sandwich,2017-03-31 13:41:06,Afternoon,Weekday
9134,Sandwich,2017-03-31 13:42:27,Afternoon,Weekday
9134,Coffee,2017-03-31 13:42:27,Afternoon,Weekday
9134,Bread,2017-03-31 13:42:27,Afternoon,Weekday
9135,Sandwich,2017-03-31 13:47:22,Afternoon,Weekday
9135,Coffee,2017-03-31 13:47:22,Afternoon,Weekday
9135,Coffee,2017-03-31 13:47:22,Afternoon,Weekday
9136,Tiffin,2017-03-31 13:57:04,Afternoon,Weekday
9137,Baguette,2017-03-31 14:03:47,Afternoon,Weekday
9138,Spanish Brunch,2017-03-31 14:07:24,Afternoon,Weekday
9138,Salad,2017-03-31 14:07:24,Afternoon,Weekday
9138,Extra Salami or Feta,2017-03-31 14:07:24,Afternoon,Weekday
9138,Coffee,2017-03-31 14:07:24,Afternoon,Weekday
9138,Coffee,2017-03-31 14:07:24,Afternoon,Weekday
9139,Bread,2017-03-31 14:15:35,Afternoon,Weekday
9139,Tiffin,2017-03-31 14:15:35,Afternoon,Weekday
9140,Chicken Stew,2017-03-31 14:18:04,Afternoon,Weekday
9140,Soup,2017-03-31 14:18:04,Afternoon,Weekday
9140,Bread,2017-03-31 14:18:04,Afternoon,Weekday
9141,Brownie,2017-03-31 14:18:38,Afternoon,Weekday
9141,Coffee,2017-03-31 14:18:38,Afternoon,Weekday
9142,Coke,2017-03-31 14:36:20,Afternoon,Weekday
9142,Mineral water,2017-03-31 14:36:20,Afternoon,Weekday
9142,Coffee,2017-03-31 14:36:20,Afternoon,Weekday
9142,Soup,2017-03-31 14:36:20,Afternoon,Weekday
9142,Sandwich,2017-03-31 14:36:20,Afternoon,Weekday
9143,Coffee,2017-03-31 15:10:07,Afternoon,Weekday
9143,Scone,2017-03-31 15:10:07,Afternoon,Weekday
9144,Coffee,2017-03-31 15:15:57,Afternoon,Weekday
9144,Scone,2017-03-31 15:15:57,Afternoon,Weekday
9145,Hot chocolate,2017-03-31 15:18:08,Afternoon,Weekday
9145,Hot chocolate,2017-03-31 15:18:08,Afternoon,Weekday
9145,Bread,2017-03-31 15:18:08,Afternoon,Weekday
9145,Scone,2017-03-31 15:18:08,Afternoon,Weekday
9146,Bread,2017-03-31 15:19:18,Afternoon,Weekday
9146,Cookies,2017-03-31 15:19:18,Afternoon,Weekday
9147,Scone,2017-03-31 15:25:29,Afternoon,Weekday
9147,Bread,2017-03-31 15:25:29,Afternoon,Weekday
9148,Tea,2017-03-31 15:35:02,Afternoon,Weekday
9148,Brownie,2017-03-31 15:35:02,Afternoon,Weekday
9149,Tea,2017-03-31 15:45:26,Afternoon,Weekday
9149,Bread,2017-03-31 15:45:26,Afternoon,Weekday
9149,Cake,2017-03-31 15:45:26,Afternoon,Weekday
9150,Tea,2017-03-31 15:46:43,Afternoon,Weekday
9150,Pastry,2017-03-31 15:46:43,Afternoon,Weekday
9151,Hot chocolate,2017-03-31 16:06:32,Afternoon,Weekday
9151,Cake,2017-03-31 16:06:32,Afternoon,Weekday
9152,Coffee,2017-03-31 16:13:36,Afternoon,Weekday
9152,Tiffin,2017-03-31 16:13:36,Afternoon,Weekday
9153,Coffee,2017-03-31 16:32:57,Afternoon,Weekday
9154,Bread,2017-03-31 16:34:58,Afternoon,Weekday
9154,Cookies,2017-03-31 16:34:58,Afternoon,Weekday
9155,Coffee,2017-03-31 16:36:55,Afternoon,Weekday
9156,Coffee,2017-03-31 16:45:13,Afternoon,Weekday
9156,Brownie,2017-03-31 16:45:13,Afternoon,Weekday
9157,Scone,2017-03-31 16:53:39,Afternoon,Weekday
9157,Coke,2017-03-31 16:53:39,Afternoon,Weekday
9157,Coffee,2017-03-31 16:53:39,Afternoon,Weekday
9157,Soup,2017-03-31 16:53:39,Afternoon,Weekday
9158,Coffee,2017-03-31 17:23:57,Evening,Weekday
9158,Juice,2017-03-31 17:23:57,Evening,Weekday
9159,Coffee,2017-01-04 08:11:00,Morning,Weekend
9160,Coffee,2017-01-04 08:47:55,Morning,Weekend
9161,Bread,2017-01-04 08:51:05,Morning,Weekend
9162,Sandwich,2017-01-04 09:07:50,Morning,Weekend
9162,Bread,2017-01-04 09:07:50,Morning,Weekend
9162,Cake,2017-01-04 09:07:50,Morning,Weekend
9162,Cake,2017-01-04 09:07:50,Morning,Weekend
9163,Farm House,2017-01-04 09:21:57,Morning,Weekend
9163,Bread,2017-01-04 09:21:57,Morning,Weekend
9163,Cake,2017-01-04 09:21:57,Morning,Weekend
9164,Bread,2017-01-04 09:24:02,Morning,Weekend
9165,Bread,2017-01-04 09:25:08,Morning,Weekend
9165,Cookies,2017-01-04 09:25:08,Morning,Weekend
9166,Scone,2017-01-04 09:33:35,Morning,Weekend
9166,Toast,2017-01-04 09:33:35,Morning,Weekend
9166,Coffee,2017-01-04 09:33:35,Morning,Weekend
9166,Coke,2017-01-04 09:33:35,Morning,Weekend
9167,Coffee,2017-01-04 09:35:19,Morning,Weekend
9167,Bread,2017-01-04 09:35:19,Morning,Weekend
9167,Cookies,2017-01-04 09:35:19,Morning,Weekend
9167,Brownie,2017-01-04 09:35:19,Morning,Weekend
9168,Juice,2017-01-04 09:35:51,Morning,Weekend
9169,Farm House,2017-01-04 09:38:52,Morning,Weekend
9170,Scone,2017-01-04 09:55:11,Morning,Weekend
9170,Bread,2017-01-04 09:55:11,Morning,Weekend
9171,Bread,2017-01-04 09:55:25,Morning,Weekend
9172,Pastry,2017-01-04 10:04:32,Morning,Weekend
9173,Coffee,2017-01-04 10:22:55,Morning,Weekend
9173,Coffee,2017-01-04 10:22:55,Morning,Weekend
9174,Bread,2017-01-04 10:28:45,Morning,Weekend
9174,Alfajores,2017-01-04 10:28:45,Morning,Weekend
9174,Tiffin,2017-01-04 10:28:45,Morning,Weekend
9175,Bread,2017-01-04 10:29:45,Morning,Weekend
9176,Coffee,2017-01-04 10:30:48,Morning,Weekend
9176,Scone,2017-01-04 10:30:48,Morning,Weekend
9177,Coffee granules ,2017-01-04 10:31:56,Morning,Weekend
9178,Bread,2017-01-04 10:40:35,Morning,Weekend
9178,Sandwich,2017-01-04 10:40:35,Morning,Weekend
9178,Brownie,2017-01-04 10:40:35,Morning,Weekend
9178,Cookies,2017-01-04 10:40:35,Morning,Weekend
9178,Bread,2017-01-04 10:40:35,Morning,Weekend
9179,Coffee,2017-01-04 10:49:19,Morning,Weekend
9179,Cookies,2017-01-04 10:49:19,Morning,Weekend
9180,Pastry,2017-01-04 10:49:52,Morning,Weekend
9180,Coffee,2017-01-04 10:49:52,Morning,Weekend
9181,Coffee,2017-01-04 10:50:30,Morning,Weekend
9182,Bread,2017-01-04 10:55:12,Morning,Weekend
9182,Cookies,2017-01-04 10:55:12,Morning,Weekend
9182,Cake,2017-01-04 10:55:12,Morning,Weekend
9183,Bread,2017-01-04 10:58:01,Morning,Weekend
9183,Coffee,2017-01-04 10:58:01,Morning,Weekend
9183,Truffles,2017-01-04 10:58:01,Morning,Weekend
9184,Coffee,2017-01-04 11:14:37,Morning,Weekend
9184,Coffee,2017-01-04 11:14:37,Morning,Weekend
9185,Coffee,2017-01-04 11:16:41,Morning,Weekend
9185,Juice,2017-01-04 11:16:41,Morning,Weekend
9185,Toast,2017-01-04 11:16:41,Morning,Weekend
9186,Bread,2017-01-04 11:22:25,Morning,Weekend
9186,Bread,2017-01-04 11:22:25,Morning,Weekend
9187,Baguette,2017-01-04 11:27:02,Morning,Weekend
9187,Coffee,2017-01-04 11:27:02,Morning,Weekend
9187,Truffles,2017-01-04 11:27:02,Morning,Weekend
9187,Medialuna,2017-01-04 11:27:02,Morning,Weekend
9187,Alfajores,2017-01-04 11:27:02,Morning,Weekend
9187,Juice,2017-01-04 11:27:02,Morning,Weekend
9188,Coffee,2017-01-04 11:27:37,Morning,Weekend
9188,Cookies,2017-01-04 11:27:37,Morning,Weekend
9189,Coffee,2017-01-04 11:29:27,Morning,Weekend
9189,The Nomad,2017-01-04 11:29:27,Morning,Weekend
9190,Bread,2017-01-04 11:29:42,Morning,Weekend
9190,Baguette,2017-01-04 11:29:42,Morning,Weekend
9191,Bread,2017-01-04 11:32:02,Morning,Weekend
9192,Granola,2017-01-04 11:40:00,Morning,Weekend
9192,Coffee,2017-01-04 11:40:00,Morning,Weekend
9193,Bread,2017-01-04 12:01:57,Afternoon,Weekend
9193,Tea,2017-01-04 12:01:57,Afternoon,Weekend
9193,Pastry,2017-01-04 12:01:57,Afternoon,Weekend
9194,Coffee,2017-01-04 12:03:34,Afternoon,Weekend
9194,Coffee,2017-01-04 12:03:34,Afternoon,Weekend
9195,Crisps,2017-01-04 12:06:02,Afternoon,Weekend
9196,Bread,2017-01-04 12:08:57,Afternoon,Weekend
9197,Bread,2017-01-04 12:13:35,Afternoon,Weekend
9197,Smoothies,2017-01-04 12:13:35,Afternoon,Weekend
9197,Spanish Brunch,2017-01-04 12:13:35,Afternoon,Weekend
9197,Coffee,2017-01-04 12:13:35,Afternoon,Weekend
9198,Coffee,2017-01-04 12:14:46,Afternoon,Weekend
9199,Juice,2017-01-04 12:16:14,Afternoon,Weekend
9200,Tea,2017-01-04 12:27:46,Afternoon,Weekend
9200,Coffee,2017-01-04 12:27:46,Afternoon,Weekend
9201,Coffee,2017-01-04 12:41:46,Afternoon,Weekend
9201,Tea,2017-01-04 12:41:46,Afternoon,Weekend
9201,Cake,2017-01-04 12:41:46,Afternoon,Weekend
9201,Pastry,2017-01-04 12:41:46,Afternoon,Weekend
9202,Coffee,2017-01-04 12:47:31,Afternoon,Weekend
9202,Tiffin,2017-01-04 12:47:31,Afternoon,Weekend
9203,Cake,2017-01-04 12:53:17,Afternoon,Weekend
9204,Coffee,2017-01-04 12:56:36,Afternoon,Weekend
9204,Spanish Brunch,2017-01-04 12:56:36,Afternoon,Weekend
9204,The Nomad,2017-01-04 12:56:36,Afternoon,Weekend
9204,Cake,2017-01-04 12:56:36,Afternoon,Weekend
9204,Tiffin,2017-01-04 12:56:36,Afternoon,Weekend
9205,Bread,2017-01-04 13:03:07,Afternoon,Weekend
9205,Bread,2017-01-04 13:03:07,Afternoon,Weekend
9205,Brownie,2017-01-04 13:03:07,Afternoon,Weekend
9206,Bread,2017-01-04 13:06:44,Afternoon,Weekend
9206,Juice,2017-01-04 13:06:44,Afternoon,Weekend
9206,Coffee,2017-01-04 13:06:44,Afternoon,Weekend
9206,The Nomad,2017-01-04 13:06:44,Afternoon,Weekend
9206,Sandwich,2017-01-04 13:06:44,Afternoon,Weekend
9207,Bread,2017-01-04 13:08:42,Afternoon,Weekend
9207,Alfajores,2017-01-04 13:08:42,Afternoon,Weekend
9207,Alfajores,2017-01-04 13:08:42,Afternoon,Weekend
9208,Bread,2017-01-04 13:17:00,Afternoon,Weekend
9208,Smoothies,2017-01-04 13:17:00,Afternoon,Weekend
9208,Coffee,2017-01-04 13:17:00,Afternoon,Weekend
9208,Muffin,2017-01-04 13:17:00,Afternoon,Weekend
9208,Sandwich,2017-01-04 13:17:00,Afternoon,Weekend
9209,Bread,2017-01-04 13:22:45,Afternoon,Weekend
9210,Coffee,2017-01-04 13:33:58,Afternoon,Weekend
9210,Juice,2017-01-04 13:33:58,Afternoon,Weekend
9210,Truffles,2017-01-04 13:33:58,Afternoon,Weekend
9210,Sandwich,2017-01-04 13:33:58,Afternoon,Weekend
9210,Sandwich,2017-01-04 13:33:58,Afternoon,Weekend
9210,Pastry,2017-01-04 13:33:58,Afternoon,Weekend
9210,Coke,2017-01-04 13:33:58,Afternoon,Weekend
9211,Tea,2017-01-04 13:36:26,Afternoon,Weekend
9211,Soup,2017-01-04 13:36:26,Afternoon,Weekend
9211,Chicken Stew,2017-01-04 13:36:26,Afternoon,Weekend
9212,Coke,2017-01-04 14:07:44,Afternoon,Weekend
9212,Soup,2017-01-04 14:07:44,Afternoon,Weekend
9213,Sandwich,2017-01-04 14:12:29,Afternoon,Weekend
9213,Truffles,2017-01-04 14:12:29,Afternoon,Weekend
9213,Coffee,2017-01-04 14:12:29,Afternoon,Weekend
9213,Pastry,2017-01-04 14:12:29,Afternoon,Weekend
9214,Cookies,2017-01-04 14:15:57,Afternoon,Weekend
9214,Cake,2017-01-04 14:15:57,Afternoon,Weekend
9214,Brownie,2017-01-04 14:15:57,Afternoon,Weekend
9214,Coffee,2017-01-04 14:15:57,Afternoon,Weekend
9215,Bread,2017-01-04 14:18:47,Afternoon,Weekend
9216,Coffee,2017-01-04 14:28:00,Afternoon,Weekend
9216,Bread,2017-01-04 14:28:00,Afternoon,Weekend
9216,Soup,2017-01-04 14:28:00,Afternoon,Weekend
9217,Scone,2017-01-04 14:45:27,Afternoon,Weekend
9218,Bread,2017-01-04 14:47:50,Afternoon,Weekend
9218,Cake,2017-01-04 14:47:50,Afternoon,Weekend
9219,Medialuna,2017-01-04 14:51:20,Afternoon,Weekend
9219,Bread,2017-01-04 14:51:20,Afternoon,Weekend
9219,Muffin,2017-01-04 14:51:20,Afternoon,Weekend
9219,Coffee,2017-01-04 14:51:20,Afternoon,Weekend
9219,Sandwich,2017-01-04 14:51:20,Afternoon,Weekend
9220,Honey,2017-01-04 15:34:46,Afternoon,Weekend
9220,Scandinavian,2017-01-04 15:34:46,Afternoon,Weekend
9221,Coffee,2017-01-04 15:35:08,Afternoon,Weekend
9222,Alfajores,2017-01-04 15:44:07,Afternoon,Weekend
9222,Brownie,2017-01-04 15:44:07,Afternoon,Weekend
9222,Cake,2017-01-04 15:44:07,Afternoon,Weekend
9223,Bread,2017-01-04 15:48:13,Afternoon,Weekend
9224,Coffee,2017-01-04 15:49:12,Afternoon,Weekend
9225,Mineral water,2017-01-04 15:54:46,Afternoon,Weekend
9226,Truffles,2017-01-04 15:58:51,Afternoon,Weekend
9226,Spanish Brunch,2017-01-04 15:58:51,Afternoon,Weekend
9227,Soup,2017-01-04 16:08:10,Afternoon,Weekend
9227,Bread,2017-01-04 16:08:10,Afternoon,Weekend
9227,Coffee,2017-01-04 16:08:10,Afternoon,Weekend
9228,Sandwich,2017-01-04 16:18:11,Afternoon,Weekend
9229,Bread,2017-01-04 16:46:41,Afternoon,Weekend
9230,Coffee,2017-01-04 17:30:11,Evening,Weekend
9230,Coffee,2017-01-04 17:30:11,Evening,Weekend
9230,Chicken Stew,2017-01-04 17:30:11,Evening,Weekend
9230,Extra Salami or Feta,2017-01-04 17:30:11,Evening,Weekend
9231,Tea,2017-01-04 17:39:33,Evening,Weekend
9231,Bread,2017-01-04 17:39:33,Evening,Weekend
9231,Coffee,2017-01-04 17:39:33,Evening,Weekend
9231,Scone,2017-01-04 17:39:33,Evening,Weekend
9231,Medialuna,2017-01-04 17:39:33,Evening,Weekend
9231,Bread,2017-01-04 17:39:33,Evening,Weekend
9232,Tea,2017-02-04 09:49:32,Morning,Weekend
9232,Granola,2017-02-04 09:49:32,Morning,Weekend
9233,Bread,2017-02-04 09:50:15,Morning,Weekend
9234,Hot chocolate,2017-02-04 09:51:23,Morning,Weekend
9234,Bread,2017-02-04 09:51:23,Morning,Weekend
9234,Tiffin,2017-02-04 09:51:23,Morning,Weekend
9235,Bread,2017-02-04 09:51:48,Morning,Weekend
9236,Coffee,2017-02-04 09:53:06,Morning,Weekend
9237,Coffee,2017-02-04 09:54:40,Morning,Weekend
9238,Coffee,2017-02-04 09:54:56,Morning,Weekend
9239,Coffee,2017-02-04 10:14:47,Morning,Weekend
9239,Coffee,2017-02-04 10:14:47,Morning,Weekend
9239,Cake,2017-02-04 10:14:47,Morning,Weekend
9239,Cookies,2017-02-04 10:14:47,Morning,Weekend
9240,Hot chocolate,2017-02-04 10:16:19,Morning,Weekend
9240,Coffee,2017-02-04 10:16:19,Morning,Weekend
9240,Cake,2017-02-04 10:16:19,Morning,Weekend
9241,Coffee,2017-02-04 10:24:09,Morning,Weekend
9241,Pastry,2017-02-04 10:24:09,Morning,Weekend
9242,Muffin,2017-02-04 10:29:19,Morning,Weekend
9242,Coffee,2017-02-04 10:29:19,Morning,Weekend
9242,Coffee,2017-02-04 10:29:19,Morning,Weekend
9243,Bread,2017-02-04 10:37:18,Morning,Weekend
9243,Coffee,2017-02-04 10:37:18,Morning,Weekend
9243,Coffee,2017-02-04 10:37:18,Morning,Weekend
9244,Coffee,2017-02-04 10:49:32,Morning,Weekend
9244,Coffee,2017-02-04 10:49:32,Morning,Weekend
9244,Coffee,2017-02-04 10:49:32,Morning,Weekend
9245,Coffee,2017-02-04 10:50:11,Morning,Weekend
9245,Coffee,2017-02-04 10:50:11,Morning,Weekend
9245,Medialuna,2017-02-04 10:50:11,Morning,Weekend
