Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
7065-YUNRY,Female,28,No,0,San Diego,92117,32.825086,-117.199424,0,1,None,Yes,39.94,No,Yes,Cable,59,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,45.3,45.3,0,0,39.94,85.24,Churned,Competitor,Competitor made better offer
7067-KSAZT,Female,66,Yes,0,Chico,95928,39.681488,-121.83721,1,65,None,Yes,18.69,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,106.25,6979.8,0,0,1214.85,8194.65,Churned,Competitor,Competitor made better offer
7072-MBHEV,Female,77,Yes,2,Edwards,93523,34.966777,-117.961179,8,11,None,Yes,17.66,Yes,Yes,Fiber Optic,13,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.1,864.85,0,0,194.26,1059.11,Stayed,,
7073-QETQY,Male,59,Yes,0,Capay,95607,38.681651,-122.130569,9,66,Offer A,Yes,45.03,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,20.35,1359.5,0,0,2971.98,4331.48,Stayed,,
7074-IEVOJ,Female,75,No,0,San Francisco,94130,37.820894,-122.369725,0,3,None,Yes,41.9,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.4,205.05,0,0,125.7,330.75,Churned,Dissatisfaction,Product dissatisfaction
7074-STDCN,Male,25,No,0,Artesia,90701,33.867593,-118.080637,0,39,Offer C,No,,,Yes,Cable,26,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.6,1494.5,0,0,0,1494.5,Stayed,,
7075-BNDVQ,Female,46,No,0,Termo,96132,41.027281,-120.669427,0,4,None,No,,,Yes,DSL,26,Yes,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,35,135.75,0,50,0,185.75,Stayed,,
7077-XJMET,Male,63,Yes,0,Alta,95701,39.218096,-120.79153,7,12,None,Yes,49.39,No,Yes,DSL,5,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.15,741.4,0,0,592.68,1334.08,Stayed,,
7078-NVFAM,Female,57,Yes,1,Pomona,91767,34.083086,-117.737997,3,32,None,No,,,Yes,Cable,14,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.15,1051.05,0,0,0,1051.05,Stayed,,
7079-QRCBC,Female,35,No,0,Sacramento,95864,38.585826,-121.376263,0,24,None,Yes,37.69,Yes,Yes,Fiber Optic,18,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.75,2407.3,0,0,904.56,3311.86,Churned,Competitor,Competitor had better devices
7080-TNUWP,Male,48,Yes,0,Arbuckle,95912,38.982373,-122.047751,5,70,None,Yes,31.13,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,95,6602.9,0,0,2179.1,8782,Stayed,,
7083-MIOPC,Female,62,No,0,Burbank,91505,34.174215,-118.345928,0,72,None,Yes,42.36,No,No,,,,,,,,,,,Two Year,No,Credit Card,20.25,1566.9,0,0,3049.92,4616.82,Stayed,,
7083-YNSKY,Female,22,No,0,Lodi,95242,38.128087,-121.4078,0,15,Offer D,Yes,45.84,Yes,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,25.4,399.6,0,0,687.6,1087.2,Churned,Attitude,Attitude of support person
7088-FBAWU,Female,22,Yes,2,Los Angeles,90007,34.027337,-118.28515,8,17,Offer D,Yes,44.9,No,Yes,DSL,47,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,74.55,1215.8,0,0,763.3,1979.1,Stayed,,
7089-IVVAZ,Female,26,No,0,Cantua Creek,93608,36.488056,-120.407691,0,8,Offer E,Yes,19.68,Yes,Yes,Fiber Optic,41,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.35,847.3,0,0,157.44,1004.74,Churned,Competitor,Competitor offered more data
7089-RKVSZ,Male,43,Yes,0,Woody,93287,35.710244,-118.881679,6,8,None,Yes,23.18,Yes,No,,,,,,,,,,,One Year,No,Mailed Check,24.4,203.95,0,0,185.44,389.39,Stayed,,
7089-XXAYG,Male,37,Yes,0,Rocklin,95677,38.7904,-121.236973,10,25,None,No,,,Yes,Cable,24,No,No,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card,38.1,970.4,0,100,0,1070.4,Stayed,,
7094-MSZAO,Male,55,Yes,3,Oakland,94610,37.808731,-122.238708,7,10,None,Yes,13.83,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.05,218.5,0,0,138.3,356.8,Stayed,,
7096-UCLNH,Male,30,No,0,Fontana,92335,34.087558,-117.464096,0,1,None,Yes,11.1,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.05,20.05,0,0,11.1,31.15,Joined,,
7096-ZNBZI,Female,21,Yes,0,Studio City,91604,34.139082,-118.39275,1,72,Offer A,Yes,22.22,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,26.45,1914.5,0,0,1599.84,3514.34,Stayed,,
7100-FQPRV,Male,24,Yes,0,Canoga Park,91303,34.19829,-118.602203,5,43,Offer B,Yes,48.1,Yes,Yes,DSL,51,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,71.9,3173.35,0,0,2068.3,5241.65,Stayed,,
7101-HRBLJ,Female,25,Yes,0,Idyllwild,92549,33.755039,-116.741796,9,72,None,Yes,16.05,No,Yes,Cable,46,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,83.7,6096.9,0,0,1155.6,7252.5,Stayed,,
7102-JJVTX,Female,31,Yes,0,Escondido,92025,33.081478,-117.033814,9,9,Offer E,Yes,30.07,No,Yes,DSL,30,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,48.6,422.3,20.45,0,270.63,672.48,Stayed,,
7103-IPXPJ,Male,44,Yes,0,Inglewood,90305,33.958134,-118.330905,7,50,Offer B,Yes,26.06,Yes,Yes,Fiber Optic,18,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.4,5059.75,0,0,1303,6362.75,Stayed,,
7103-ZGVNT,Female,59,Yes,3,Portola Valley,94028,37.369709,-122.215844,10,69,Offer A,Yes,7.84,Yes,Yes,Cable,21,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,-6,4885.85,0,0,540.96,5426.81,Stayed,,
7105-BENQF,Male,31,No,3,Tarzana,91356,34.157137,-118.548511,0,15,None,Yes,43.69,No,Yes,DSL,29,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,64.85,950.75,0,0,655.35,1606.1,Stayed,,
7105-MXJLL,Female,76,Yes,0,Valencia,91355,34.43987,-118.644609,2,26,None,Yes,17.12,No,Yes,Cable,17,No,No,Yes,No,No,Yes,No,Yes,One Year,No,Credit Card,60.7,1597.4,0,0,445.12,2042.52,Stayed,,
7107-UBYKY,Female,62,Yes,1,Sutter,95982,39.172777,-121.805845,5,35,Offer C,Yes,24.76,Yes,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,25.75,882.55,0,0,866.6,1749.15,Stayed,,
7108-DGVUU,Female,73,Yes,0,Lookout,96054,41.280478,-121.160249,4,21,None,Yes,30.3,Yes,Yes,DSL,18,No,Yes,Yes,No,No,Yes,No,No,One Year,No,Bank Withdrawal,71.7,1497.05,0,100,636.3,2233.35,Stayed,,
7109-CQYUZ,Male,34,No,0,Beverly Hills,90210,34.099891,-118.414338,0,52,None,Yes,6.8,Yes,Yes,DSL,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,89.25,4652.4,0,0,353.6,5006,Stayed,,
7109-MFBYV,Male,28,No,0,San Bernardino,92407,34.250069,-117.393949,0,26,Offer C,Yes,29.07,No,Yes,Cable,42,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.45,1233.15,0,0,755.82,1988.97,Stayed,,
7110-BDTWG,Female,59,Yes,0,San Jose,95148,37.339533,-121.777179,4,71,None,No,,,Yes,Cable,6,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,47.05,3263.6,0,0,0,3263.6,Stayed,,
7112-OPOTK,Male,37,No,0,Fort Bidwell,96112,41.932207,-120.135941,0,33,None,Yes,28.84,No,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,68.25,2171.15,0,0,951.72,3122.87,Churned,Attitude,Attitude of support person
7113-HIPFI,Male,59,Yes,2,Long Beach,90806,33.802664,-118.179971,10,66,Offer A,Yes,26.91,No,Yes,Cable,30,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,65.85,4097.05,0,0,1776.06,5873.11,Stayed,,
7114-AEOZE,Female,53,No,0,Big Bar,96010,40.775272,-123.287414,0,60,Offer B,Yes,31.12,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.85,1128.1,0,0,1867.2,2995.3,Stayed,,
7115-IRDHS,Female,64,Yes,0,Sonora,95370,37.982716,-120.343732,3,72,None,Yes,24.42,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,24.65,1830.05,0,0,1758.24,3588.29,Stayed,,
7120-RFMVS,Male,31,No,0,Isleton,95641,38.154823,-121.601358,0,1,None,Yes,6.89,Yes,Yes,Fiber Optic,12,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.5,84.5,0,0,6.89,91.39,Churned,Price,Price too high
7123-WQUHX,Male,34,No,0,Santa Monica,90401,34.015481,-118.493231,0,38,Offer C,Yes,3.95,Yes,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,95,3605.6,0,0,150.1,3755.7,Stayed,,
7124-UGSUR,Female,77,Yes,0,Los Angeles,90028,34.099869,-118.326843,1,61,None,Yes,35.11,Yes,Yes,Fiber Optic,17,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,104.4,6405,0,0,2141.71,8546.71,Churned,Competitor,Competitor had better devices
7126-RBHSD,Female,53,Yes,0,Lathrop,95330,37.80821,-121.308401,1,17,Offer D,Yes,21.15,Yes,Yes,Fiber Optic,4,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.9,1348.95,0,0,359.55,1708.5,Stayed,,
7128-GGCNO,Male,38,No,0,Laguna Hills,92653,33.606899,-117.717854,0,46,Offer B,Yes,41.1,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,72.8,3249.4,0,0,1890.6,5140,Stayed,,
7129-ACFOG,Female,56,No,0,Mountain Ranch,95246,38.264262,-120.515133,0,5,None,Yes,49.4,Yes,Yes,Cable,22,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,53.8,283.95,0,10,247,540.95,Stayed,,
7129-AZJDE,Male,59,Yes,1,Huntington Beach,92647,33.723579,-118.005441,1,34,Offer C,Yes,3.54,No,Yes,Fiber Optic,12,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,78.95,2647.2,0,0,120.36,2767.56,Stayed,,
7129-CAKJW,Female,62,No,0,Fresno,93721,36.732694,-119.783786,0,17,Offer D,Yes,44.96,Yes,Yes,Fiber Optic,29,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.05,1345.65,0,0,764.32,2109.97,Stayed,,
7130-CTCUS,Male,79,Yes,0,Springville,93265,36.245926,-118.693138,5,16,None,Yes,35.53,No,Yes,DSL,23,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,54.55,825.1,0,0,568.48,1393.58,Stayed,,
7130-VTEWQ,Female,74,No,0,San Rafael,94903,38.018065,-122.546024,0,8,None,Yes,13.8,Yes,Yes,Fiber Optic,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.75,606.25,0,0,110.4,716.65,Churned,Competitor,Competitor offered more data
7130-YXBRO,Male,28,Yes,0,Cool,95614,38.880622,-120.973865,9,48,Offer B,Yes,22.36,Yes,Yes,Fiber Optic,59,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,111.45,5315.1,0,0,1073.28,6388.38,Stayed,,
7131-ZQZNK,Female,46,Yes,0,Clovis,93612,36.814539,-119.711868,1,60,Offer B,No,,,Yes,DSL,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,59.85,3590.2,0,0,0,3590.2,Stayed,,
7133-VBDCG,Female,54,No,0,San Diego,92129,32.961064,-117.134917,0,25,Offer C,Yes,26.81,No,Yes,Fiber Optic,12,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.85,2015.35,0,0,670.25,2685.6,Churned,Competitor,Competitor made better offer
7134-HBPBS,Female,65,No,0,Adelanto,92301,34.667815,-117.536183,0,72,Offer A,Yes,26.87,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.1,7774.05,0,0,1934.64,9708.69,Stayed,,
7134-MJPDY,Female,69,No,0,Moorpark,93021,34.312945,-118.858169,0,66,Offer A,Yes,11.63,Yes,Yes,Fiber Optic,5,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,102.85,6976.75,0,60,767.58,7804.33,Stayed,,
7136-IHZJA,Female,30,Yes,2,Santa Fe Springs,90670,33.933565,-118.062611,4,40,None,Yes,29.14,No,Yes,DSL,48,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,71.35,2847.2,0,0,1165.6,4012.8,Stayed,,
7136-RVDTZ,Male,79,No,0,Portola Valley,94028,37.369709,-122.215844,0,70,None,No,,,Yes,DSL,20,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,45.25,3264.45,0,0,0,3264.45,Churned,Attitude,Attitude of service provider
7137-NAXML,Male,63,No,0,Moss Beach,94038,37.515556,-122.502311,0,23,Offer D,Yes,26.37,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,-9,405.6,0,0,606.51,1012.11,Stayed,,
7137-RYLPP,Male,75,Yes,0,Paskenta,96074,39.884395,-122.587513,1,37,Offer C,Yes,46.61,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.7,3171.15,0,0,1724.57,4895.72,Churned,Competitor,Competitor offered higher download speeds
7138-GIRSH,Male,63,No,0,Camarillo,93012,34.205504,-118.993111,0,50,None,Yes,27.04,Yes,Yes,DSL,2,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,69.5,3418.2,5.73,0,1352,4764.47,Stayed,,
7139-JZFVG,Male,37,Yes,2,Huntington Beach,92646,33.666301,-117.969501,7,60,None,Yes,43.24,No,Yes,DSL,28,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,60.5,3694.45,0,0,2594.4,6288.85,Stayed,,
7140-ADSMJ,Male,23,No,0,Los Banos,93635,36.995162,-120.955099,0,8,Offer E,Yes,35.21,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.45,162.3,0,0,281.68,443.98,Stayed,,
7142-HVGBG,Male,73,Yes,0,Mount Laguna,91948,32.830852,-116.444601,1,43,Offer B,Yes,17.43,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103,4414.3,0,0,749.49,5163.79,Churned,Competitor,Competitor had better devices
7143-BQIBA,Male,32,No,0,Petaluma,94954,38.235021,-122.557332,0,10,Offer D,Yes,7.65,No,Yes,DSL,17,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,62.25,612.95,0,0,76.5,689.45,Stayed,,
7145-FEJWU,Female,62,No,2,San Francisco,94134,37.721052,-122.413573,0,12,None,Yes,16.96,Yes,Yes,Fiber Optic,18,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.3,1275.65,0,0,203.52,1479.17,Stayed,,
7147-AYBAA,Male,62,No,0,Berkeley,94702,37.866009,-122.286228,0,37,None,Yes,28.84,No,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.35,2552.9,0,0,1067.08,3619.98,Stayed,,
7148-XZPHA,Male,43,Yes,3,Rancho Cordova,95670,38.602723,-121.279913,9,55,None,Yes,13.45,No,Yes,Fiber Optic,53,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.4,4238.45,0,0,739.75,4978.2,Stayed,,
7153-CHRBV,Female,54,Yes,1,San Andreas,95249,38.196497,-120.61689,6,57,Offer B,Yes,18.85,No,Yes,Cable,24,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,59.3,3274.35,0,0,1074.45,4348.8,Stayed,,
7153-OANIO,Male,48,No,0,Mendocino,95460,39.305545,-123.743697,0,1,Offer E,Yes,27.58,No,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.95,69.95,0,0,27.58,97.53,Churned,Other,Moved
7156-MHUGY,Male,68,No,0,Buena Park,90621,33.874224,-117.993368,0,13,None,Yes,26.11,No,Yes,Fiber Optic,4,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.5,1201.15,29.84,140,339.43,1650.74,Churned,Competitor,Competitor had better devices
7156-MXBJE,Female,29,No,0,San Diego,92127,33.017518,-117.118456,0,43,None,Yes,2.49,Yes,Yes,DSL,53,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,85.1,3662.25,0,30,107.07,3799.32,Stayed,,
7157-SMCFK,Male,32,No,2,Valencia,91355,34.43987,-118.644609,0,61,Offer B,Yes,15.02,No,No,,,,,,,,,,,Two Year,No,Mailed Check,19.75,1124.2,0,0,916.22,2040.42,Stayed,,
7159-FVYPK,Female,23,Yes,3,Beaumont,92223,33.946982,-116.977672,3,3,None,Yes,24.28,Yes,Yes,DSL,73,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.15,235,0,0,72.84,307.84,Joined,,
7159-NOKYQ,Male,42,Yes,0,Montebello,90640,34.015217,-118.109962,5,67,Offer A,Yes,17.4,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,93.15,6368.2,0,90,1165.8,7624,Stayed,,
7161-DFHUF,Female,55,Yes,0,Shasta,96087,40.617614,-122.512861,4,71,None,Yes,21.19,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,23.85,1672.1,0,0,1504.49,3176.59,Stayed,,
7162-WPHPM,Male,44,Yes,3,Elk,95432,39.108252,-123.645121,1,58,None,Yes,40.57,Yes,Yes,DSL,25,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,71.6,4230.25,45.54,0,2353.06,6537.77,Stayed,,
7163-OCEQI,Male,64,Yes,2,Walnut Creek,94596,37.900662,-122.052782,6,22,None,Yes,36.15,Yes,Yes,DSL,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,-4,1663.75,0,0,795.3,2459.05,Stayed,,
7164-BPTUT,Male,55,No,2,Banning,92220,33.936298,-116.849577,0,57,Offer B,Yes,9.36,Yes,Yes,Cable,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,89.55,5012.35,30.45,0,533.52,5515.42,Stayed,,
7167-PCEYD,Male,31,No,0,Temecula,92592,33.507255,-117.029473,0,67,None,Yes,4.72,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,19.8,1311.3,0,0,316.24,1627.54,Stayed,,
7168-HDQHG,Female,56,Yes,2,Brownsville,95919,39.440687,-121.263583,3,36,Offer C,Yes,20.57,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.2,702.9,0,0,740.52,1443.42,Stayed,,
7169-YWAMK,Male,52,Yes,1,Sunol,94586,37.587494,-121.862856,7,72,None,Yes,15.96,No,Yes,DSL,26,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,68.4,4855.35,0,0,1149.12,6004.47,Stayed,,
7173-TETGO,Female,66,Yes,0,Lytle Creek,92358,34.238162,-117.534306,4,72,Offer A,Yes,32.37,Yes,Yes,Fiber Optic,22,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,78.5,5602.25,0,0,2330.64,7932.89,Stayed,,
7175-NTIXE,Female,26,No,0,Redwood City,94061,37.461251,-122.235414,0,25,None,Yes,21.67,No,Yes,DSL,48,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,76.15,1992.95,0,0,541.75,2534.7,Stayed,,
7176-WIONM,Female,24,Yes,0,Bishop,93514,37.04584,-118.397236,10,12,Offer D,No,,,Yes,Cable,82,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.85,617.15,0,0,0,617.15,Stayed,,
7176-WRTNX,Male,51,No,0,Ventura,93004,34.278697,-119.167798,0,70,Offer A,Yes,14.63,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.95,7711.25,0,0,1024.1,8735.35,Stayed,,
7180-PISOG,Male,41,Yes,0,Piru,93040,34.432843,-118.730106,0,1,None,Yes,36.44,Yes,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.5,74.5,0,0,36.44,110.94,Churned,Attitude,Attitude of service provider
7181-BQYBV,Female,52,Yes,0,Garden Grove,92845,33.782955,-118.026456,1,1,None,Yes,25.88,Yes,Yes,Fiber Optic,9,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.45,102.45,0,0,25.88,128.33,Churned,Attitude,Attitude of service provider
7181-OQCUT,Male,60,No,0,Fresno,93706,36.654614,-119.903674,0,21,Offer D,Yes,15.89,Yes,Yes,Fiber Optic,3,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,103.85,2215,0,0,333.69,2548.69,Stayed,,
7182-OVLBJ,Female,32,Yes,3,Kenwood,95452,38.419525,-122.521585,4,62,None,Yes,28.64,Yes,Yes,Fiber Optic,52,Yes,No,No,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,101.15,6638.35,0,30,1775.68,8444.03,Stayed,,
7184-LRUUR,Female,22,No,0,Los Banos,93635,36.995162,-120.955099,0,22,None,Yes,1.74,No,Yes,DSL,85,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,65.25,1441.8,0,0,38.28,1480.08,Stayed,,
7188-CBBBA,Female,59,No,0,Rowland Heights,91748,33.976753,-117.897367,0,65,None,Yes,27.68,Yes,Yes,Fiber Optic,6,No,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,95.5,6153.85,0,80,1799.2,8033.05,Stayed,,
7190-XHTWJ,Female,48,No,0,Newbury Park,91320,34.172071,-118.946262,0,38,None,Yes,32.63,No,No,,,,,,,,,,,One Year,No,Mailed Check,19.3,755.5,0,0,1239.94,1995.44,Stayed,,
7191-ADRGF,Male,63,Yes,0,Torrance,90504,33.867257,-118.330794,1,44,None,No,,,Yes,Cable,18,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,54.3,2390.45,0,0,0,2390.45,Stayed,,
7196-LIWRH,Female,61,No,0,Oroville,95965,39.624561,-121.552866,0,6,Offer E,Yes,7.35,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.55,124.45,0,0,44.1,168.55,Stayed,,
7197-VOJMM,Male,59,Yes,0,Calpine,96124,39.672813,-120.456699,0,67,None,Yes,47.46,No,Yes,DSL,20,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,69.2,4671.65,0,0,3179.82,7851.47,Stayed,,
7198-GLXTC,Male,33,No,0,La Palma,90623,33.850504,-118.039892,0,2,None,Yes,48.66,No,Yes,Fiber Optic,21,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79,143.65,0,0,97.32,240.97,Churned,Attitude,Attitude of support person
7203-OYKCT,Male,45,No,0,Palo Verde,92266,33.3249,-114.758334,0,72,None,Yes,33.93,Yes,Yes,Fiber Optic,18,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.95,7544.3,25.42,0,2442.96,9961.84,Stayed,,
7205-BAIAD,Female,42,No,0,Fillmore,93015,34.408161,-118.865111,0,40,None,Yes,22.89,No,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,20.6,827.3,0,0,915.6,1742.9,Stayed,,
7206-GZCDC,Female,75,No,0,Loleta,95551,40.665952,-124.240051,0,1,Offer E,Yes,29.68,No,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0,0,29.68,98.93,Churned,Attitude,Attitude of support person
7206-PQBBZ,Male,76,Yes,0,Fontana,92336,34.136367,-117.460803,7,11,Offer D,Yes,24.42,No,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70.2,834.7,0,0,268.62,1103.32,Stayed,,
7207-RMRDB,Female,20,Yes,0,Santa Barbara,93110,34.437945,-119.77191,7,65,None,Yes,34.14,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.5,6985.65,0,0,2219.1,9204.75,Churned,Competitor,Competitor had better devices
7208-PSIHR,Female,50,Yes,0,Klamath,95548,41.572813,-124.035011,9,70,None,Yes,5.46,Yes,Yes,Fiber Optic,30,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,104.3,7188.5,0,30,382.2,7600.7,Stayed,,
7209-JCUDS,Male,25,No,0,Stockton,95212,38.049457,-121.21653,0,10,Offer D,Yes,40.22,No,Yes,Fiber Optic,41,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.9,1048.85,0,0,402.2,1451.05,Churned,Competitor,Competitor had better devices
7216-EWTRS,Female,78,Yes,0,Newport Beach,92663,33.62251,-117.927024,4,1,None,Yes,17.35,Yes,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.8,100.8,0,0,17.35,118.15,Churned,Attitude,Attitude of service provider
