posting_date,internship_title,employment_type,work_mode,industry,location,company_name,company_size,company_age,linkedin_presence,website_available,domain_age_months,verification_status,stipend,unrealistic_salary_flag,payment_required,registration_fee,job_description_length,grammatical_errors,vague_description_score,urgency_score,keyword_spam_score,fake_certificate_offer,recruiter_experience_years,recruiter_email_type,suspicious_email_domain,recruiter_response_time_hours,social_media_presence,emotional_manipulation_score,phishing_language_score,trust_signal_score,fraud_score,is_fake_posting
2025-02-16,Cybersecurity Analyst,Full-Time,Remote,Software,London,Bean Ltd,Small,39.0,0,0,499,0,29665.0,0,0,0,1297,2,33,13,58,0,3.8,Free,1,1.0,1,31,2,67.4,54.1,1
2026-02-20,UI/UX Designer,Part-Time,Hybrid,Software,Singapore,Williams-Washington,Medium,1.0,1,0,3,0,28062.0,0,0,0,1718,3,56,33,0,0,5.0,Corporate,0,6.7,0,30,21,49.0,57.9,1
2021-03-28,Frontend Developer,Contract,Remote,AI,Berlin,"Jones, Aguirre and Brooks",Small,37.0,0,1,451,0,58178.0,0,0,0,1555,3,55,37,17,0,9.3,Free,1,37.6,1,42,45,10.3,88.0,1
2024-10-26,AI Research Intern,Internship,Remote,Gaming,Sydney,Taylor-Vega,Enterprise,11.0,1,1,131,1,19974.0,0,0,0,1170,6,65,2,50,1,8.0,Corporate,0,32.3,1,30,11,43.6,51.4,1
2022-09-05,Cloud Engineer,Contract,Remote,EdTech,Berlin,Garcia-Salazar,Medium,16.0,1,1,212,1,24545.0,0,0,0,1334,2,32,27,26,0,4.6,Corporate,0,18.4,1,68,0,72.4,0.0,0
2022-09-29,ML Engineer,Internship,Onsite,Cybersecurity,Bangalore,Hamilton-Garcia,Startup,9.0,1,1,94,1,28370.0,0,0,0,2054,3,16,21,28,0,1.0,Corporate,0,17.2,1,14,0,80.0,0.0,0
2025-07-26,Frontend Developer,Internship,Remote,Healthcare,New York,Floyd Ltd,Startup,1.0,1,1,6,1,26857.0,0,0,0,1612,6,41,62,26,0,10.7,Corporate,0,13.1,1,0,27,51.1,44.1,0
2025-08-06,Frontend Developer,Part-Time,Hybrid,FinTech,Sydney,Nelson-Simpson,Small,31.0,1,0,367,0,42718.0,0,0,0,1742,5,42,40,30,1,2.1,Corporate,0,23.1,1,22,15,48.0,56.9,1
2023-07-31,AI Research Intern,Contract,Remote,Healthcare,New York,Cruz-Weaver,Startup,33.0,1,0,415,0,51051.0,0,1,800,1578,4,66,43,13,0,4.8,Free,1,11.7,0,10,30,36.8,95.3,1
2020-09-28,Frontend Developer,Part-Time,Hybrid,Software,Dubai,"Dean, Duran and Anderson",Small,17.0,0,1,207,1,4057.0,0,0,0,1234,5,30,54,24,0,4.3,Corporate,0,7.4,1,21,60,24.7,65.4,1
2023-10-14,Cybersecurity Analyst,Full-Time,Remote,Marketing,Berlin,Christensen-Salinas,Medium,15.0,1,1,162,1,35463.0,0,0,0,2373,3,20,42,16,0,6.8,Corporate,0,10.0,1,53,21,57.3,5.7,0
2025-06-11,ML Engineer,Contract,Hybrid,FinTech,London,"Montgomery, Campbell and Decker",Medium,24.0,1,1,290,1,66862.0,0,0,0,1437,3,45,72,35,0,7.7,Corporate,0,18.3,0,20,11,54.8,26.2,0
2025-09-22,AI Research Intern,Contract,Hybrid,Healthcare,Singapore,Ward PLC,Small,3.0,1,1,41,1,35512.0,0,0,0,2554,1,19,35,13,0,9.8,Corporate,0,8.5,1,58,30,68.2,12.0,0
2024-01-12,Backend Developer,Contract,Remote,Software,New York,Bailey-Brown,Small,31.0,1,1,384,1,,0,1,3415,1761,0,44,0,12,0,0.0,Corporate,0,22.2,1,12,21,58.6,39.1,0
2023-08-11,Data Science Intern,Full-Time,Hybrid,E-Commerce,Toronto,Fisher Group,Startup,14.0,1,1,151,1,61295.0,0,0,0,1066,2,48,61,42,0,0.5,Corporate,0,5.2,1,22,38,41.8,43.9,0
2022-02-04,ML Engineer,Internship,Remote,Software,Bangalore,Sweeney-Clayton,Startup,30.0,1,0,354,1,32331.0,0,0,0,594,2,22,21,4,1,1.8,Free,1,14.8,1,28,0,86.3,59.0,1
2021-02-09,Frontend Developer,Contract,Remote,Software,Bangalore,Casey LLC,Small,31.0,1,1,375,1,69138.0,0,0,0,1968,5,54,78,39,0,7.6,Free,1,1.0,0,22,21,43.8,65.7,1
2020-10-24,ML Engineer,Full-Time,Hybrid,E-Commerce,Singapore,Flores LLC,Medium,12.0,1,1,163,1,40941.0,0,1,1038,1709,4,37,0,6,0,9.0,Corporate,0,21.7,0,23,39,44.9,52.6,1
2023-09-07,Data Science Intern,Full-Time,Remote,Marketing,London,Medina-Ruiz,Medium,24.0,1,1,272,1,49507.0,0,1,1630,938,2,37,34,40,0,2.7,Corporate,0,27.5,0,33,13,58.1,52.4,1
2018-08-16,Cybersecurity Analyst,Contract,Remote,AI,Berlin,Peters-Campbell,Medium,34.0,1,1,430,1,35586.0,0,0,0,435,8,39,55,8,0,0.9,Free,1,13.7,0,18,7,58.1,38.4,0
2025-02-17,Data Science Intern,Internship,Hybrid,Gaming,New York,Clark Inc,Small,26.0,0,1,293,1,31647.0,0,0,0,2720,4,46,35,42,0,0.5,Free,1,21.8,0,53,34,48.9,57.5,1
2021-09-25,Backend Developer,Part-Time,Remote,Software,San Francisco,"Ibarra, Gilbert and Thompson",Startup,1.0,0,1,18,1,49865.0,0,0,0,2355,4,56,81,20,0,1.0,Corporate,0,19.6,1,0,3,49.8,53.0,1
2019-01-04,AI Research Intern,Part-Time,Remote,Gaming,Singapore,Hall Inc,Enterprise,12.0,1,0,142,1,26527.0,0,0,0,2572,3,54,67,74,1,3.5,Corporate,0,9.5,0,2,9,50.8,67.6,1
2018-10-02,Cloud Engineer,Part-Time,Remote,Software,Bangalore,"Hansen, Gibson and Pratt",Small,14.0,1,0,186,1,28803.0,0,0,0,1943,7,21,30,26,0,8.9,Corporate,0,24.2,0,22,23,42.1,55.6,1
2024-12-08,Cloud Engineer,Full-Time,Remote,Cybersecurity,Toronto,"Turner, Bailey and Levy",Startup,4.0,0,0,32,0,49066.0,0,0,0,1065,3,15,25,61,0,3.7,Corporate,0,15.3,1,33,46,30.5,51.5,1
2020-02-01,Marketing Intern,Part-Time,Remote,EdTech,Dubai,Robinson Inc,Medium,29.0,0,1,361,1,33461.0,0,0,0,1363,1,55,30,40,0,5.5,Free,1,19.8,1,5,3,65.9,47.1,0
2021-12-07,UI/UX Designer,Contract,Remote,EdTech,Dubai,Williams LLC,Small,22.0,0,1,259,0,41593.0,0,0,0,1972,3,31,17,55,0,7.8,Free,1,26.2,1,28,30,47.4,57.0,1
2021-12-05,Data Science Intern,Part-Time,Hybrid,Cybersecurity,New York,"Luna, Frank and Wilkinson",Startup,34.0,1,1,426,1,20015.0,0,0,0,1528,1,9,10,11,0,1.0,Free,1,14.3,1,1,0,81.9,11.3,0
2020-11-29,Marketing Intern,Internship,Remote,AI,New York,Clark and Sons,Enterprise,33.0,1,1,411,1,2000.0,0,0,0,1680,2,0,38,46,0,6.1,Free,1,21.8,0,6,2,83.1,4.6,0
2019-05-23,Marketing Intern,Contract,Remote,EdTech,Berlin,Flores-Hardy,Startup,17.0,1,1,186,1,41875.0,0,1,2625,1849,3,35,75,11,0,7.2,Free,1,19.7,1,33,24,40.8,77.2,1
2025-09-01,Backend Developer,Full-Time,Remote,E-Commerce,London,Reed-Garcia,Small,29.0,1,0,315,1,44183.0,0,0,0,1515,5,0,35,11,0,3.5,Free,1,23.8,0,0,56,66.7,57.1,1
2025-06-27,Backend Developer,Contract,Onsite,Gaming,Dubai,Jones-Riley,Small,2.0,1,1,1,0,28067.0,0,0,0,2335,3,14,45,17,1,6.4,Corporate,0,10.7,0,60,37,39.4,60.5,1
2026-12-12,Marketing Intern,Internship,Remote,EdTech,Singapore,Lane-Taylor,Startup,11.0,1,1,123,0,50375.0,0,0,0,1923,0,39,69,12,0,0.3,Corporate,0,9.4,1,6,18,46.7,10.7,0
2019-07-04,Backend Developer,Internship,Remote,Healthcare,San Francisco,"Perez, Moore and Reynolds",Medium,28.0,1,0,354,1,31347.0,0,0,0,1032,1,34,75,23,0,7.9,Corporate,0,5.1,1,0,6,43.5,32.4,0
2026-09-23,Data Science Intern,Part-Time,Remote,Healthcare,San Francisco,"Baker, Collins and Lopez",Startup,30.0,1,1,362,0,56039.0,0,0,0,811,1,41,23,38,0,1.7,Corporate,0,4.5,0,26,25,55.2,29.2,0
2026-01-09,Data Science Intern,Full-Time,Remote,AI,Sydney,Page-Underwood,Small,31.0,1,1,376,1,35724.0,0,0,0,1636,2,53,56,14,0,3.0,Free,1,16.0,1,16,56,31.8,72.7,1
2023-01-10,ML Engineer,Full-Time,Onsite,E-Commerce,London,Adams LLC,Startup,29.0,0,1,363,1,19851.0,0,0,0,1485,5,41,32,12,0,2.1,Free,1,12.6,0,4,28,45.6,61.5,1
2025-07-27,Backend Developer,Part-Time,Remote,Marketing,Bangalore,Ayers Inc,Enterprise,11.0,1,0,124,1,3932.0,0,0,0,1745,4,58,24,19,0,7.3,Free,1,14.8,0,25,0,50.9,61.9,1
2023-07-11,Cloud Engineer,Internship,Remote,Marketing,Toronto,Ramsey-Mckinney,Medium,2.0,0,1,25,1,14436.0,0,1,3157,557,3,18,26,21,0,4.6,Corporate,0,21.5,1,3,23,50.4,82.4,1
2022-04-08,Marketing Intern,Full-Time,Remote,Healthcare,San Francisco,Wilson and Sons,Startup,14.0,1,0,151,1,20813.0,0,0,0,1691,2,19,0,10,0,3.9,Corporate,0,9.1,1,17,23,50.3,18.1,0
2022-07-22,UI/UX Designer,Full-Time,Hybrid,Gaming,Bangalore,Rice Group,Small,18.0,1,1,183,1,30731.0,0,0,0,2041,2,54,25,27,1,1.2,Corporate,0,24.8,0,17,16,48.7,36.3,0
2018-07-28,Marketing Intern,Full-Time,Remote,FinTech,New York,Johnson Ltd,Medium,4.0,0,1,39,1,32827.0,0,1,1906,1856,1,0,11,51,0,4.0,Free,1,8.8,1,19,10,84.9,53.6,1
2025-04-24,Data Science Intern,Internship,Onsite,Gaming,New York,Vincent-Wu,Small,35.0,0,1,407,1,42610.0,0,0,0,1656,6,61,54,40,0,7.4,Corporate,0,11.7,1,26,0,40.9,55.7,1
2019-04-16,Cloud Engineer,Contract,Remote,Gaming,Dubai,Nguyen-Fisher,Enterprise,34.0,1,1,428,0,39865.0,0,0,0,2156,1,0,19,27,0,6.0,Free,1,17.8,1,40,41,69.5,19.7,0
2020-04-07,Backend Developer,Full-Time,Remote,Healthcare,Bangalore,Jones LLC,Startup,18.0,1,0,244,0,43003.0,0,0,0,1651,5,0,55,32,0,2.0,Free,1,12.7,0,5,14,66.7,43.3,0
2020-02-23,AI Research Intern,Full-Time,Hybrid,AI,Toronto,"Carlson, Nichols and Estes",Startup,2.0,0,0,10,1,18263.0,0,0,0,1661,2,20,27,28,0,1.7,Corporate,0,13.9,1,51,24,66.0,43.8,0
2019-10-26,Data Science Intern,Internship,Remote,Gaming,Singapore,Dixon-Wiley,Startup,30.0,0,1,347,1,47956.0,0,0,0,1543,4,41,46,0,0,1.5,Free,1,31.4,1,7,33,40.5,74.1,1
2026-05-04,Data Science Intern,Part-Time,Onsite,Software,San Francisco,Shepherd Inc,Small,23.0,0,1,280,1,8111.0,0,0,0,1992,3,29,90,16,0,7.1,Free,1,22.2,1,35,31,49.7,61.4,1
2018-11-09,Cloud Engineer,Contract,Onsite,Gaming,London,"Ramirez, Perez and Fuller",Medium,13.0,0,1,153,1,53550.0,0,0,0,1530,2,36,54,9,0,4.7,Free,1,27.2,1,80,52,46.1,64.6,1
2023-03-20,Cloud Engineer,Internship,Onsite,AI,Dubai,Washington-Clark,Small,29.0,1,1,344,0,27651.0,0,0,0,2285,1,15,60,46,0,4.5,Free,1,28.9,1,64,42,48.1,51.1,1
2019-10-29,Backend Developer,Contract,Remote,AI,Sydney,"Hunt, Martinez and Friedman",Small,3.0,1,1,36,1,28146.0,0,0,0,1204,2,16,45,0,0,2.5,Corporate,0,14.0,0,7,26,59.5,2.8,0
2026-07-06,ML Engineer,Contract,Onsite,Healthcare,New York,Schmidt-Ramos,Small,11.0,1,1,128,1,27385.0,0,0,0,1978,2,52,6,12,1,6.8,Corporate,0,21.4,1,26,0,67.7,11.2,0
2022-09-25,ML Engineer,Contract,Remote,Healthcare,Berlin,Lowery-Ferguson,Medium,22.0,1,1,280,1,31657.0,0,0,0,865,6,60,2,43,0,4.3,Free,1,29.3,0,30,14,46.6,41.4,0
2025-03-13,Frontend Developer,Full-Time,Hybrid,Marketing,London,"Dorsey, Welch and Torres",Small,11.0,1,0,123,1,51822.0,0,0,0,1415,3,55,40,25,0,4.3,Corporate,0,11.8,1,9,28,29.5,56.1,1
2021-05-29,Backend Developer,Contract,Hybrid,Marketing,Toronto,Thomas-Duke,Small,11.0,0,1,136,1,35489.0,0,0,0,1686,2,31,100,33,0,3.2,Corporate,0,27.9,0,34,29,33.1,60.2,1
2025-08-26,AI Research Intern,Contract,Remote,Gaming,Toronto,Preston-Martin,Startup,7.0,0,1,82,0,39207.0,0,0,0,2576,4,8,29,33,0,0.0,Corporate,0,26.8,1,15,0,62.0,14.9,0
2024-05-07,Cloud Engineer,Part-Time,Remote,EdTech,San Francisco,"Obrien, Silva and Evans",Medium,8.0,1,1,98,1,41170.0,0,0,0,1688,2,27,34,40,0,5.2,Corporate,0,7.5,1,31,40,52.9,33.7,0
2021-01-28,Frontend Developer,Full-Time,Remote,Healthcare,Toronto,Bruce-Arias,Enterprise,21.0,0,1,228,1,41819.0,0,0,0,1034,3,0,47,11,0,0.0,Corporate,0,13.5,1,17,44,50.1,36.4,0
2021-11-02,Cybersecurity Analyst,Internship,Remote,Healthcare,Sydney,Bradford Inc,Small,26.0,0,1,320,1,23354.0,0,1,1489,1078,6,36,68,52,0,0.0,Free,1,36.1,1,17,24,22.5,100.0,1
2024-03-11,Data Science Intern,Internship,Remote,EdTech,San Francisco,Stanton-Garcia,Enterprise,19.0,1,1,230,1,46539.0,0,0,0,526,3,59,0,64,0,2.8,Corporate,0,7.3,1,8,25,41.3,31.7,0
2026-04-24,ML Engineer,Internship,Remote,Marketing,San Francisco,Ortiz-Valdez,Small,25.0,1,1,288,1,57777.0,0,0,0,2607,2,58,64,38,0,5.3,Corporate,0,16.2,0,52,0,69.9,38.1,0
2020-11-09,Cloud Engineer,Part-Time,Remote,Healthcare,Bangalore,"Powell, Bautista and Clark",Small,23.0,1,0,281,1,14997.0,0,0,0,376,2,52,45,4,0,8.3,Corporate,0,25.1,1,22,11,59.4,22.3,0
2022-01-11,AI Research Intern,Contract,Hybrid,FinTech,New York,Harper-Osborne,Small,25.0,0,0,310,1,25929.0,0,0,0,2257,2,48,21,0,0,10.1,Corporate,0,14.7,1,21,35,47.1,36.7,0
2023-02-24,AI Research Intern,Contract,Remote,E-Commerce,Berlin,Russo Ltd,Startup,5.0,0,1,36,1,27896.0,0,0,0,1614,3,30,15,16,0,0.0,Corporate,0,26.0,1,50,0,57.2,4.2,0
2020-05-24,ML Engineer,Internship,Remote,Cybersecurity,London,"Carney, Solis and Baker",Enterprise,20.0,1,1,208,1,31886.0,0,0,0,1718,0,24,10,0,0,5.6,Corporate,0,24.2,0,6,14,88.7,0.0,0
2020-03-11,ML Engineer,Internship,Remote,Cybersecurity,Sydney,Johnson-Horne,Small,5.0,0,1,73,1,36324.0,0,0,0,2382,2,48,41,2,0,6.9,Corporate,0,14.1,1,8,0,63.1,20.7,0
2025-02-17,Marketing Intern,Part-Time,Remote,E-Commerce,Dubai,Wright-Thomas,Medium,24.0,0,1,311,1,45253.0,0,0,0,716,3,47,34,15,0,3.3,Free,1,23.0,1,27,21,31.3,41.7,0
2020-07-03,Frontend Developer,Contract,Hybrid,E-Commerce,London,Mason Group,Enterprise,1.0,0,1,11,1,34249.0,0,1,4947,2179,2,30,27,16,0,4.4,Free,1,20.7,1,12,14,73.3,66.4,1
2021-12-09,Cloud Engineer,Internship,Remote,Gaming,Toronto,"King, Navarro and Jones",Medium,14.0,1,1,151,0,32144.0,0,1,2339,2550,3,46,30,42,1,7.5,Corporate,0,20.4,1,81,0,53.8,68.1,1
2018-02-24,AI Research Intern,Part-Time,Remote,E-Commerce,San Francisco,Martinez-Molina,Startup,4.0,1,1,39,1,49443.0,0,1,2440,1952,2,14,68,39,0,6.2,Free,1,6.3,0,24,1,83.4,40.5,0
2022-04-06,Backend Developer,Contract,Hybrid,Marketing,New York,"Miller, Jones and Williams",Enterprise,1.0,1,1,22,1,44749.0,0,0,0,2058,5,41,54,27,1,3.0,Corporate,0,17.3,1,45,0,61.0,36.0,0
2019-03-05,Backend Developer,Contract,Remote,Healthcare,London,Rodriguez Group,Small,19.0,1,1,229,0,59199.0,0,0,0,2520,1,27,58,17,0,6.0,Corporate,0,28.3,1,28,41,42.6,21.8,0
2023-03-31,AI Research Intern,Internship,Onsite,Software,Singapore,Sherman-Velez,Enterprise,11.0,1,1,130,1,53231.0,0,0,0,2300,4,67,54,29,0,1.0,Free,1,10.6,0,77,15,38.7,55.3,1
2019-07-22,ML Engineer,Contract,Remote,Software,Bangalore,Phillips and Sons,Medium,18.0,1,0,214,1,23528.0,0,1,1795,1954,2,14,41,2,0,2.9,Free,1,15.4,1,52,28,65.3,86.8,1
2019-06-20,Marketing Intern,Internship,Remote,FinTech,Dubai,Barr-Gonzalez,Small,9.0,1,1,127,1,40154.0,0,0,0,1904,2,17,52,20,0,5.3,Corporate,0,3.5,1,17,46,45.2,38.5,0
2022-11-22,Backend Developer,Part-Time,Remote,Software,Bangalore,Martin-Leach,Medium,7.0,0,0,84,1,39577.0,0,0,0,982,3,8,87,15,0,3.5,Free,1,35.0,1,0,27,47.1,67.0,1
2022-11-22,Data Science Intern,Internship,Remote,EdTech,Sydney,Ramirez Inc,Startup,2.0,1,1,5,1,39280.0,0,0,0,1461,4,29,33,66,0,3.5,Free,1,45.4,1,46,19,58.1,57.5,1
2020-06-21,UI/UX Designer,Full-Time,Remote,E-Commerce,Dubai,"Wallace, Reed and Reed",Startup,35.0,1,1,414,1,26677.0,0,0,0,1598,4,37,45,31,0,3.4,Corporate,0,24.4,1,14,0,73.1,13.9,0
2025-03-25,Frontend Developer,Internship,Onsite,FinTech,Berlin,Blankenship LLC,Small,26.0,1,0,341,1,28488.0,0,0,0,866,6,35,38,19,0,3.0,Free,1,20.2,1,33,7,52.8,58.0,1
2026-10-21,Data Science Intern,Part-Time,Remote,E-Commerce,Singapore,Gibson LLC,Small,10.0,1,1,129,0,29430.0,0,1,1279,1258,4,51,17,20,0,0.0,Free,1,12.5,1,35,18,47.4,82.1,1
2022-06-28,ML Engineer,Internship,Remote,Gaming,Toronto,Walker-Griffith,Small,6.0,0,1,65,0,21097.0,0,0,0,556,5,5,42,15,0,3.9,Corporate,0,19.6,1,36,25,49.1,41.3,0
2018-12-23,UI/UX Designer,Internship,Hybrid,Marketing,Berlin,White and Sons,Startup,29.0,0,0,352,0,57385.0,0,0,0,1902,6,13,43,61,1,8.5,Free,1,22.8,1,0,0,57.2,92.2,1
2020-12-27,ML Engineer,Contract,Remote,FinTech,Sydney,Robinson Inc,Enterprise,1.0,0,1,12,1,54462.0,0,0,0,1649,4,53,75,25,0,3.8,Free,1,23.5,1,6,18,63.3,81.4,1
2023-05-12,Frontend Developer,Part-Time,Remote,Healthcare,Dubai,"Nelson, Colon and Gardner",Enterprise,38.0,1,1,457,1,,0,0,0,1898,3,44,40,20,0,3.2,Corporate,0,12.2,0,23,29,47.2,21.7,0
2021-01-27,ML Engineer,Contract,Onsite,Healthcare,New York,Reed LLC,Medium,1.0,1,1,2,1,48716.0,0,0,0,2301,1,36,63,38,0,6.3,Free,1,1.3,1,15,65,41.1,66.2,1
2021-08-03,UI/UX Designer,Contract,Hybrid,FinTech,San Francisco,Johnson and Sons,Startup,2.0,1,0,24,1,62464.0,0,0,0,1226,4,10,30,5,0,1.8,Corporate,0,40.2,1,9,34,65.8,26.2,0
2018-10-28,Cybersecurity Analyst,Full-Time,Remote,Gaming,London,"Schneider, West and Allen",Startup,8.0,0,1,77,1,43622.0,0,0,0,1744,1,28,12,40,0,4.9,Free,1,28.1,0,74,8,36.6,55.3,1
2025-03-10,AI Research Intern,Internship,Remote,Healthcare,Bangalore,Weber Inc,Medium,13.0,0,1,140,0,2000.0,0,0,0,2549,2,48,19,42,0,5.5,Free,1,17.8,1,39,50,2.0,86.5,1
2021-01-25,Data Science Intern,Contract,Remote,Cybersecurity,Dubai,Fitzpatrick-Gonzalez,Medium,14.0,1,1,166,1,53219.0,0,0,0,1340,2,28,40,20,0,7.3,Corporate,0,15.7,1,48,0,76.0,11.3,0
2024-08-28,Marketing Intern,Contract,Remote,Cybersecurity,Dubai,"Jones, Hudson and Chase",Medium,38.0,1,1,471,1,56778.0,0,0,0,1904,7,55,68,5,0,5.4,Corporate,0,24.6,0,12,43,20.0,46.9,0
2025-11-02,Marketing Intern,Full-Time,Remote,Gaming,Berlin,"Houston, Bentley and Dean",Startup,28.0,0,0,336,0,17626.0,0,1,114,1031,1,20,52,29,0,6.3,Corporate,0,22.6,0,46,23,66.3,66.5,1
2023-10-19,AI Research Intern,Contract,Onsite,Healthcare,San Francisco,Contreras and Sons,Small,8.0,1,1,79,1,35764.0,0,0,0,963,2,68,60,67,1,0.3,Corporate,0,23.0,1,12,43,43.3,65.6,1
2025-10-22,AI Research Intern,Part-Time,Hybrid,E-Commerce,Toronto,Brown-Soto,Startup,11.0,1,1,141,1,41604.0,0,0,0,1247,2,2,57,16,0,8.6,Free,1,20.6,1,0,32,83.8,21.1,0
2023-06-09,ML Engineer,Part-Time,Remote,AI,Toronto,"Brown, Chase and Martinez",Small,24.0,1,1,289,0,54052.0,0,0,0,1571,5,39,47,27,0,1.9,Free,1,13.7,1,31,13,54.3,29.0,0
2019-07-31,Frontend Developer,Contract,Hybrid,Marketing,Sydney,Barnett-Schroeder,Medium,22.0,1,0,250,1,34873.0,0,1,3642,1464,6,3,58,0,1,1.2,Corporate,0,14.2,1,33,12,73.4,62.8,1
2019-10-14,Cloud Engineer,Full-Time,Remote,Cybersecurity,San Francisco,Miranda-Bell,Startup,17.0,1,1,204,1,77271.0,0,0,0,1783,3,11,44,0,0,7.8,Corporate,0,20.4,0,0,23,67.0,0.0,0
2025-03-29,Data Science Intern,Part-Time,Remote,Healthcare,Singapore,"Evans, Young and Mendoza",Startup,36.0,1,1,439,1,46068.0,0,0,0,1043,1,4,48,56,0,4.5,Corporate,0,41.6,1,25,32,62.9,19.5,0
2018-06-19,UI/UX Designer,Internship,Onsite,EdTech,San Francisco,Crawford-Patterson,Medium,27.0,1,1,347,0,35239.0,0,0,0,1020,4,40,56,34,0,5.1,Free,1,15.4,0,0,22,57.8,52.1,1
2022-03-10,ML Engineer,Part-Time,Onsite,E-Commerce,Berlin,"Buck, Sims and Johnson",Medium,17.0,0,1,234,0,63956.0,0,0,0,1608,6,60,21,0,0,0.6,Corporate,0,27.6,1,16,31,15.8,50.3,1
2018-09-18,AI Research Intern,Full-Time,Remote,Gaming,London,King-Gregory,Enterprise,5.0,1,1,70,0,33054.0,0,1,1523,1966,5,30,32,43,0,7.7,Corporate,0,18.3,1,32,33,61.6,57.0,1
2020-06-26,UI/UX Designer,Part-Time,Hybrid,EdTech,London,Harris-Salazar,Small,8.0,0,0,108,1,39266.0,0,0,0,2886,1,23,84,40,0,8.7,Corporate,0,27.7,1,50,9,55.2,39.1,0
2020-01-18,Backend Developer,Full-Time,Onsite,Marketing,Toronto,Moore Inc,Small,11.0,1,1,122,1,32367.0,0,0,0,1692,2,31,42,1,0,4.8,Corporate,0,12.8,1,0,0,74.1,0.0,0
2022-05-01,ML Engineer,Full-Time,Remote,AI,San Francisco,Morgan-West,Small,12.0,1,1,151,1,31095.0,0,0,0,2000,5,0,32,11,0,5.3,Corporate,0,12.1,1,53,2,97.9,0.0,0
2026-01-08,Frontend Developer,Contract,Hybrid,Healthcare,Bangalore,Clayton Ltd,Startup,24.0,0,1,258,1,55512.0,0,0,0,1904,4,2,10,12,0,5.1,Corporate,0,26.0,1,33,11,73.8,0.0,0
2021-01-09,Marketing Intern,Full-Time,Hybrid,Gaming,San Francisco,"Miller, Knight and Smith",Startup,27.0,1,1,329,1,,0,0,0,920,1,56,20,28,0,10.6,Free,1,23.1,0,22,16,59.4,43.0,0
2019-10-22,Cybersecurity Analyst,Contract,Remote,E-Commerce,Bangalore,Wu Inc,Startup,21.0,1,1,245,0,10499.0,0,0,0,2060,3,41,52,33,1,5.0,Corporate,0,26.5,1,39,0,61.4,43.1,0
2022-06-25,AI Research Intern,Part-Time,Remote,Gaming,Singapore,"Lang, Cantu and Clark",Small,35.0,1,1,444,1,28662.0,0,0,0,1025,3,49,36,59,0,9.0,Corporate,0,19.0,1,23,36,53.1,35.9,0
2024-12-22,ML Engineer,Contract,Hybrid,E-Commerce,San Francisco,Valencia-Bryant,Small,20.0,1,1,235,1,29982.0,0,0,0,1705,5,48,52,34,0,0.0,Corporate,0,19.5,1,19,0,55.2,22.8,0
2023-05-13,AI Research Intern,Full-Time,Onsite,Healthcare,London,"Jones, Smith and Blake",Startup,26.0,1,1,304,1,52755.0,0,0,0,1668,4,8,31,17,0,4.9,Corporate,0,23.4,1,4,21,62.3,0.0,0
2022-05-24,Cybersecurity Analyst,Part-Time,Remote,Cybersecurity,Bangalore,Kane and Sons,Small,39.0,1,1,461,1,49571.0,0,0,0,2572,3,11,57,0,0,7.1,Corporate,0,23.1,1,25,25,54.3,18.9,0
2020-02-06,Cloud Engineer,Part-Time,Hybrid,Healthcare,Berlin,"Griffith, Park and Thompson",Medium,17.0,0,1,205,1,13634.0,0,1,2045,2237,6,34,68,31,0,2.4,Corporate,0,16.1,1,0,42,44.5,87.3,1
2024-12-28,Marketing Intern,Internship,Hybrid,Cybersecurity,Singapore,Chan Inc,Medium,19.0,1,1,215,1,36774.0,0,0,0,2221,3,34,84,22,0,4.3,Free,1,32.8,1,33,10,77.7,30.9,0
2021-02-21,Cloud Engineer,Contract,Remote,Gaming,Singapore,Davis Inc,Medium,32.0,0,1,408,1,61763.0,0,1,581,1541,2,44,92,9,0,4.4,Corporate,0,15.6,1,5,18,51.4,62.0,1
2023-04-15,Frontend Developer,Part-Time,Hybrid,Healthcare,Berlin,Adams-Hart,Medium,8.0,1,1,103,1,29465.0,0,0,0,1736,2,33,91,21,0,5.3,Corporate,0,21.5,1,31,3,70.0,15.3,0
2026-01-16,ML Engineer,Full-Time,Remote,Healthcare,Sydney,"Lowe, Love and Thompson",Startup,28.0,0,1,349,1,27659.0,0,0,0,827,4,38,26,4,0,4.8,Corporate,0,19.1,0,0,38,50.7,34.9,0
2025-08-19,ML Engineer,Internship,Remote,Gaming,Toronto,"Moreno, Mason and Wilkinson",Small,25.0,1,0,283,1,50853.0,0,0,0,2007,3,16,50,22,0,2.9,Corporate,0,22.3,1,42,35,75.7,29.2,0
2025-09-01,Frontend Developer,Part-Time,Hybrid,Cybersecurity,Sydney,Gardner-Anderson,Medium,10.0,0,1,117,1,12845.0,0,0,0,460,1,8,57,36,0,9.9,Corporate,0,13.4,1,24,10,51.5,23.8,0
2026-03-05,Marketing Intern,Contract,Hybrid,Cybersecurity,San Francisco,"Stewart, Wade and Farrell",Medium,25.0,0,1,290,1,38613.0,0,1,2304,1986,2,53,29,42,0,6.3,Free,1,13.0,1,38,27,42.8,89.4,1
2024-07-13,Backend Developer,Contract,Remote,EdTech,Sydney,Miller-Ware,Small,15.0,1,0,170,1,2000.0,0,0,0,2071,6,31,62,34,0,0.0,Corporate,0,29.3,1,6,24,54.9,50.8,1
