# T, V, AP, RH, EP
12.28000000,42.34000000,1019.19000000,95.80000000,467.03000000
21.78000000,68.28000000,1001.00000000,79.30000000,443.24000000
28.51000000,70.02000000,1010.58000000,54.68000000,441.66000000
24.65000000,52.36000000,1014.76000000,66.63000000,455.68000000
10.53000000,41.26000000,1007.48000000,98.74000000,475.96000000
25.99000000,63.07000000,1012.50000000,64.81000000,442.16000000
26.63000000,43.77000000,1011.33000000,49.30000000,440.95000000
25.53000000,59.57000000,1010.65000000,82.04000000,445.59000000
17.33000000,53.16000000,1013.77000000,82.77000000,459.78000000
23.15000000,69.48000000,1011.07000000,85.83000000,436.16000000
29.70000000,57.19000000,1008.41000000,55.07000000,436.29000000
12.47000000,38.25000000,1012.74000000,82.89000000,469.56000000
21.12000000,47.24000000,1003.79000000,70.55000000,462.41000000
10.36000000,37.83000000,1005.87000000,98.56000000,472.62000000
6.86000000,41.38000000,1021.35000000,90.78000000,487.49000000
28.96000000,75.23000000,1010.88000000,49.45000000,439.03000000
27.51000000,73.77000000,1002.42000000,90.88000000,436.91000000
30.39000000,66.54000000,1002.70000000,59.15000000,428.89000000
16.80000000,44.90000000,1009.14000000,79.78000000,456.42000000
30.20000000,71.80000000,1011.13000000,60.66000000,436.94000000
26.69000000,59.21000000,1012.55000000,57.59000000,436.33000000
25.94000000,66.49000000,1012.83000000,61.81000000,433.38000000
14.89000000,35.71000000,1015.10000000,55.11000000,469.37000000
23.96000000,60.95000000,1015.01000000,65.24000000,446.40000000
16.05000000,38.28000000,1014.38000000,73.89000000,466.75000000
18.96000000,44.58000000,1016.66000000,71.95000000,461.96000000
12.07000000,43.71000000,1025.53000000,85.62000000,472.32000000
8.64000000,39.69000000,1001.57000000,98.27000000,473.55000000
30.03000000,70.02000000,1010.07000000,64.20000000,436.88000000
17.63000000,40.55000000,1002.27000000,73.42000000,462.13000000
10.63000000,40.67000000,1017.13000000,66.12000000,483.27000000
26.28000000,68.14000000,1005.61000000,53.17000000,435.71000000
7.75000000,38.06000000,1020.83000000,83.39000000,483.56000000
5.41000000,40.07000000,1019.16000000,64.77000000,495.24000000
24.02000000,77.54000000,1008.33000000,83.92000000,438.52000000
16.88000000,56.89000000,1014.01000000,82.10000000,457.00000000
24.60000000,63.78000000,1017.25000000,60.33000000,448.65000000
31.10000000,71.32000000,1008.09000000,45.87000000,437.54000000
29.89000000,71.29000000,1009.00000000,55.72000000,431.45000000
25.71000000,71.73000000,1009.72000000,75.29000000,434.16000000
23.89000000,50.16000000,1004.88000000,73.94000000,444.99000000
30.24000000,69.88000000,1007.90000000,61.46000000,436.37000000
14.20000000,43.02000000,1012.18000000,57.07000000,470.67000000
23.00000000,49.50000000,1014.15000000,66.68000000,454.44000000
20.18000000,43.56000000,1013.14000000,39.16000000,462.80000000
15.70000000,44.21000000,1021.26000000,86.83000000,462.19000000
18.81000000,52.08000000,1005.77000000,98.86000000,450.72000000
13.67000000,40.71000000,1016.19000000,66.15000000,467.62000000
28.15000000,74.90000000,1003.67000000,76.32000000,433.63000000
24.39000000,71.85000000,1009.73000000,72.24000000,438.20000000
14.69000000,53.82000000,1016.54000000,63.49000000,463.52000000
18.40000000,50.16000000,1011.51000000,98.07000000,453.78000000
19.04000000,51.86000000,1018.05000000,79.01000000,458.64000000
22.06000000,47.43000000,1009.85000000,76.85000000,453.50000000
18.60000000,58.71000000,1009.80000000,86.42000000,430.38000000
30.15000000,67.32000000,1013.83000000,32.80000000,436.92000000
24.98000000,60.32000000,1016.39000000,63.12000000,446.46000000
25.16000000,68.08000000,1010.89000000,70.16000000,435.78000000
30.53000000,65.18000000,1012.69000000,41.85000000,437.89000000
27.44000000,65.59000000,1010.76000000,68.67000000,441.08000000
7.84000000,43.52000000,1022.23000000,96.51000000,483.79000000
22.80000000,73.17000000,1011.87000000,91.57000000,437.98000000
14.32000000,45.08000000,1023.24000000,84.53000000,467.21000000
26.67000000,70.94000000,1007.70000000,56.56000000,439.13000000
25.91000000,75.60000000,1018.23000000,62.65000000,443.20000000
11.33000000,41.16000000,1019.05000000,87.13000000,468.87000000
21.93000000,60.84000000,1018.96000000,76.80000000,440.76000000
22.43000000,55.97000000,1008.97000000,85.98000000,443.74000000
11.30000000,25.36000000,1008.66000000,96.18000000,471.19000000
21.39000000,64.27000000,1011.71000000,95.39000000,445.12000000
8.62000000,39.66000000,1015.18000000,89.59000000,482.99000000
20.60000000,59.15000000,1013.32000000,91.07000000,443.76000000
19.83000000,39.39000000,1013.73000000,59.16000000,463.72000000
29.97000000,73.06000000,1009.41000000,78.26000000,430.37000000
22.88000000,65.48000000,1017.33000000,66.26000000,447.14000000
16.16000000,41.79000000,1007.53000000,76.21000000,453.39000000
17.80000000,46.48000000,1007.27000000,81.31000000,452.66000000
13.47000000,44.88000000,1017.56000000,93.23000000,476.67000000
9.46000000,42.28000000,1008.67000000,78.16000000,481.95000000
25.50000000,67.83000000,1009.29000000,61.29000000,437.49000000
22.70000000,63.56000000,1014.32000000,71.76000000,445.00000000
21.63000000,60.84000000,1018.16000000,77.53000000,445.93000000
25.12000000,77.95000000,1009.26000000,82.95000000,433.40000000
16.02000000,44.21000000,1020.97000000,85.64000000,462.51000000
9.98000000,41.62000000,1013.56000000,95.77000000,463.16000000
10.25000000,37.14000000,1013.14000000,70.73000000,474.37000000
22.63000000,70.47000000,1008.00000000,82.27000000,441.92000000
23.77000000,51.43000000,1006.67000000,84.09000000,441.54000000
20.82000000,57.76000000,1019.15000000,72.46000000,454.62000000
28.56000000,69.51000000,1012.45000000,46.59000000,434.35000000
22.94000000,58.05000000,1012.27000000,80.12000000,433.77000000
7.98000000,39.61000000,1018.57000000,77.04000000,479.78000000
27.34000000,59.87000000,1012.06000000,59.04000000,448.26000000
11.91000000,44.45000000,1021.39000000,84.49000000,466.52000000
22.30000000,50.78000000,1008.85000000,81.27000000,449.86000000
32.49000000,71.32000000,1005.03000000,57.12000000,433.59000000
23.63000000,63.57000000,1011.05000000,87.96000000,449.01000000
31.42000000,70.17000000,999.30000000,61.22000000,430.78000000
14.56000000,41.76000000,1023.82000000,85.36000000,464.30000000
25.61000000,74.22000000,1010.26000000,75.15000000,438.45000000
19.94000000,50.78000000,1008.78000000,92.07000000,449.60000000
32.73000000,69.88000000,1007.86000000,46.95000000,434.32000000
15.02000000,42.07000000,1017.89000000,83.68000000,460.82000000
21.24000000,44.57000000,1008.72000000,72.57000000,447.03000000
17.51000000,44.90000000,1009.05000000,74.91000000,455.01000000
12.56000000,43.41000000,1016.93000000,81.02000000,467.19000000
7.55000000,38.08000000,1019.37000000,76.32000000,485.49000000
12.21000000,40.64000000,1020.31000000,83.84000000,464.03000000
28.43000000,73.18000000,1012.52000000,71.05000000,427.11000000
23.72000000,66.48000000,1003.61000000,73.75000000,436.62000000
18.25000000,43.14000000,1011.51000000,55.16000000,462.78000000
32.28000000,75.33000000,1002.14000000,62.49000000,433.42000000
26.04000000,68.08000000,1010.82000000,75.58000000,430.32000000
22.03000000,64.79000000,1017.95000000,76.20000000,450.25000000
22.18000000,69.05000000,1002.75000000,70.84000000,442.14000000
31.11000000,69.05000000,1002.37000000,41.56000000,433.19000000
12.17000000,41.58000000,1013.89000000,88.98000000,463.03000000
28.69000000,71.29000000,1009.22000000,68.35000000,433.07000000
31.94000000,74.99000000,1002.05000000,34.12000000,440.17000000
32.16000000,68.14000000,1004.86000000,37.77000000,429.64000000
6.40000000,41.17000000,1019.54000000,85.37000000,488.82000000
10.59000000,41.54000000,1019.94000000,72.52000000,478.74000000
19.40000000,39.53000000,1007.96000000,63.38000000,457.17000000
12.12000000,38.28000000,1013.70000000,91.27000000,469.59000000
8.51000000,39.66000000,1015.16000000,86.61000000,483.54000000
7.48000000,38.50000000,1014.01000000,77.35000000,488.43000000
16.69000000,50.90000000,1013.21000000,84.98000000,460.75000000
24.33000000,46.93000000,1013.72000000,48.27000000,447.43000000
34.18000000,67.90000000,1005.87000000,30.34000000,425.50000000
30.01000000,68.27000000,1006.88000000,51.67000000,428.60000000
29.53000000,72.39000000,998.47000000,76.05000000,431.69000000
24.89000000,66.49000000,1010.15000000,65.65000000,436.39000000
18.22000000,49.25000000,1020.33000000,61.87000000,454.66000000
20.59000000,59.80000000,1015.27000000,77.94000000,453.83000000
31.06000000,67.17000000,1007.62000000,65.54000000,437.91000000
28.93000000,72.99000000,1007.23000000,64.41000000,434.45000000
19.02000000,49.25000000,1019.75000000,58.29000000,453.49000000
27.01000000,65.06000000,1013.16000000,53.02000000,439.81000000
25.64000000,47.01000000,1014.81000000,62.29000000,454.48000000
24.49000000,59.87000000,1018.40000000,59.95000000,444.54000000
16.73000000,37.20000000,1012.94000000,74.04000000,463.89000000
21.55000000,44.05000000,1005.69000000,84.05000000,443.48000000
13.43000000,50.59000000,1020.38000000,86.30000000,469.33000000
8.46000000,39.66000000,1015.14000000,85.38000000,484.16000000
26.26000000,63.73000000,1010.45000000,70.61000000,442.18000000
11.34000000,41.54000000,1020.25000000,75.83000000,477.24000000
17.86000000,45.00000000,1023.25000000,53.48000000,465.78000000
21.11000000,58.66000000,1011.70000000,68.71000000,457.89000000
23.71000000,68.63000000,1014.54000000,46.04000000,449.41000000
25.50000000,58.79000000,1016.02000000,64.40000000,440.01000000
29.12000000,73.06000000,1009.98000000,80.21000000,434.90000000
19.78000000,63.09000000,1019.01000000,78.39000000,448.34000000
19.25000000,43.43000000,1012.01000000,73.26000000,451.08000000
30.08000000,67.25000000,1017.57000000,47.77000000,432.10000000
30.07000000,70.98000000,1007.74000000,75.68000000,437.55000000
27.94000000,49.16000000,1004.22000000,35.46000000,436.75000000
26.96000000,73.68000000,1013.81000000,84.77000000,429.48000000
7.93000000,42.28000000,1008.43000000,85.57000000,484.75000000
21.87000000,69.45000000,1014.04000000,71.19000000,439.97000000
27.38000000,70.04000000,1011.18000000,72.26000000,428.88000000
13.68000000,44.47000000,1027.81000000,69.53000000,469.37000000
14.52000000,40.35000000,1011.11000000,69.84000000,470.80000000
5.64000000,40.62000000,1015.76000000,85.98000000,483.17000000
17.88000000,46.97000000,1013.73000000,67.78000000,456.77000000
27.06000000,77.17000000,1008.71000000,90.60000000,432.20000000
19.69000000,56.65000000,1020.86000000,70.02000000,454.87000000
21.86000000,58.49000000,1010.88000000,76.79000000,449.90000000
30.08000000,73.42000000,1011.17000000,63.86000000,434.95000000
11.48000000,44.60000000,1018.29000000,90.76000000,470.39000000
29.83000000,62.66000000,1007.98000000,47.07000000,438.71000000
10.42000000,43.79000000,1016.22000000,90.75000000,474.79000000
12.19000000,41.17000000,1019.43000000,65.47000000,475.64000000
22.52000000,66.48000000,1003.87000000,78.29000000,435.02000000
23.82000000,60.32000000,1016.61000000,75.29000000,445.00000000
20.34000000,59.80000000,1015.18000000,80.21000000,453.54000000
7.78000000,40.80000000,1026.70000000,85.61000000,488.54000000
20.57000000,44.90000000,1008.39000000,62.69000000,456.18000000
15.24000000,48.60000000,1007.08000000,86.49000000,459.85000000
32.26000000,73.68000000,1014.75000000,60.90000000,426.48000000
23.58000000,58.82000000,1009.68000000,81.38000000,445.01000000
8.93000000,40.46000000,1019.03000000,71.00000000,472.77000000
23.28000000,72.24000000,1011.30000000,90.50000000,434.21000000
15.24000000,40.00000000,1017.34000000,65.16000000,454.64000000
24.33000000,46.93000000,1013.51000000,52.63000000,449.07000000
17.86000000,52.90000000,1015.71000000,67.99000000,457.42000000
13.78000000,38.47000000,1015.20000000,57.80000000,466.41000000
25.82000000,59.43000000,1008.08000000,65.25000000,436.67000000
31.28000000,75.08000000,1005.39000000,49.53000000,438.63000000
25.71000000,58.59000000,1012.77000000,61.83000000,451.28000000
14.28000000,43.02000000,1012.97000000,49.44000000,467.83000000
27.89000000,73.17000000,1009.85000000,64.22000000,432.83000000
16.53000000,53.29000000,1018.64000000,87.47000000,463.32000000
11.33000000,41.50000000,1013.58000000,88.70000000,475.01000000
22.65000000,57.85000000,1012.60000000,68.52000000,445.36000000
23.50000000,54.42000000,1012.31000000,68.29000000,455.38000000
21.38000000,49.21000000,1012.49000000,53.77000000,449.66000000
31.65000000,66.25000000,1008.57000000,59.05000000,437.35000000
26.31000000,71.29000000,1009.87000000,84.16000000,432.92000000
14.86000000,44.71000000,1018.30000000,49.46000000,466.38000000
29.37000000,74.78000000,1009.47000000,55.65000000,434.20000000
15.15000000,53.82000000,1016.34000000,62.59000000,461.60000000
19.45000000,46.33000000,1013.39000000,99.52000000,452.82000000
17.14000000,58.16000000,1018.59000000,77.22000000,458.61000000
25.26000000,65.61000000,1014.43000000,58.35000000,447.34000000
24.94000000,74.33000000,1014.30000000,75.34000000,435.21000000
21.01000000,44.05000000,1010.61000000,64.12000000,445.07000000
19.98000000,56.53000000,1020.22000000,73.53000000,454.89000000
27.92000000,69.23000000,1013.21000000,44.43000000,435.62000000
18.99000000,56.65000000,1020.46000000,77.16000000,457.55000000
23.25000000,56.90000000,1006.82000000,76.37000000,442.76000000
14.40000000,41.26000000,1021.41000000,73.11000000,462.78000000
22.67000000,64.15000000,1021.02000000,70.49000000,453.47000000
9.05000000,40.00000000,1015.48000000,80.91000000,472.41000000
31.84000000,77.95000000,1014.90000000,55.35000000,433.28000000
27.18000000,61.41000000,1012.17000000,46.11000000,449.70000000
10.23000000,41.46000000,1020.45000000,84.95000000,480.87000000
18.22000000,44.34000000,1019.35000000,56.78000000,469.27000000
26.36000000,73.68000000,1013.99000000,86.44000000,430.39000000
26.64000000,69.13000000,1010.60000000,79.23000000,430.41000000
3.96000000,35.47000000,1016.79000000,83.81000000,489.68000000
30.74000000,79.05000000,1005.78000000,73.19000000,430.69000000
24.74000000,69.13000000,1010.69000000,90.08000000,431.24000000
11.68000000,40.55000000,1022.21000000,85.76000000,475.13000000
27.58000000,57.19000000,1007.88000000,52.95000000,435.70000000
10.74000000,44.85000000,1014.25000000,71.61000000,476.83000000
29.78000000,65.74000000,1012.13000000,44.96000000,441.51000000
13.25000000,41.62000000,1010.80000000,77.81000000,457.64000000
14.87000000,38.28000000,1014.65000000,80.24000000,467.29000000
6.86000000,41.17000000,1020.12000000,79.14000000,490.23000000
16.27000000,44.21000000,1020.56000000,82.22000000,462.11000000
5.15000000,35.19000000,1018.63000000,93.94000000,488.42000000
27.85000000,66.44000000,1008.48000000,77.15000000,429.00000000
23.84000000,59.87000000,1019.11000000,59.59000000,441.94000000
10.15000000,41.46000000,1019.78000000,83.56000000,481.31000000
19.76000000,51.19000000,1008.38000000,92.56000000,448.71000000
18.93000000,67.71000000,1005.04000000,82.40000000,444.55000000
19.38000000,63.56000000,1013.13000000,83.54000000,452.01000000
18.20000000,52.72000000,1025.87000000,54.26000000,463.47000000
11.06000000,40.64000000,1021.47000000,96.16000000,479.13000000
15.14000000,37.85000000,1010.33000000,84.30000000,468.31000000
20.99000000,67.07000000,1005.17000000,82.41000000,442.02000000
10.11000000,39.72000000,1019.10000000,69.68000000,476.80000000
18.77000000,58.66000000,1010.34000000,87.25000000,454.54000000
21.03000000,69.05000000,1002.17000000,75.35000000,444.35000000
9.45000000,41.40000000,1027.34000000,86.66000000,475.49000000
29.28000000,75.08000000,1005.21000000,59.00000000,436.15000000
18.99000000,44.60000000,1014.70000000,40.11000000,463.48000000
13.74000000,38.73000000,1004.34000000,82.82000000,470.06000000
23.30000000,52.84000000,1003.97000000,72.16000000,439.49000000
25.90000000,71.73000000,1010.18000000,74.83000000,434.84000000
24.92000000,48.92000000,1010.11000000,36.53000000,445.56000000
25.92000000,73.77000000,1001.27000000,94.28000000,432.00000000
26.26000000,73.06000000,1009.35000000,91.65000000,435.41000000
20.16000000,57.76000000,1019.34000000,72.10000000,455.13000000
15.98000000,39.64000000,1009.31000000,81.21000000,467.22000000
16.58000000,41.79000000,1006.24000000,72.95000000,452.95000000
28.75000000,70.02000000,1010.33000000,46.55000000,440.31000000
24.07000000,73.46000000,1006.61000000,73.46000000,438.41000000
20.86000000,57.32000000,1010.24000000,76.64000000,446.48000000
11.44000000,41.39000000,1019.59000000,79.95000000,478.52000000
28.97000000,67.90000000,1006.19000000,65.81000000,434.70000000
25.65000000,68.08000000,1011.27000000,75.26000000,435.91000000
9.61000000,44.03000000,1008.30000000,91.36000000,473.54000000
20.79000000,57.32000000,1012.47000000,70.09000000,446.18000000
30.92000000,78.05000000,1011.00000000,59.62000000,434.12000000
9.93000000,39.04000000,1023.78000000,77.08000000,480.54000000
23.09000000,70.02000000,1010.58000000,77.85000000,443.27000000
29.24000000,64.33000000,1011.49000000,65.08000000,440.12000000
21.33000000,50.32000000,1008.58000000,85.30000000,442.44000000
27.76000000,65.59000000,1010.80000000,67.29000000,439.03000000
11.28000000,40.55000000,1006.23000000,97.78000000,475.14000000
8.85000000,40.22000000,1008.61000000,90.60000000,482.30000000
4.97000000,38.91000000,1018.99000000,89.86000000,489.96000000
21.93000000,57.17000000,1009.81000000,81.15000000,448.75000000
6.50000000,38.68000000,1017.80000000,62.90000000,483.72000000
19.95000000,50.59000000,1016.11000000,73.23000000,459.27000000
25.03000000,61.86000000,1012.84000000,80.85000000,439.55000000
9.68000000,41.06000000,1022.75000000,87.44000000,476.67000000
15.63000000,44.90000000,1009.38000000,82.80000000,457.44000000
27.75000000,69.89000000,1015.41000000,73.01000000,430.33000000
16.48000000,41.35000000,1005.61000000,89.07000000,465.64000000
9.55000000,39.66000000,1018.80000000,74.88000000,480.74000000
21.89000000,58.05000000,1011.31000000,85.71000000,441.76000000
13.21000000,41.20000000,1016.63000000,74.10000000,474.26000000
25.09000000,58.95000000,1016.99000000,53.16000000,443.26000000
28.02000000,71.77000000,1006.50000000,72.41000000,428.58000000
10.06000000,37.83000000,1005.49000000,99.46000000,473.51000000
28.28000000,61.47000000,1009.44000000,60.89000000,443.12000000
27.71000000,62.39000000,1006.43000000,68.21000000,435.84000000
8.34000000,40.96000000,1023.28000000,89.45000000,483.92000000
27.03000000,65.12000000,1015.94000000,45.10000000,441.62000000
27.36000000,58.33000000,1013.86000000,56.70000000,439.14000000
25.45000000,57.32000000,1011.70000000,47.09000000,441.30000000
24.86000000,63.47000000,1011.50000000,71.78000000,441.68000000
23.62000000,45.87000000,1007.75000000,58.69000000,445.55000000
5.54000000,45.87000000,1008.69000000,95.91000000,478.02000000
15.73000000,38.73000000,1002.48000000,76.91000000,466.63000000
23.30000000,48.78000000,1018.17000000,75.36000000,441.08000000
13.73000000,41.78000000,1011.75000000,49.65000000,464.94000000
15.31000000,41.35000000,1005.09000000,95.25000000,466.50000000
8.07000000,43.41000000,1016.02000000,76.26000000,467.56000000
16.05000000,65.46000000,1013.92000000,87.99000000,456.94000000
8.39000000,52.72000000,1026.06000000,86.76000000,473.45000000
20.35000000,68.61000000,1011.17000000,86.69000000,450.89000000
27.43000000,63.87000000,1017.60000000,43.33000000,442.71000000
10.07000000,40.92000000,1021.84000000,84.18000000,471.71000000
23.69000000,77.54000000,1009.32000000,89.70000000,440.21000000
25.53000000,59.57000000,1010.65000000,82.04000000,445.59000000
26.82000000,75.08000000,1005.93000000,60.81000000,441.14000000
12.19000000,41.06000000,1021.35000000,74.98000000,474.63000000
23.99000000,68.12000000,1012.92000000,70.68000000,437.14000000
23.50000000,50.78000000,1008.70000000,57.70000000,445.09000000
16.74000000,39.16000000,1005.68000000,71.17000000,460.47000000
13.34000000,40.83000000,1008.09000000,85.85000000,471.82000000
20.10000000,59.87000000,1018.97000000,87.23000000,444.71000000
30.07000000,69.82000000,1010.39000000,57.53000000,437.38000000
30.57000000,58.90000000,1004.54000000,54.37000000,438.49000000
13.93000000,40.20000000,1013.41000000,89.86000000,466.47000000
23.56000000,60.77000000,1017.93000000,76.34000000,443.13000000
32.13000000,74.34000000,1003.34000000,56.39000000,436.30000000
12.14000000,45.00000000,1023.90000000,89.20000000,476.60000000
10.55000000,41.92000000,1030.00000000,91.23000000,470.95000000
13.94000000,44.84000000,1023.69000000,95.30000000,468.06000000
24.71000000,60.77000000,1016.67000000,69.70000000,443.52000000
7.81000000,39.64000000,1011.42000000,86.68000000,482.22000000
25.26000000,61.08000000,1013.68000000,71.72000000,447.46000000
13.10000000,41.48000000,1009.00000000,87.41000000,460.34000000
29.78000000,69.71000000,1008.96000000,67.46000000,434.33000000
25.21000000,65.34000000,1013.94000000,65.04000000,446.68000000
12.08000000,41.39000000,1019.45000000,78.30000000,477.80000000
13.45000000,41.16000000,1022.04000000,82.96000000,460.57000000
31.68000000,70.79000000,1004.05000000,54.50000000,429.55000000
27.62000000,63.90000000,1013.11000000,43.56000000,442.89000000
5.76000000,45.87000000,1010.83000000,95.79000000,481.40000000
29.55000000,67.69000000,1004.88000000,48.68000000,428.77000000
30.67000000,71.29000000,1008.36000000,52.08000000,430.28000000
21.06000000,62.91000000,1011.92000000,75.52000000,455.22000000
8.48000000,40.05000000,1015.89000000,90.25000000,483.50000000
16.38000000,47.45000000,1010.08000000,88.86000000,450.69000000
22.38000000,63.31000000,1014.76000000,73.80000000,441.30000000
30.82000000,70.36000000,1006.47000000,58.79000000,439.16000000
16.18000000,43.99000000,1021.97000000,80.96000000,460.81000000
23.01000000,44.05000000,1006.56000000,74.95000000,450.67000000
14.81000000,42.03000000,1017.43000000,72.54000000,470.41000000
10.95000000,40.22000000,1010.04000000,78.96000000,477.23000000
9.82000000,37.83000000,1005.29000000,100.07000000,473.66000000
23.60000000,62.44000000,1011.52000000,78.12000000,440.66000000
11.70000000,41.16000000,1019.58000000,87.49000000,464.12000000
10.40000000,42.44000000,1014.24000000,93.48000000,480.04000000
14.40000000,42.18000000,1015.47000000,77.70000000,464.81000000
25.60000000,63.76000000,1010.18000000,67.43000000,435.75000000
12.74000000,44.03000000,1007.62000000,97.64000000,463.96000000
25.47000000,60.75000000,1007.27000000,65.91000000,438.42000000
15.92000000,41.79000000,1006.24000000,79.42000000,458.68000000
16.37000000,36.99000000,1006.37000000,90.11000000,463.76000000
21.22000000,59.15000000,1014.68000000,59.71000000,450.96000000
21.96000000,69.94000000,1011.09000000,80.27000000,441.15000000
7.19000000,38.91000000,1016.53000000,88.61000000,486.05000000
25.62000000,60.29000000,1017.81000000,51.24000000,444.94000000
19.09000000,42.44000000,1012.93000000,63.59000000,461.84000000
10.34000000,41.74000000,1020.07000000,79.17000000,480.84000000
23.86000000,63.77000000,1014.60000000,82.37000000,440.58000000
21.51000000,48.92000000,1010.36000000,38.27000000,455.11000000
25.13000000,57.69000000,1007.43000000,78.43000000,437.80000000
22.69000000,59.44000000,1012.97000000,83.47000000,446.43000000
13.41000000,54.30000000,1016.48000000,79.28000000,467.88000000
26.80000000,72.58000000,1008.94000000,78.24000000,428.62000000
7.01000000,40.72000000,1024.00000000,86.37000000,489.64000000
27.37000000,63.73000000,1009.79000000,65.25000000,437.24000000
10.45000000,41.01000000,1020.57000000,93.84000000,465.74000000
11.43000000,41.16000000,1022.81000000,92.04000000,466.86000000
7.95000000,37.49000000,1009.32000000,80.80000000,479.78000000
4.16000000,35.47000000,1017.72000000,88.49000000,486.70000000
24.40000000,67.45000000,1015.63000000,57.10000000,435.47000000
27.62000000,72.43000000,1007.54000000,71.33000000,428.76000000
8.84000000,42.49000000,1010.28000000,89.09000000,481.58000000
19.43000000,52.90000000,1018.35000000,61.12000000,456.08000000
30.12000000,74.16000000,1013.13000000,63.56000000,433.08000000
16.32000000,43.50000000,1021.30000000,72.60000000,460.07000000
8.96000000,40.05000000,1015.91000000,89.40000000,467.24000000
29.12000000,66.51000000,1015.69000000,37.90000000,432.88000000
17.01000000,44.20000000,1019.18000000,61.23000000,457.26000000
26.57000000,44.57000000,1007.76000000,50.39000000,445.49000000
21.08000000,46.93000000,1014.49000000,63.33000000,453.87000000
22.54000000,51.95000000,1007.29000000,79.28000000,447.29000000
5.05000000,35.57000000,1027.03000000,80.02000000,491.40000000
15.27000000,38.73000000,1002.83000000,77.77000000,465.99000000
12.32000000,41.62000000,1012.16000000,88.37000000,455.71000000
25.05000000,58.59000000,1013.37000000,66.14000000,442.93000000
9.82000000,41.04000000,1026.72000000,77.28000000,473.98000000
13.39000000,44.85000000,1017.24000000,80.44000000,469.18000000
25.63000000,72.99000000,1008.20000000,86.80000000,436.64000000
11.98000000,39.35000000,1014.97000000,98.05000000,472.43000000
18.37000000,44.89000000,1010.61000000,86.74000000,454.37000000
9.78000000,43.80000000,1022.25000000,69.64000000,477.22000000
13.51000000,39.31000000,1012.18000000,75.19000000,466.46000000
33.17000000,70.40000000,1004.45000000,58.00000000,430.14000000
21.40000000,74.93000000,1014.58000000,80.85000000,434.09000000
16.84000000,45.01000000,1016.14000000,75.74000000,456.85000000
9.55000000,40.67000000,1018.56000000,70.72000000,486.34000000
17.30000000,57.76000000,1016.26000000,87.74000000,455.75000000
5.81000000,35.79000000,1012.14000000,92.28000000,484.41000000
25.02000000,69.75000000,1010.04000000,91.86000000,437.87000000
26.87000000,69.23000000,1012.71000000,54.54000000,433.89000000
13.11000000,41.44000000,1015.55000000,74.45000000,471.61000000
18.24000000,58.46000000,1017.38000000,86.92000000,449.63000000
5.98000000,41.31000000,1001.66000000,89.50000000,484.51000000
14.54000000,42.77000000,1019.61000000,81.82000000,466.37000000
24.54000000,60.29000000,1017.42000000,58.94000000,447.67000000
11.95000000,40.69000000,1015.62000000,85.34000000,475.40000000
16.60000000,53.16000000,1014.50000000,76.75000000,457.26000000
23.76000000,74.22000000,1009.20000000,92.98000000,437.47000000
32.38000000,77.24000000,1007.70000000,61.15000000,430.96000000
26.71000000,68.30000000,1015.07000000,62.70000000,436.66000000
23.26000000,64.05000000,1012.96000000,88.31000000,442.75000000
18.48000000,58.59000000,1015.61000000,85.14000000,452.52000000
7.74000000,42.49000000,1009.07000000,90.11000000,481.69000000
24.14000000,69.23000000,1012.40000000,73.26000000,433.92000000
16.34000000,41.48000000,1015.92000000,48.24000000,453.60000000
22.93000000,58.20000000,1017.75000000,54.09000000,444.95000000
24.39000000,60.84000000,1018.50000000,61.73000000,442.72000000
10.36000000,43.67000000,1011.95000000,78.15000000,477.23000000
22.35000000,57.76000000,1017.92000000,68.18000000,453.74000000
22.37000000,50.78000000,1008.84000000,82.06000000,449.08000000
16.72000000,53.82000000,1015.46000000,66.90000000,458.25000000
15.62000000,41.23000000,992.89000000,83.99000000,463.21000000
11.09000000,42.44000000,1014.18000000,92.81000000,478.37000000
12.38000000,48.04000000,1012.78000000,100.13000000,465.99000000
19.11000000,58.95000000,1017.07000000,85.49000000,449.89000000
23.19000000,67.07000000,1005.67000000,65.19000000,442.45000000
9.11000000,40.02000000,1031.10000000,83.02000000,479.03000000
26.86000000,68.08000000,1012.99000000,50.04000000,436.25000000
24.43000000,58.05000000,1011.88000000,71.39000000,445.68000000
13.61000000,38.47000000,1015.10000000,54.98000000,466.51000000
23.13000000,72.24000000,1010.92000000,92.30000000,437.67000000
18.68000000,62.10000000,1019.78000000,83.67000000,453.25000000
19.46000000,56.89000000,1014.02000000,84.95000000,447.86000000
20.68000000,68.61000000,1011.20000000,84.81000000,446.33000000
20.58000000,50.78000000,1008.87000000,91.18000000,445.03000000
5.06000000,40.64000000,1021.49000000,93.70000000,483.73000000
23.28000000,60.84000000,1017.91000000,67.50000000,444.13000000
23.66000000,60.37000000,1006.91000000,87.13000000,438.59000000
12.27000000,43.80000000,1023.21000000,57.00000000,468.55000000
28.92000000,66.51000000,1015.50000000,34.51000000,439.09000000
10.68000000,38.38000000,1020.79000000,72.33000000,476.22000000
28.06000000,68.24000000,1010.27000000,69.72000000,429.47000000
10.82000000,42.02000000,996.03000000,99.34000000,475.46000000
19.35000000,64.15000000,1021.37000000,68.53000000,457.74000000
13.42000000,40.92000000,1022.84000000,75.89000000,458.49000000
30.85000000,68.94000000,1007.31000000,68.99000000,426.10000000
31.11000000,75.33000000,1002.32000000,64.25000000,433.37000000
