Show Id,Title,Description,Director,Genres,Cast,Production Country,Release Date,Rating,Duration,Imdb Score,Content Type,Date Added
e9bb1e3c-0dbc-4df3-9a32-5e8e5cf2bfa9,The Day Will Come,"In 1967, two brothers from Copenhagen, Denmark, wind up in an orphanage, where the headmaster's cruel tyranny slowly provokes the kids to push back.",,"International TV Shows, TV Dramas","Sofie Gråbøl, Lars Mikkelsen, Harald Kaiser Hermann, Albert Rudbeck Lindhardt, Laurids Skovgaard Andersen, Søren Sætter Lassen, Sonja Richter, David Dencik, Solbjørg Højfeldt, Lars Ranthe",Denmark,2016,TV-14,1 Season,8.0/10,TV Show,
a0f3f0d5-9370-4dd5-aee2-9e6e5ea5662a,The Dealer,"Separated by distance and circumstance, two bitter rivals cross paths when the perils of the drug trade unexpectedly unite them.",Ahmed Saleh,"Action & Adventure, International Movies","Ahmed El Sakka, Khaled El Nabawy, Mai Selim, Nedal El Shafey, Boris Abramov, Selami Şahin",Egypt,2010,TV-14,124 min,5.6/10,Movie,"April 25, 2020"
945b0a35-9b43-466e-87f7-d86dec6c4317,The Death and Life of Marsha P. Johnson,"As she fights the tide of violence against trans women, activist Victoria Cruz probes the suspicious 1992 death of her friend Marsha P. Johnson.",David France,"Documentaries, LGBTQ Movies",,"Greece, United States",2017,TV-MA,106 min,7.2/10,Movie,"October 6, 2017"
f642f949-2627-4d64-8d0e-4afb8f312c40,The Death of Mr. Lazarescu,"The plot of Romanian director Cristi Puiu's real-time drama is simple, following the travails of an ailing old man who waits for his illness to overtake him as a weary paramedic shuttles him between hospitals.",Cristi Puiu,"Dramas, International Movies","Monica Bârlădeanu, Ion Fiscuteanu, Doru Ana, Dragos Bucur, Gabriel Spahiu, Dan Chiriac, Luminita Gheorghiu, Alina Berzunteanu, Dana Dogaru, Mimi Brănescu",Romania,2005,R,154 min,8.0/10,Movie,"March 4, 2020"
792d7ef6-411e-48fe-8648-d2a02f59e7ae,The Death of Stalin,The death of Russian dictator Joseph Stalin throws the Soviet Union into comic chaos as his ambitious but addled ministers maneuver to succeed him.,Armando Iannucci,"Comedies, Dramas, Independent Movies","Steve Buscemi, Simon Russell Beale, Paddy Considine, Rupert Friend, Jason Isaacs, Michael Palin, Andrea Riseborough, Jeffrey Tambor, Olga Kurylenko, Paul Chahidi","United Kingdom, France, Belgium, Canada, United States",2017,R,107 min,7.1/10,Movie,"April 3, 2020"
8697f448-1864-4c5d-8cb0-85f1ab121716,The Debt Collector,"A broke martial arts instructor takes a side gig with a mobster, who pairs him with a veteran thug for a weekend of fisticuffs-fueled debt collection.",Jesse V. Johnson,Action & Adventure,"Scott Adkins, Louis Mandylor, Vladimir Kulich, Michael Paré, Rachel Brann, Selina Lo, Tony Todd","United Kingdom, United States",2018,TV-MA,96 min,5.9/10,Movie,"September 3, 2018"
b74c6eda-34aa-4da4-969a-522a51619179,The Debt Collector 2,"French and Sue have two days to collect on three debts, using as much force as it takes – all while evading the wrath of a crime lord out for revenge.",Jesse V. Johnson,Action & Adventure,"Scott Adkins, Louis Mandylor, Vladimir Kulich, Marina Sirtis, Ski Carr, Charity Collins, Mayling Ng, Josef Cannon, Jermaine Jacox, Vernon Wells",United States,2020,TV-MA,97 min,5.6/10,Movie,"August 31, 2020"
01f9a775-92f3-4be9-b728-0fd86f3a468c,The Decline,An accident at a remote training camp leaves a group of survivalists bitterly divided — and caught in a brutal fight for their lives.,Patrice Laliberté,"Action & Adventure, International Movies","Guillaume Laurin, Marie-Evelyne Lessard, Réal Bossé, Marc-André Grondin, Marc Beaupré, Marilyn Castonguay, Guillaume Cyr, Isabelle Giroux, Juliette Maxyme Proulx",Canada,2020,TV-MA,83 min,6.1/10,Movie,"March 27, 2020"
079bba6f-1f70-4569-85da-ef511960d537,The Deep,"The Nektons are a family of underwater explorers who discover the hidden secrets of the oceans, including sunken cities, sea creatures and pirates.",,Kids' TV,"Vincent Tong, Ashleigh Ball, Kathleen Barr, Michael Dobson, Brian Drummond","Canada, Australia",2019,TV-Y7,3 Seasons,8.0/10,TV Show,"November 1, 2019"
837c503e-5831-4968-81c1-9ce4d4ced855,The Defected,"After surviving a near-fatal injury on the job, a cop sets out to investigate a conspiracy involving the top brass of the police department.",,"Crime TV Shows, International TV Shows, TV Dramas","Kara Hui, Philip Keung, Benjamin Yuen, Sisley Choi, Hui Shiu Hung, Ben Wong, Joman Chiang","China, Hong Kong",2019,TV-14,1 Season,7.1/10,TV Show,
79439e7e-d40c-476b-b668-2578636ac806,The Degenerates,Six stand-ups explore the coarse and salacious side of comedy in this series of half-hour specials. For mature audiences.,,"Stand-Up Comedy & Talk Shows, TV Comedies","Big Jay Oakerson, Brad Williams, Yamaneika Saunders, Liza  Treyger, Joey Diaz, Christina Pazsitzky",,2019,TV-MA,2 Seasons,6.4/10,TV Show,"December 31, 2019"
b7b62822-ad2d-41a3-8b90-dd56aa93887e,The Delivery Boy,A teen criminal and a young sex worker forge an unlikely alliance during a night that forces them to confront painful pasts and crises of conscience.,Adekunle Nodash Adejuyigbe,"International Movies, Thrillers","Jamal Ibrahim, Jemima Osunde, Charles Etubiebi, Jude Chukwuka, Chris Iheuwa, Kehinde Fasuyi",Nigeria,2018,TV-14,67 min,6.3/10,Movie,"May 14, 2020"
76f7c7bd-148d-4e95-babb-e0238323af01,The Departed,Two rookie Boston cops are sent deep undercover – one inside the gang of a charismatic Irish mob boss and the other double-crossing his own department.,Martin Scorsese,"Dramas, Thrillers","Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg, Martin Sheen, Ray Winstone, Vera Farmiga, Anthony Anderson, Alec Baldwin, Kevin Corrigan","United States, Hong Kong",2006,R,151 min,8.4/10,Movie,"January 1, 2021"
3f21a76c-0bc7-4a11-95ff-6d0a7971218e,The Devil All The Time,Sinister characters converge around a young man devoted to protecting those he loves in a postwar backwoods town teeming with corruption and brutality.,Antonio Campos,"Dramas, Thrillers","Tom Holland, Bill Skarsgård, Riley Keough, Robert Pattinson, Mia Wasikowska, Jason Clarke, Sebastian Stan, Haley Bennett, Harry Melling, Eliza Scanlen",United States,2020,R,139 min,7.2/10,Movie,"September 16, 2020"
d1bdd50d-0631-4215-bda8-b130b8f944ba,The Devil and Father Amorth,"In Rome, ""Exorcist"" director William Friedkin follows a 91-year-old priest who performs a real demonic exorcism on a woman from a small Italian town.",William Friedkin,"Documentaries, Horror Movies",,"Italy, United States",2017,TV-PG,69 min,4.8/10,Movie,"July 23, 2018"
a9a5fdea-1265-4fab-8fdd-7abc194cebe9,The Devil Below,"When a team of researchers tries to find out what started a fire in a coal mine, they quickly discover that the disaster is anything but natural.",Bradley Parker,Horror Movies,"Alicia Sanz, Will Patton, Jonathan Sadowski, Adan Canto, Zach Avery, Chinaza Uche, Jesse LaTourette",United States,2021,TV-MA,89 min,4.4/10,Movie,"June 13, 2021"
23328a9f-5130-4c45-8976-1150b6b1138c,The Devil Next Door,"A Cleveland grandfather is brought to trial in Israel, accused of being the infamous Nazi death camp guard known as Ivan the Terrible.",,"Crime TV Shows, Docuseries",,United States,2019,TV-MA,1 Season,7.7/10,TV Show,
5c54d788-872e-4828-9be8-24cdd6271896,The Devil Punisher,"A baker by day and demon fighter by night, a reincarnated deity must jog his amnesiac lover's memory of their millennium-long romance.","Chang Chin-jung, Chen Rong-hui","International TV Shows, Romantic TV Shows, TV Mysteries","Mike He, Ivy Shao, Anson Chen, Jane Chang, Roy Chang, Amanda Chou, Johnny Yang, Yin Chao-te, Tan Ai-Chen, Chen Bor-jeng, Dewi Chien",Taiwan,2020,TV-14,1 Season,6.1/10,TV Show,
e33c2264-d224-4e17-9f5c-561a517f93d6,The Devil's Mistress,"Before the dawn of World War II, an ambitious actress pursues her dreams in Berlin. But her plans derail when she becomes Joseph Goebbels’ mistress.",Filip Renc,"Dramas, International Movies","Tatiana Pauhofová, Karl Markovics, Gedeon Burkhard, Simona Stasová, Martin Huba, Pavel Kríz, Zdenka Procházková, Anna Fialová, Lenka Vlasáková, Jirí Mádl","Czech Republic, Slovakia",2016,TV-MA,110 min,5.6/10,Movie,"May 15, 2017"
c8ee9032-ac16-4680-9803-cded81eb2507,The Dig,"On the eve of World War II, a British widow hires a self-taught archaeologist to dig up mysterious formations on her land, leading to a staggering find.",Simon Stone,"Dramas, International Movies","Carey Mulligan, Ralph Fiennes, Lily James, Johnny Flynn, Ben Chaplin, Ken Stott",United Kingdom,2021,PG-13,113 min,7.2/10,Movie,"January 29, 2021"
7dc4cbec-a8eb-422a-b9a8-7ea737f39bcb,The Dirt,"In this unflinching biopic based on Mötley Crüe's best-selling book, four LA misfits navigate the monster highs and savage lows of music superstardom.",Jeff Tremaine,"Comedies, Dramas, Music & Musicals","Douglas Booth, Iwan Rheon, Colson Baker, Daniel Webber, David Costabile, Pete Davidson",United States,2019,TV-MA,108 min,6.9/10,Movie,"March 22, 2019"
86a0b571-d0bf-43f7-afb1-89581b8fc6c3,The Disappearance of Madeleine McCann,"The documentary takes a detailed look at the disappearance of 3-year-old Madeleine McCann, who vanished while on holiday with her family.",,"Crime TV Shows, Docuseries",,,2019,TV-14,1 Season,6.4/10,TV Show,
5e036fea-0cd3-4d8f-9013-182424e7deee,The Disaster Artist,"Aspiring actor Greg moves to Los Angeles with his strange friend Tommy, then agrees to star in his movie. Things start weird and get a lot weirder.",James Franco,"Comedies, Dramas","James Franco, Dave Franco, Seth Rogen, Josh Hutcherson, Ari Graynor, Alison Brie, Jacki Weaver, Zac Efron, Hannibal Buress, Jason Mantzoukas, Nathan Fielder, Paul Scheer, Megan Mullally, Sharon Stone, Tommy Wiseau",United States,2017,R,104 min,7.3/10,Movie,"June 1, 2020"
c6335f05-867e-42f7-a986-7d217270f792,The Disastrous Life of Saiki K.,"High school sophomore Kusuo Saiki swore as a child that he would keep his psychic talents hidden, but his abilities still make his life difficult.",,"Anime Series, International TV Shows, Teen TV Shows","Hiroshi Kamiya, Daisuke Ono, Nobunaga Shimazaki, Satoshi Hino, Natsuki Hanae, Ai Kayano, Yukari Tamura, Mitsuo Iwata, Rikako Aikawa",Japan,2018,TV-14,3 Seasons,8.4/10,TV Show,"March 1, 2019"
7e3281fa-243d-432d-89eb-c6632cfdf4af,The Disastrous Life of Saiki K.: Reawakened,"Kusuo and his gaggle of self-proclaimed friends are back for more psychic mishaps. If he didn't have enough problems before, he's got even more now.",,"Anime Series, International TV Shows","Hiroshi Kamiya, Daisuke Ono, Nobunaga Shimazaki, Satoshi Hino, Natsuki Hanae, Ai Kayano, Yukari Tamura, Maaya Uchida, Yoshimasa Hosoya, Masaya Matsukaze, Tomoaki Maeno, Kenji Nojima, Mitsuo Iwata, Rikako Aikawa, Yuki Kaji, Eri Kitamura, M・A・O, Kensho Ono, Kohsuke Toriumi, Nao Toyama",Japan,2019,TV-14,1 Season,7.8/10,TV Show,
932d74c3-ea23-4125-b856-f4fb4d147013,The Disciple,"Self-doubt, sacrifice and struggle converge into an existential crisis for a devoted classical vocalist as the mastery he strives for remains elusive.",Chaitanya Tamhane,"Dramas, Independent Movies, International Movies","Aditya Modak, Arun Dravid, Sumitra Bhave, Deepika Bhide Bhagwat, Kiran Yadnyopavit, Abhishek Kale, Neela Khedkar, Makarand Mukund, Kristy Banerjee, Prasad Vanarse",India,2021,TV-MA,128 min,7.3/10,Movie,"April 30, 2021"
f4e97815-6993-4573-b69a-dd9756b1e7f3,The Discovery,"A scientist whose proof of an afterlife caused a rash of suicides forges ahead with his research, while his disapproving son falls for a troubled woman.",Charlie McDowell,"Dramas, Independent Movies, Romantic Movies","Jason Segel, Rooney Mara, Robert Redford, Riley Keough, Jesse Plemons, Ron Canada",United States,2017,TV-MA,102 min,6.4/10,Movie,"March 31, 2017"
f6840af2-e31c-48f1-884e-003b3183400b,The Distinguished Citizen,"Worried he’s lost his artistic edge, a wealthy expat novelist returns to his backwater hometown in Argentina, where he’s regarded as a local hero.","Gastón Duprat, Mariano Cohn","Comedies, Dramas, International Movies","Oscar Martínez, Dady Brieva, Andrea Frigerio, Nora Navas, Manuel Vicente, Belén Chavanne, Marcelo D'Andrea, Gustavo Garzón","Argentina, Spain",2016,TV-MA,113 min,7.6/10,Movie,"September 1, 2017"
2867b118-a4dc-4ca1-aa1c-7225e33390c3,The Do-Over,The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.,Steven Brill,"Action & Adventure, Comedies","Adam Sandler, David Spade, Paula Patton, Kathryn Hahn, Nick Swardson, Catherine Bell, Michael Chiklis, Natasha Leggero, Sean Astin",United States,2016,TV-MA,109 min,5.9/10,Movie,"May 27, 2016"
43e55722-deac-4aba-b5db-9aa9a37f7ae2,The Doll,"Eerie things begin to happen after a man gives his wife a doll, unaware it once belonged to a girl who was murdered. The first of the ""Doll"" films.",Rocky Soraya,"Horror Movies, International Movies","Shandy Aulia, Denny Sumargo, Sara Wijayanto, Vitta Mariana Barrazza, Demian Aditya, Faiza Mahnur, Hans Gunawan, Aslam Abad, Annette Edoarda, Wenty Mamenda",Indonesia,2016,TV-MA,106 min,4.9/10,Movie,"January 15, 2019"
72158be2-3457-41ae-9617-5404cf383877,The Doll 2,"A mother uses her deceased daughter’s doll as a medium to communicate with her, but the consequences are chilling. The second of the “Doll” films.",Rocky Soraya,"Horror Movies, International Movies","Luna Maya, Herjunot Ali, Sara Wijayanto, Maria Sabta, Rydhen Afexi, Ira Ilva Sari, Shofia Shireen, Mega Carefansa, Wati Sudiyono, Princess Martinez",Indonesia,2017,TV-MA,117 min,5.1/10,Movie,"January 15, 2019"
787e3775-823b-4214-8c6d-a5a307e6bc2e,The Dragon Prince,An extraordinary discovery inspires two human princes and an elven assassin to team up on an epic quest to bring peace to their warring lands.,,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy","Jack De Sena, Paula Burrows, Sasha Rojen, Jason Simpson, Racquel Belmonte, Jesse Inocalla, Luc Roderique, Jonathan Holmes, Adrian Petriw","United States, Canada",2019,TV-Y7,3 Seasons,8.3/10,TV Show,"November 22, 2019"
cc11f80b-69b8-4af5-8106-4c2fa247c23c,The Dream Catchers,Four engineers from different walks of life cross paths in pursuit of the same selfless dream: making the world a better place – and finding love.,,"International TV Shows, Romantic TV Shows, TV Dramas","Rui En, Tay Ping Hui, Jesseca Liu, Shaun Chen, Elvin Ng, Nat Ho, Dawn Yeoh, Paige Chua, Zhang Zhenhuan",Singapore,2009,TV-14,1 Season,,TV Show,
775e3c0a-eb1c-45f9-83c9-86c9eda67e63,The Dream Job,"A mysterious, wealthy man offers three people a lucrative, unusual job that may be too good to be true: Live the high life as his children and heirs.",,"International TV Shows, TV Dramas","Hugo Ng, Shaun Chen, Jeanette Aw, Rebecca Lim, Zhang Zhenhuan, Ian Fang",Singapore,2016,TV-14,1 Season,,TV Show,
bf0f0b83-551d-48c1-93bc-e3fc5ac863c4,The Drowning,"Child psychologist Tom Seymour's testimony helped convict a boy of murder. Years later, their paths cross again, raising uncomfortable questions.",Bette Gordon,Thrillers,"Josh Charles, Julia Stiles, Avan Jogia, Tracie Thoms, Leo Fitzpatrick, Mike Houston, Jasper Newell","United States, Hong Kong",2016,TV-MA,99 min,4.6/10,Movie,"September 1, 2017"
0f2589f1-ea03-45b5-8c76-03f32a94faa5,The Drug King,A petty smuggler from Busan dives headfirst into illicit drug trafficking in the 1970s and rises to become king of narcotics exports to Japan.,Woo Min-ho,"Dramas, International Movies, Thrillers","Song Kang-ho, Cho Jung-seok, Bae Doona, Kim So-jin, Kim Dae-myung, Jo Woo-jin, Lee Hee-jun, Song Young-chang, Yoon Je-moon",South Korea,2018,TV-MA,139 min,6.3/10,Movie,"February 21, 2019"
120a68fe-7261-4c1c-85ce-20ae25fb1baf,The Duchess,"Katherine's a single mom juggling her career, her tween daughter, her relationship with her boyfriend — and pondering getting pregnant with her ex.",,"British TV Shows, International TV Shows, TV Comedies","Katherine Ryan, Rory Keenan, Katy Byrne, Doon Mackichan, Steen Raskopoulos, Michelle de Swarte, Sophie Fletcher",United Kingdom,2020,TV-MA,1 Season,6.7/10,TV Show,
782282e6-a5ab-4fac-9c94-8faa66846a6c,The Eagle of El-Se'eed,"A police officer and a drug lord become embroiled in a cycle of revenge, each man bent on taking the other down.",,"Crime TV Shows, International TV Shows, TV Action & Adventure","Mohamed Ramadan, Sayed Rajab, Dorra Zarrouk, Dina Talaat, Aida Reyad",,2018,TV-14,1 Season,,TV Show,
27c30948-25bb-41f2-8a6a-fb72ef7836b5,The Eddy,"The owner of a Paris jazz club gets tangled up with dangerous criminals as he fights to protect his business, his band and his teenage daughter.","Damien Chazelle, Houda Benyamina, Laïla Marrakchi, Alan Poul","International TV Shows, TV Dramas","André Holland, Joanna Kulig, Amandla Stenberg, Leïla Bekhti, Tahar Rahim, Benjamin Biolay, Adil Dehbi, Melissa George, Lada Obradovic, Tchéky Karyo, Randy Kerber, Elyes Aguis, Damian Nueva Cortes","United Kingdom, Germany, United States, France",2020,TV-MA,1 Season,7.1/10,TV Show,
83ab7b1a-2a91-444e-86fe-1ac44ac278f8,The Edge of Democracy,Political documentary and personal memoir collide in this exploration into the complex truth behind the unraveling of two Brazilian presidencies.,Petra Costa,"Documentaries, International Movies",,Brazil,2019,TV-14,122 min,7.3/10,Movie,"June 19, 2019"
eac26d0d-9720-4e69-a1bf-bb208eacea69,The Eichmann Show,This is the astonishing true story behind a moment in TV history: the live 1961 broadcast of Nazi mass-murderer Adolf Eichmann's trial in Jerusalem.,Paul Andrew Williams,"Dramas, International Movies","Martin Freeman, Anthony LaPaglia, Rebecca Front, Andy Nyman, Nicholas Woodeson, Ben Addis, Caroline Bartleet, Ed Birch, Dylan Edwards, Nathaniel Gleed, Ben Lloyd-Hughes, Vaidotas Martinaitis, Zora Bishop","United Kingdom, Lithuania",2015,TV-MA,96 min,6.3/10,Movie,"August 31, 2017"
261ccf3e-75c9-4386-9744-ceafb22f1cc5,The Emigrant,Ram leaves the nomadic life and embarks on a quest for knowledge in a pharaonic Egypt mired in political intrigue. Based on a biblical story.,Youssef Chahine,"Dramas, International Movies","Khaled El Nabawy, Hanan Turk, Yousra, Mahmoud Hemeida, Safia el-Emari, Michel Piccoli, Ahmed Bedir","Egypt, France",1994,TV-14,130 min,6.8/10,Movie,"June 19, 2020"
e0d5013d-4578-49fe-bfce-76d5a9f08f86,The End,"A wrongly accused man is pursued by a dogged investigator in this action-comedy featuring car chases, dark humor and more than a few vampires.",Mohammed Alhmly,"Action & Adventure, Comedies, International Movies","Mohamed El Hemaly, Abdulla Al-khudr, Ghadeer Zayid, Heba El Dorry, Abdulaziz Al-mesallam, Meshal Al-farhan, Meshal Al-Mujibel, Ibrahim Al-Sheikhly, Souad al-Husseini, Soliman Elyassin",Kuwait,2019,TV-MA,97 min,5.0/10,Movie,"May 17, 2020"
6c9f48dd-5941-46fa-80ec-f10e81065c1c,The End of Evangelion,"Seele orders an all-out attack on NERV, aiming to destroy the Evas before Gendo can trigger Third Impact and Instrumentality under his control.","Hideaki Anno, Kazuya Tsurumaki","Action & Adventure, Anime Features, International Movies","Megumi Ogata, Kotono Mitsuishi, Megumi Hayashibara, Yuko Miyamura, Yuriko Yamaguchi, Fumihiko Tachiki, Motomu Kiyokawa, Koichi Yamadera, Takehito Koyasu, Hiro Yuki, Miki Nagasawa, Maria Kawamura, Mugihito, Akira Ishida",Japan,1997,TV-MA,87 min,8.1/10,Movie,"June 21, 2019"
9572e3d4-9002-4491-b7ca-56c744cee981,The End of the F***ing World,A budding teen psychopath and a rebel hungry for adventure embark on a star-crossed road trip in this darkly comic series based on a graphic novel.,,"British TV Shows, International TV Shows, TV Comedies","Jessica Barden, Alex Lawther, Steve Oram, Christine Bottomley, Navin Chowdhry, Wunmi Mosaku, Gemma Whelan, Jonathan Aris, Eileen Davies",United Kingdom,2019,TV-MA,2 Seasons,8.1/10,TV Show,"November 5, 2019"
6b1e77c9-68e2-4b15-b7d0-2e580bc5556d,The Endless Trench,"Fearing retribution, a Republican from the Spanish Civil War hides in his home for more than 30 years with the help of his wife. Based on true events.","Aitor Arregi, Jon Garaño, Jose Mari Goenaga","Dramas, Independent Movies, International Movies","Antonio de la Torre, Belén Cuesta, Vicente Vergara, José Manuel Poga, Emilio Palacios","Spain, France, Canada",2019,TV-MA,148 min,7.1/10,Movie,"November 6, 2020"
7cbe2cc3-42be-4557-8980-d123504cc854,The English Game,Two 19th-century footballers on opposite sides of a class divide navigate professional and personal turmoil to change the game — and England — forever.,,"British TV Shows, International TV Shows, TV Dramas","Edward Holcroft, Kevin Guthrie, Charlotte Hope, Niamh Walsh, Craig Parkinson, James Harkness, Ben Batt, Gerard Kearns, Henry Lloyd-Hughes",United Kingdom,2020,TV-14,1 Season,7.7/10,TV Show,
9963bd90-fe49-4884-878b-5297c23c0211,The Epic Tales of Captain Underpants,Fourth-grade friends George and Harold have a shared love of pranks and comic books – and turning their principal into an undies-wearing superhero.,,"Kids' TV, TV Comedies","Nat Faxon, Jay Gragnani, Ramone Hamilton, Sean Astin, Dayci Brookshire, Jorge Diaz, Evan Kishiyama",United States,2019,TV-Y7,3 Seasons,6.6/10,TV Show,"July 19, 2019"
2231418d-d9c5-4542-8e82-5887ef8e294e,The Epic Tales of Captain Underpants in Space,Best friends George and Harold — along with their classmates and tyrannical principal — are recruited for a mysterious mission in outer space.,,"Kids' TV, TV Action & Adventure, TV Comedies","Nat Faxon, Jay Gragnani, Ramone Hamilton, Sean Astin, Dayci Brookshire, Jorge Diaz, Peter Hastings, Evan Kishiyama, David Koechner, Erica Luttrell, Brennan Murray, Nolan North, Gary Anthony Williams, Secunda Wood",United States,2020,TV-Y7,1 Season,7.1/10,TV Show,
314adcdf-0f17-4438-ab9a-69342395c815,The Exception,"During World War II, a Nazi officer charged with protecting an exiled Kaiser Wilhelm II from spies begins a steamy affair with a secretive Dutch maid.",David Leveaux,"Dramas, Romantic Movies","Lily James, Jai Courtney, Christopher Plummer, Janet McTeer, Ben Daniels, Eddie Marsan, Anton Lesser, Mark Dexter, Kris Cuppens","United Kingdom, United States",2016,R,107 min,6.6/10,Movie,"July 26, 2019"
f17304be-c83f-4060-9ef9-a0793d007b4c,The Expanding Universe of Ashley Garcia,15-year-old scientist Ashley Garcia explores the great unknown of modern teendom after moving across the country to pursue a career in robotics.,,"Kids' TV, TV Comedies, Teen TV Shows","Paulina Chávez, Jencarlos Canela",United States,2020,TV-PG,3 Seasons,6.8/10,TV Show,"December 9, 2020"
35f0415e-dcb0-4dd6-9d4a-b94105e22ee6,The F**k-It List,"After a prank blows up a studious high school senior's life, he shares a list of certain things he wishes he'd done differently — and maybe still can.",Michael Duggan,Comedies,"Eli Brown, Madison Iseman, Marcus Scribner, Jerry O'Connell, Karan Brar, Tristan Lake Leabu, Peter Facinelli, Natalie Zea",United States,2019,TV-MA,103 min,5.3/10,Movie,"July 1, 2020"
06aee39c-62b2-4ee9-80f8-321ef410b760,The Family,"An enigmatic conservative Christian group known as the Family wields enormous influence in Washington, D.C., in pursuit of its global ambitions.",Jesse Moss,Docuseries,"James Cromwell, David Rysdahl, Ben Rosenfield, Zachary Booth",United States,2019,TV-14,1 Season,6.3/10,TV Show,
d5948e4c-7ced-49b3-994f-3175f362ea07,The Family Court,Five lawyers from different firms develop a strong bond of friendship that is occasionally tested by their court cases and growing romantic feelings.,,"International TV Shows, TV Dramas","Tay Ping Hui, Qi Yu Wu, Chris Tong, Yao Wenlong, Eelyn Kok, Hong Hui Fang, Ann Kok",,2010,TV-MA,1 Season,,TV Show,
eaefa24d-486e-4631-8b71-1f6acf618994,The Fierce Wife,Beautiful housewife Xie An Zhen seems to be living the perfect life but finds her world crumbling after learning that her husband is cheating on her.,,"International TV Shows, Romantic TV Shows, TV Dramas","Sonia Sui, James Wen, Amanda Chu, Chris Wang, Karen Ying-Chen Hu, Patrick Lee, Janel Tsai, Li-li Pan, Fu Lei",Taiwan,2010,TV-MA,1 Season,7.0/10,TV Show,
fd254dfd-50e8-4aa7-8b10-2b89efe904a9,The Figurine (Araromire),"When a pair of friends discovers a mystical sculpture in an abandoned shrine, good fortune is bestowed upon them – until luck starts running out.",Kunle Afolayan,"Horror Movies, International Movies, Thrillers","Ramsey Nouah, Omoni Oboli, Kunle Afolayan, Funlola Aofiyebi, Tosin Sido, David J. Oserwe, Kate Adepegba, Muraina Oyelami, Wale Adebayo, Ombo Gogo Ombo",Nigeria,2009,TV-14,121 min,4.6/10,Movie,"October 1, 2019"
66593b6f-4d1e-4d99-b498-63ca3451404d,The Final Table,Teams of elite chefs vie to impress the world's toughest palates as they whip up iconic dishes from nine nations in this star-packed competition.,,Reality TV,Andrew Knowlton,United States,2018,TV-PG,1 Season,7.8/10,TV Show,
83ce45f2-50a0-4c77-b96d-11c7c356b110,The First Lady,"Dreaming of a better life, an imperiled prostitute crosses paths with a wealthy company heir who’s been transformed into a child by his evil uncle.",Omoni Oboli,"Dramas, International Movies","Omoni Oboli, Alexx Ekubo, Chinedu Ikedieze, Joseph Benjamin, Yvonne Jegede, Anthony Monjaro, Taiwo Familoni, Jude Chukwuka, Emilyn Johnson-Ekpo, Udoka Oyeka",,2015,TV-MA,107 min,,Movie,"December 20, 2019"
333b595c-0540-4faf-834b-f18af9e724fe,The First Line,Two determined Athenian attorneys spearhead a lawsuit against the British Museum for the return of the Parthenon Marbles to Greece.,"Coerte Voorhees, John Voorhees","Dramas, Independent Movies","Pantelis Kodogiannis, Kassandra Voyagis, Paul Freeman, Michael Byrne, Georges Corraface, Yorgo Voyagis, Giancarlo Giannini, Kelly Eleftheriou","United States, Greece, United Kingdom",2014,TV-14,87 min,5.0/10,Movie,"September 20, 2016"
8bfd18ae-b296-4439-afc1-af36dfe70423,The Fisherman's Diary,"Inspired by Nobel Peace Prize winner Malala Yousafzai, a young girl defies the expectations of her father and village to pursue an education",Enah Johnscott,"Dramas, International Movies","Kang Quintus, Faith Fidel, Casson Chinepoh, Ramsey Nouah, Ndamo Damaris, Neba Godwill Awantu, Onyama Laura, Prince Sube, Daphne Nije, Zoe Elora Ebai Mayohchu",Cameroon,2020,TV-MA,143 min,6.4/10,Movie,"April 4, 2021"
5881d42b-05e6-4428-9124-be1a4f98e2b2,The Five,"Twenty years after 5-year-old Jesse disappears near his home, his DNA turns up at the scene of a woman's murder, baffling his family and the police.",Mark Tonderai,"British TV Shows, Crime TV Shows, TV Dramas","Tom Cullen, O.T. Fagbenle, Lee Ingleby, Sarah Solemani, Hannah Arterton, Geraldine James, Michael Maloney, Rade Serbedzija, Jonathan Kerrigan, Don Warrington, Sophia La Porta",United Kingdom,2016,TV-MA,1 Season,7.7/10,TV Show,
1ae61c7e-8076-4766-bfa5-46162166274d,The Five Venoms,A dying kung fu master sends his last student to track down five former pupils in order to learn which one of them has become evil.,Cheh Chang,"Action & Adventure, Cult Movies, International Movies","Philip Kwok, Chien Sun, Sheng Chiang, Feng Lu, Meng Lo, Pai Wei, Lung Wei Wang, Feng Ku, Shu Pei Sun, Sun Chien",Hong Kong,1978,R,97 min,7.1/10,Movie,"July 31, 2018"
b0ae6d40-566f-4926-b980-9ab3b29203b3,The Fix,"Comedians Jimmy Carr, D.L. Hughley and Katherine Ryan tackle the world's woes with help from a rotating crew of funny guests and an actual expert.",,TV Comedies,"Jimmy Carr, D.L. Hughley, Katherine Ryan",United States,2018,TV-MA,1 Season,7.2/10,TV Show,
