Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
90dd74b9-3ef7-4fc2-9c17-df30844f5d84,587903,Landing Page Submission,Direct Traffic,No,No,1,1,1102,1,Converted to Lead,India,Operations Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Select,Thane & Outskirts,02.Medium,01.High,15,17,No,Yes,Modified
d3f05bd0-5777-4d90-b6c8-1e3bdf8bb42f,587894,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,01.High,14,19,No,No,SMS Sent
e902b114-3d1f-4870-9173-708289831a76,587890,Lead Add Form,Reference,No,No,1,0,0,0,SMS Sent,,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,01.High,14,19,No,No,Modified
03510761-4907-4877-8aef-af84eeea9a2f,587889,Landing Page Submission,Direct Traffic,No,No,0,5,1399,1.67,Page Visited on Website,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Worst,No,No,Select,Thane & Outskirts,02.Medium,02.Medium,14,16,No,Yes,Modified
a4e4dc80-930e-4d09-8a5f-66d44ae0cedd,587887,Lead Add Form,Reference,No,No,1,0,0,0,Email Opened,,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,01.High,14,19,No,No,Email Opened
c5ef3a51-c92a-474a-a33a-7df40e514b14,587886,Landing Page Submission,Direct Traffic,No,No,0,3,451,3,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,13,18,No,Yes,SMS Sent
7e7ca2c8-7640-4e22-b8d5-bcacfc79c18f,587883,Lead Add Form,Reference,No,No,1,0,0,0,Email Opened,,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,Potential Lead,Select,02.Medium,01.High,14,19,No,No,Modified
80f5897b-9092-40f4-86e3-029d988ba27b,587880,Lead Add Form,,No,No,1,0,0,0,SMS Sent,,Finance Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,01.High,14,17,No,No,SMS Sent
27c3a4f4-e1d4-4d08-a751-d63ae6a43db0,587876,Landing Page Submission,Google,No,No,0,6,544,6,SMS Sent,India,Human Resource Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14,18,No,No,Modified
bf4a03bc-b747-45a6-a6b5-659afa3bf3ac,587853,Lead Add Form,Welingak Website,No,No,1,1,1232,1,Page Visited on Website,,Supply Chain Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,01.High,01.High,16,17,No,No,Page Visited on Website
afe5ef47-0286-4b25-adba-c17d639d6c7e,587836,Landing Page Submission,Direct Traffic,No,No,0,3,15,3,Email Opened,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,02.Medium,14,15,No,Yes,Email Opened
9f0fac80-4bad-4240-a45f-d5260b963f1b,587827,Landing Page Submission,Direct Traffic,Yes,No,0,2,365,2,Unsubscribed,India,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,invalid number,Worst,No,No,Student of SomeSchool,Other Metro Cities,02.Medium,02.Medium,14,13,No,Yes,Unsubscribed
82797615-ccf0-4007-864e-1b37d18b70c2,587808,API,Direct Traffic,No,No,1,4,1761,4,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16,15,No,No,SMS Sent
2ca9d43a-39e0-4002-86f3-940f93612e31,587803,Landing Page Submission,Organic Search,Yes,No,0,6,453,6,SMS Sent,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Tier II Cities,02.Medium,02.Medium,13,14,No,Yes,SMS Sent
3fcf1c7e-1af7-42c1-ba18-77c1522e03e1,587802,API,Olark Chat,No,No,0,11,8,1.38,Email Opened,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Mumbai,02.Medium,02.Medium,15,16,No,Yes,Email Opened
92f68218-4a4b-446a-8917-413aebf593fe,587795,API,Organic Search,No,No,0,6,122,2,Olark Chat Conversation,United States,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15,15,No,No,Olark Chat Conversation
f92c7646-ac76-4e5c-b054-37b9c8f419a3,587786,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,Modified
fa839056-a84f-40ab-b72c-b0f9e5f9124c,587781,API,Olark Chat,No,No,0,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,SMS Sent
d644fbbf-c033-4034-8fa5-74f62a71209f,587777,Landing Page Submission,Direct Traffic,No,No,0,7,961,1.75,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Other Cities,,,,,No,No,SMS Sent
367bdbab-90bf-495b-ac61-3d7f1109ecb9,587760,Landing Page Submission,Direct Traffic,No,No,1,2,979,2,Email Opened,India,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,14,17,No,No,Email Opened
87cd020a-9c4b-42fb-ac66-3387749ea14a,587753,Landing Page Submission,Direct Traffic,Yes,No,0,2,2,2,Unsubscribed,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Mumbai,03.Low,01.High,12,18,No,Yes,Unsubscribed
18054eeb-3872-4e66-b8e8-a0c624be1b4f,587752,Landing Page Submission,Google,No,No,0,3,60,3,Form Submitted on Website,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Select,Thane & Outskirts,03.Low,01.High,10,17,No,No,Modified
15accc6c-548f-44fd-a9aa-5283bda6c77a,587719,Landing Page Submission,Direct Traffic,No,No,0,6,147,6,Email Opened,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,,No,No,Select,Mumbai,02.Medium,02.Medium,14,16,No,No,Email Opened
fd9f43f9-413e-4319-9e09-fe6741a2d396,587710,Landing Page Submission,Organic Search,No,No,0,3,491,3,SMS Sent,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14,18,No,No,SMS Sent
ef48f914-84e2-4bf6-b5ff-66a7773dc888,587703,Landing Page Submission,Direct Traffic,Yes,No,0,2,913,2,SMS Sent,Bangladesh,Business Administration,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,13,16,No,Yes,SMS Sent
54d5f5dd-1b22-489e-b38e-301977f9ab86,587702,API,Google,No,No,0,2,726,2,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,13,15,No,No,Email Opened
06de9ab3-0ad1-4a0a-9e2f-f32f691267d3,587699,Landing Page Submission,Direct Traffic,Yes,No,0,2,165,2,Form Submitted on Website,United Arab Emirates,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14,17,No,No,Modified
8f781d80-91ee-4d14-a069-16eb9e8beb20,587683,Landing Page Submission,Referral Sites,No,No,0,3,605,3,Email Opened,India,Travel and Tourism,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Low in Relevance,No,No,Other Leads,Other Metro Cities,02.Medium,03.Low,14,12,No,Yes,Modified
c60d8793-1f52-44ff-93f4-b1ffb0890cb8,587671,API,Google,No,No,0,2,36,2,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,Email Opened
689db81b-73aa-4ff1-91a1-baf2ffcc560a,587667,Landing Page Submission,Direct Traffic,No,No,0,1,55,1,Converted to Lead,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,01.High,01.High,16,18,No,Yes,Modified
6a14728a-e08c-40a5-af40-ab4e5d5bb527,587649,API,Olark Chat,No,No,0,0,0,0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,,No,No,Select,Select,02.Medium,02.Medium,15,15,No,No,Email Opened
5149b52d-19e4-401d-935d-a13c7602447d,587640,Landing Page Submission,Organic Search,No,No,0,4,345,4,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Low in Relevance,No,No,Select,Other Metro Cities,03.Low,02.Medium,12,16,No,Yes,Email Opened
a8e3efa4-04c7-4ea7-bda2-11019212086b,587629,Landing Page Submission,Direct Traffic,No,No,0,8,1483,2.67,Page Visited on Website,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,13,18,No,Yes,Page Visited on Website
e44a81dc-331d-4dbc-81c0-5374bf1daed1,587616,Landing Page Submission,Direct Traffic,No,No,1,2,70,2,Email Link Clicked,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Select,Other Cities,02.Medium,02.Medium,14,16,No,Yes,Email Link Clicked
f3189dd2-e339-4d34-ab2a-589e8c4da0ad,587596,Landing Page Submission,Direct Traffic,No,No,0,2,158,2,SMS Sent,India,Media and Advertising,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,01.High,13,17,No,Yes,SMS Sent
9fb703d7-7270-4c7a-9d6a-fb18a232ee35,587586,Landing Page Submission,Organic Search,No,No,1,14,1822,7,SMS Sent,India,International Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Mumbai,01.High,01.High,16,18,No,Yes,SMS Sent
449e083b-5ae5-42cf-af1d-3293e495743b,587577,Landing Page Submission,Organic Search,No,No,0,6,1806,2,Email Opened,India,Finance Management,Multiple Sources,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14,18,No,Yes,Modified
e20b1d44-7d43-4884-915a-f7c8510fd5e2,587569,Landing Page Submission,Direct Traffic,No,No,0,1,109,1,Converted to Lead,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Select,Thane & Outskirts,01.High,01.High,16,17,No,Yes,Modified
bf72ecbf-2b9d-47d6-ad80-24f6f2041ec3,587564,Landing Page Submission,Direct Traffic,Yes,No,0,1,100,1,Email Bounced,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Thane & Outskirts,02.Medium,02.Medium,15,15,No,No,Modified
c8ee509f-7241-4c6a-a240-89f1e257837a,587560,API,Google,No,No,1,2,1096,2,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15,15,No,No,Modified
18a900d2-86e2-4e4a-b475-70ee71a2867e,587559,Landing Page Submission,Direct Traffic,No,No,0,2,24,2,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Mumbai,02.Medium,01.High,14,18,No,Yes,SMS Sent
9d484ce3-766e-449d-99f4-3204e951d01f,587543,Landing Page Submission,Organic Search,Yes,No,0,4,203,4,Email Bounced,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Select,Mumbai,02.Medium,01.High,13,18,No,Yes,Modified
2011161b-5a78-4109-889a-3d1f15126e2c,587535,API,Olark Chat,No,No,0,0,0,0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16,15,No,No,Modified
accd64cc-d6c7-4d2d-89b1-2c836609ccfb,587534,Landing Page Submission,Direct Traffic,No,No,0,2,404,2,Email Opened,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,01.High,01.High,16,18,No,Yes,Email Opened
443b0103-1a6d-4d81-8619-365a4d5838af,587530,Landing Page Submission,Direct Traffic,No,No,0,2,228,2,Unreachable,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Select,Thane & Outskirts,03.Low,02.Medium,12,14,No,Yes,Modified
d7853c8e-6d90-44ed-833d-bf80a254f8c2,587520,Landing Page Submission,Direct Traffic,Yes,No,0,5,210,2.5,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Select,Mumbai,03.Low,01.High,10,18,No,Yes,Email Opened
0cbcd126-efcd-4c6a-8ba3-39d465ed1b13,587507,API,Olark Chat,No,No,0,0,0,0,Email Link Clicked,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15,15,No,No,Email Link Clicked
1c7addc0-ed04-4812-9d14-3a2d17e9745d,587500,API,Olark Chat,No,No,1,0,0,0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Dual Specialization Student,Select,02.Medium,02.Medium,15,15,No,No,Modified
576cd2d6-9b64-4579-9494-6c3494b439f7,587499,Landing Page Submission,Direct Traffic,No,No,0,2,465,2,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Select,Mumbai,02.Medium,01.High,15,18,No,Yes,Email Opened
dd696979-76d1-40de-af97-2cb5c96c205f,587496,Landing Page Submission,Organic Search,No,No,0,4,367,4,SMS Sent,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14,18,No,Yes,SMS Sent
25d87520-6d6c-440c-9eaf-ee484c6424f3,587495,Landing Page Submission,Google,No,No,1,3,1391,3,SMS Sent,India,Finance Management,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,02.Medium,01.High,13,17,No,No,SMS Sent
607f167b-e082-4c24-88b3-b64236f4546c,587487,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17,15,No,No,Olark Chat Conversation
b0b750db-d4d0-4bd1-9848-c4026c119191,587486,Landing Page Submission,Direct Traffic,No,No,0,2,886,2,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,13,17,No,No,SMS Sent
eab5cbce-25a5-4fb7-89fe-f5168e674834,587484,Landing Page Submission,Google,No,No,1,4,692,4,Email Opened,India,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,14,19,No,No,Email Opened
d9d47357-21b8-4222-9a83-0d0e79d0cf67,587481,API,Olark Chat,No,No,0,0,0,0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17,15,No,No,Modified
4e8a592b-f70a-469f-946a-467036d51eea,587477,API,Organic Search,No,No,0,6,94,6,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,03.Low,02.Medium,11,15,No,No,Modified
fbeec124-34b9-4282-876b-57f87d99845a,587476,API,Olark Chat,No,No,0,0,0,0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17,15,No,No,Email Opened
23678f51-35e0-4d39-825c-174335c48f69,587472,Landing Page Submission,Organic Search,No,No,0,13,246,6.5,SMS Sent,India,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,invalid number,,No,No,Select,Other Metro Cities,01.High,02.Medium,16,13,No,Yes,SMS Sent
6e3beef1-3664-4513-bd48-86f9efab5a55,587471,Landing Page Submission,Google,No,No,0,4,166,4,SMS Sent,India,Finance Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Other Metro Cities,02.Medium,02.Medium,13,16,No,No,SMS Sent
f033756b-dafe-421c-bbdb-ada293e9d8e9,587458,Landing Page Submission,Direct Traffic,No,No,0,5,286,5,Page Visited on Website,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Might be,No,No,Select,Mumbai,03.Low,01.High,11,18,No,Yes,Modified
def1267e-8549-4993-8629-48724c909280,587430,Landing Page Submission,Direct Traffic,No,No,1,7,1100,2.33,Olark Chat Conversation,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,01.High,02.Medium,16,15,No,Yes,Olark Chat Conversation
0f970b43-9073-459c-8fef-c4ef52db0b5b,587422,Lead Add Form,Reference,Yes,No,0,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,01.High,14,17,No,No,SMS Sent
a7a2087c-4f31-4b71-ba62-f117894334d8,587418,Landing Page Submission,Google,Yes,No,1,4,1269,2,Email Bounced,India,Business Administration,Word Of Mouth,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14,20,No,No,Modified
9aabbdf8-b513-421b-9c6d-28598ae5bab8,587414,Lead Add Form,Reference,No,No,0,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,01.High,14,17,No,No,SMS Sent
7c8353a6-45d5-4ff6-ae72-d3e37f558e49,587412,API,Google,No,No,1,2,783,2,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,Email Opened
b3f4f976-a4ed-4862-83e9-30b4bd3c740a,587409,API,Organic Search,No,No,0,2,348,1,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Not Sure,No,No,Select,Select,02.Medium,02.Medium,15,15,No,No,Modified
ddabe2bf-16ad-4f60-9b21-8b978605654b,587404,Landing Page Submission,Google,No,No,1,3,1029,3,SMS Sent,India,Marketing Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15,18,No,No,SMS Sent
3de2bbee-2331-48bf-b589-0833e6cb4b17,587403,Landing Page Submission,Google,No,No,0,6,617,6,SMS Sent,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,15,18,No,Yes,SMS Sent
0e523bd0-267d-498e-878a-28dee8372942,587396,Landing Page Submission,Google,No,No,0,24,338,8,SMS Sent,India,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,15,18,No,Yes,Modified
fdcdabd3-e0ff-485e-a4a1-afaf09ab9e7a,587395,Lead Add Form,Reference,No,No,0,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,01.High,14,17,No,No,SMS Sent
920dee70-3333-4b9d-820c-88f9f4dc8f1e,587392,Lead Add Form,Reference,No,No,0,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,01.High,14,17,No,No,SMS Sent
62625b2f-2be4-4135-bd0e-ad3d2b6645fd,587391,Landing Page Submission,Direct Traffic,No,No,0,1,40,1,Converted to Lead,Singapore,E-Business,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Select,Mumbai,02.Medium,01.High,14,18,No,Yes,Modified
6831d4bb-68e1-4c59-9add-5b94223f5cdd,587384,Lead Add Form,Reference,Yes,No,0,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,01.High,13,17,No,No,SMS Sent
e17d9b30-52ec-48e3-8c3f-e054cecef02e,587378,Landing Page Submission,Google,No,No,1,3,1396,3,SMS Sent,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,Might be,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,14,17,No,No,SMS Sent
2a61e08e-e620-47f5-bb58-6cbee2f32034,587376,API,Organic Search,No,No,0,2,35,1,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,Modified
d49b85ae-c333-4d0e-9cef-6d7f7f99bb3a,587366,API,Olark Chat,No,No,0,0,0,0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17,15,No,No,Email Opened
9e095908-eea2-457d-a5c4-b7e5644a500a,587365,Lead Add Form,Reference,No,No,0,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,01.High,14,17,No,No,SMS Sent
94537f7d-12c0-4ea1-ab7e-c19ecab33f55,587357,Landing Page Submission,Direct Traffic,No,No,0,4,62,4,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Worst,No,No,Other Leads,Thane & Outskirts,03.Low,01.High,11,17,No,No,Email Opened
b73f2a9c-cccf-44dc-8a8b-b1b49d50042b,587356,Landing Page Submission,Organic Search,No,No,1,19,265,3.8,Had a Phone Conversation,India,Human Resource Management,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Want to take admission but has financial problems,High in Relevance,No,No,Potential Lead,Other Cities,02.Medium,01.High,14,18,No,No,Had a Phone Conversation
7b053c19-2166-43f6-8e08-d1c872797ce4,587348,Lead Add Form,Reference,No,No,0,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,01.High,14,17,No,No,SMS Sent
e6d7f4ab-ee3b-4d74-afff-9faa9b948f65,587341,Lead Add Form,Reference,No,No,0,0,0,0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,01.High,14,17,No,No,Email Opened
7c3dc4be-6be6-4073-8722-11a850c8acc3,587329,Landing Page Submission,Direct Traffic,No,No,0,2,909,2,Olark Chat Conversation,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14,18,No,Yes,Modified
d6ae774c-3d77-4698-88b8-cf58b73101c9,587323,Lead Add Form,Reference,No,No,0,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,01.High,14,17,No,No,SMS Sent
dceba53e-e1fb-4e86-aa41-ffe48238ecf5,587320,Lead Add Form,Reference,No,No,0,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,01.High,14,17,No,No,SMS Sent
82519ddd-2033-4ca8-90df-f636176c5ea2,587314,API,Olark Chat,No,No,0,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,14,15,No,No,SMS Sent
11447817-7e65-4620-a9d4-dfa53da4fe6c,587310,API,Organic Search,No,No,0,2,228,1,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16,15,No,No,Email Opened
ee27f5dc-53a4-420d-8d0f-c68b76fe2bb0,587309,Landing Page Submission,Organic Search,No,No,1,10,1250,10,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Other Cities of Maharashtra,01.High,01.High,16,17,No,Yes,SMS Sent
ae644be7-6107-4e0f-8b98-7f9d3270bedc,587308,Lead Add Form,Reference,No,No,0,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,01.High,14,17,No,No,SMS Sent
1cd7a4df-492a-48fe-baed-70861c49dbee,587303,Lead Add Form,Reference,No,No,0,0,0,0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,01.High,14,17,No,No,SMS Sent
cd853ca8-188e-4d49-8421-d7125c50912d,587293,API,Google,No,No,0,2,1570,1,Olark Chat Conversation,United States,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,,No,No,Select,Select,03.Low,02.Medium,12,15,No,No,Modified
c070a6e7-c6af-4787-ac1b-bc847a8b806a,587286,Landing Page Submission,Direct Traffic,No,No,0,2,1266,2,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Mumbai,02.Medium,01.High,15,18,No,Yes,Modified
89235290-d22f-4273-a0c0-6705fbaaad9d,587284,Landing Page Submission,Direct Traffic,No,No,0,3,810,1.5,Email Link Clicked,United Kingdom,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Select,Mumbai,01.High,01.High,16,18,No,Yes,Email Link Clicked
